,E_field,cell,celltype,concentration,date,fMLP,frame,framerate,magnification,material,scope,trial,x,x_corr,y,y_corr,z
19,5.0,19.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,176.64466446644664,0.0,630.3300330033004,0.0,1.4039260159749363
20,5.0,20.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,564.50438147263,0.0,66.450438147263,0.0,9.020455039447326
21,5.0,21.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,153.9589357165805,0.0,367.3530184876895,0.0,15.489172304183136
22,5.0,22.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,181.83565191962234,0.0,67.82804862764758,0.0,22.228352998384203
23,5.0,23.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,589.2248684327892,0.0,455.0263134421551,0.0,18.697057579331112
24,5.0,24.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,395.06804613045574,0.0,480.0608150702711,0.0,21.26029445956375
25,5.0,25.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,465.0911806509118,0.0,493.8353689383537,0.0,17.168509338152376
26,5.0,26.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,26.568916433628097,0.0,506.9911571309803,0.0,16.340243568523075
27,5.0,27.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,54.11509900990099,0.0,5.1877062706270625,0.0,25.81284464046627
28,5.0,28.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,442.7233045885234,0.0,302.3208772490152,0.0,27.178585418732737
29,5.0,29.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,367.3891713495674,0.0,476.62712217167666,0.0,24.436307916089504
30,5.0,30.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,32.52658599193253,0.0,64.67730106343969,0.0,29.821005607997492
31,5.0,31.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,414.2377874151051,0.0,219.98745329078363,0.0,30.068313417827362
32,5.0,32.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,569.2912148357693,0.0,559.8302687411598,0.0,26.42044381853343
33,5.0,33.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,308.961665397309,0.0,390.8301599390708,0.0,41.04357039182473
34,5.0,34.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,375.85258525852583,0.0,438.3781235266384,0.0,35.91670069795645
35,5.0,35.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,454.44897430919565,0.0,225.2637028408723,0.0,36.129072932130484
36,5.0,36.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,52.1678195216782,0.0,433.74022333740226,0.0,38.09473416531818
37,5.0,37.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,630.7326732673267,0.0,40.18481848184818,0.0,42.23056300690142
38,5.0,38.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,179.25344258563788,0.0,149.08387390463184,0.0,48.639298855240455
39,5.0,39.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,609.0886011678091,0.0,70.38334602691039,0.0,47.03480027312548
40,5.0,40.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,616.0003342106363,0.0,209.9260558967289,0.0,49.38535301274494
41,5.0,41.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,416.85249606041685,0.0,234.82294175363484,0.0,50.73332582348482
42,5.0,42.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,326.63024923181973,0.0,321.77079776943214,0.0,55.142957985078176
43,5.0,43.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,185.9792875839308,0.0,335.0935093509351,0.0,52.92781532922994
44,5.0,44.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,76.85054219707685,0.0,463.29561527581325,0.0,49.45990213818707
45,5.0,45.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,44.35643564356436,0.0,541.5993907083016,0.0,53.97781975383647
46,5.0,46.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,285.63087077938565,0.0,99.44782939832446,0.0,58.46314613616917
47,5.0,47.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,435.8666852600753,0.0,336.54069632315344,0.0,59.95333774937844
48,5.0,48.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,381.984598459846,0.0,412.4532453245325,0.0,60.62038679743222
49,5.0,49.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,382.84859735973595,0.0,251.0210396039604,0.0,69.60663105312364
50,5.0,50.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,14.552152889707575,0.0,568.4856857778801,0.0,63.65146979476046
51,5.0,51.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,383.24386655533027,0.0,103.40769016660701,0.0,69.47560258873426
52,5.0,52.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,547.1452145214521,0.0,405.5693069306931,0.0,66.85654541182444
53,5.0,53.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,438.8320187950998,0.0,473.8378922638027,0.0,72.41390479967538
54,5.0,54.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,505.21317437866236,0.0,323.6815518286523,0.0,71.69170478149206
55,5.0,55.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,298.99669966996703,0.0,378.996699669967,0.0,74.7093756374723
56,5.0,56.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,263.1938869562632,0.0,420.47988582642046,0.0,75.51040345935323
57,5.0,57.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,315.8161970043158,0.0,481.2896674282813,0.0,76.48829243133454
58,5.0,58.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,623.3851956624234,0.0,123.003728944323,0.0,77.80662362871038
59,5.0,59.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,46.7018130384467,0.0,204.9204920492049,0.0,85.0
60,5.0,0.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,428.7059475178287,0.0,166.8997668997669,0.0,5.602263669561909
61,5.0,1.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,119.69015083326515,0.0,272.9945721844912,0.0,7.900150635472033
62,5.0,2.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,498.4650846036984,0.0,328.964325003929,0.0,20.103132704592742
63,5.0,3.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,237.37262615150405,0.0,343.2676600993433,0.0,10.39363222393053
64,5.0,4.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,378.4178417841784,0.0,393.1459812647932,0.0,0.8658929151531259
65,5.0,5.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,435.1960619790793,0.0,395.61447670190745,0.0,10.898534892147618
66,5.0,6.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,602.0915344546503,0.0,440.81275597439264,0.0,1.6167369479008489
67,5.0,7.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,241.2513978670594,0.0,449.4885852221586,0.0,10.251707056515773
68,5.0,8.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,394.3894389438944,0.0,481.26732673267327,0.0,15.207999606223122
69,5.0,9.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,571.3706310390074,0.0,487.12076026879794,0.0,1.8895530004696701
70,5.0,10.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,7.029274356007029,0.0,488.1745317388882,0.0,2.694392475160245
71,5.0,11.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,144.8643994834266,0.0,495.6521739130435,0.0,9.165465175317761
72,5.0,12.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,87.94051818975,0.0,494.6701566708395,0.0,1.392992571178131
73,5.0,13.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,115.2926024309748,0.0,496.87837076390565,0.0,7.6339601448210885
74,5.0,14.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,265.2212056648703,0.0,514.0410243556,0.0,8.411195337389652
75,5.0,15.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,614.4172311968039,0.0,554.2006832262174,0.0,0.0
76,5.0,16.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,97.91196941476326,0.0,570.2382119400058,0.0,5.973926864816327
77,5.0,17.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,176.7008279775346,0.0,630.4093567251462,0.0,1.3993794403616877
78,5.0,18.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,564.5354365945069,0.0,66.28628964591374,0.0,8.777395633061357
79,5.0,19.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,358.2691602493583,0.0,244.72965815100028,0.0,13.910186411907176
80,5.0,20.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,383.2731508444962,0.0,349.0778489613667,0.0,13.870285266795616
81,5.0,21.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,154.53102562164614,0.0,367.35948404000703,0.0,15.16787656768753
82,5.0,22.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,465.33384107641535,0.0,493.64051789794365,0.0,15.912804827092813
83,5.0,23.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,181.77202335618176,0.0,67.88525006346788,0.0,21.97688202878134
84,5.0,24.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,589.2781585850893,0.0,454.98857578065497,0.0,18.585760058852987
85,5.0,25.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,364.13302868748417,0.0,485.01650165016497,0.0,20.02313817356508
86,5.0,26.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,25.06750675067507,0.0,507.19071907190715,0.0,16.129877159305806
87,5.0,27.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,54.39464999131492,0.0,5.228417578599966,0.0,25.4320857212263
88,5.0,28.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,436.28067154541543,0.0,299.6068302482422,0.0,24.653301282435407
89,5.0,29.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,25.5025502550255,0.0,64.48930607346449,0.0,29.32958271526428
90,5.0,30.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,411.7796395024117,0.0,208.5910129474486,0.0,31.740274936662935
91,5.0,31.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,563.998899889989,0.0,554.1987532086541,0.0,26.979407696221124
92,5.0,32.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,309.03661794750906,0.0,390.8428938131908,0.0,42.71728243050012
93,5.0,33.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,367.33173317331733,0.0,433.54835483548356,0.0,35.31280775788436
94,5.0,34.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,454.5430053209402,0.0,225.3451875799825,0.0,35.9433259829892
95,5.0,35.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,52.1030826486904,0.0,433.77571799733164,0.0,38.14136375461024
96,5.0,36.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,630.7383679544425,0.0,40.199314049051964,0.0,42.26115622814589
97,5.0,37.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,179.2694523689657,0.0,149.27560552665435,0.0,48.57365953522428
98,5.0,38.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,416.8210369424039,0.0,234.9693033819511,0.0,50.84650470733579
99,5.0,39.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,186.08058608058607,0.0,335.3207848257353,0.0,52.843287473722356
100,5.0,40.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,75.23661457054796,0.0,464.57736682759185,0.0,48.488040551807885
101,5.0,41.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,603.3883388338834,0.0,80.94169416941693,0.0,48.422945776704836
102,5.0,42.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,272.02394658070455,0.0,105.7794151508174,0.0,53.96655808608937
103,5.0,43.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,613.8877887788778,0.0,209.04290429042902,0.0,53.78106891141626
104,5.0,44.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,325.2248160595876,0.0,321.6156478033124,0.0,56.48683375423304
105,5.0,45.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,43.7962715190438,0.0,541.7268753902417,0.0,53.74041640091288
106,5.0,46.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,435.88283828382833,0.0,336.6171617161716,0.0,59.67756097285915
107,5.0,47.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,377.88228822882286,0.0,413.9768976897689,0.0,60.0236733000158
108,5.0,48.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,382.7017184477068,0.0,250.96164788892682,0.0,69.61903562918239
109,5.0,49.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,537.6825353768253,0.0,414.7203761472038,0.0,62.57715367952681
110,5.0,50.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,14.627388664792404,0.0,568.4961088701463,0.0,63.741594810732906
111,5.0,51.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,383.35080566880214,0.0,103.52941176470588,0.0,69.37620852452096
112,5.0,52.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,438.84650760157984,0.0,473.88410972244765,0.0,72.05932703814216
113,5.0,53.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,505.26758558208763,0.0,323.8206173558532,0.0,71.41231475403058
114,5.0,54.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,299.487879822465,0.0,379.60623648571755,0.0,74.46129070284782
115,5.0,55.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,255.25873342051187,0.0,425.82975278659944,0.0,74.32861635067479
116,5.0,56.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,315.94766619519095,0.0,481.34134842055636,0.0,76.27272305987724
117,5.0,57.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,623.3993399339935,0.0,123.02805280528052,0.0,77.68625533525413
118,5.0,0.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,428.94860914662894,0.0,179.0979097909791,0.0,10.761679227872293
119,5.0,1.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,119.36193619361937,0.0,273.1133113311331,0.0,8.060763351672552
120,5.0,2.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,498.4680557608,0.0,329.05768188759174,0.0,19.614911000014747
121,5.0,3.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,237.40447870290384,0.0,343.2210335127473,0.0,10.431062182200836
122,5.0,4.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,378.2418241824182,0.0,346.94269426942697,0.0,12.871914860611986
123,5.0,5.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,377.02370237023706,0.0,390.8730873087308,0.0,1.7419208246798026
124,5.0,6.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,435.13751375137514,0.0,395.7535753575358,0.0,10.85503688504568
125,5.0,7.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,601.9877849853951,0.0,440.93926634042714,0.0,1.5595376662719007
126,5.0,8.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,236.49222065063648,0.0,452.2137928078522,0.0,8.75262816160559
127,5.0,9.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,571.3143079013784,0.0,487.30731896719084,0.0,1.8981548696057293
128,5.0,10.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,7.023779301007023,0.0,488.2795971904883,0.0,2.7380452425002555
129,5.0,11.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,87.76652946193495,0.0,494.6786813512812,0.0,1.3636085748840423
130,5.0,12.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,115.44487782111544,0.0,496.9330266359969,0.0,7.642027128149111
131,5.0,13.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,146.40352924181306,0.0,497.6297629762976,0.0,9.014488060885823
132,5.0,14.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,264.11312664113126,0.0,512.3894871238949,0.0,9.709203543912526
133,5.0,15.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,98.02941459194463,0.0,570.4123810439296,0.0,5.84018441897265
134,5.0,16.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,176.70750125860044,0.0,630.5084745762712,0.0,1.3746166423975203
135,5.0,17.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,564.4211479971526,0.0,66.25250760370155,0.0,8.946279724378591
136,5.0,18.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,362.83003300330034,0.0,246.26420975430875,0.0,13.219163174705281
137,5.0,19.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,154.34199669966998,0.0,367.5536303630363,0.0,15.203764049862647
138,5.0,20.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,465.29476477059467,0.0,493.6905455251408,0.0,15.89453518175268
139,5.0,21.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,181.84068406840686,0.0,67.95679567956796,0.0,22.04971496539098
140,5.0,22.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,589.1732030345892,0.0,454.974068835455,0.0,18.657804162735754
141,5.0,23.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,22.32052992533296,0.0,505.04412143341995,0.0,16.968399543070248
142,5.0,24.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,54.404313670803695,0.0,4.964440105982429,0.0,25.479419447540387
143,5.0,25.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,435.7002887788779,0.0,308.9830858085809,0.0,24.567858469492833
144,5.0,26.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,388.4532453245324,0.0,479.2167216721672,0.0,24.742218533182836
145,5.0,27.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,359.42442244224424,0.0,492.0976897689769,0.0,23.24841130003431
146,5.0,28.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,22.89816610527032,0.0,67.6669728828553,0.0,29.775073741763805
147,5.0,29.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,412.11813489041214,0.0,218.41414910721844,0.0,31.842693382469378
148,5.0,30.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,363.0544705846732,0.0,430.93226753868043,0.0,30.920105717898284
149,5.0,31.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,565.3285328532853,0.0,554.059405940594,0.0,27.635977125356455
150,5.0,32.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,308.86536929555024,0.0,390.7135541140321,0.0,45.25330297751477
151,5.0,33.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,454.6788012134547,0.0,225.31586491982532,0.0,36.09976536435156
152,5.0,34.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,52.214452214452216,0.0,433.77876249163376,0.0,38.09293968079258
153,5.0,35.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,630.7830783078308,0.0,40.24002400240024,0.0,41.977403341977706
154,5.0,36.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,179.30373682529543,0.0,149.24944107313956,0.0,48.530614281844095
155,5.0,37.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,416.9805215815699,0.0,234.41402963825794,0.0,49.50135106462342
156,5.0,38.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,608.2670562138181,0.0,76.3187794189255,0.0,46.48960650584114
157,5.0,39.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,269.3255241017059,0.0,105.44322037837586,0.0,51.31700440789089
158,5.0,40.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,326.62659123055164,0.0,321.06317774634607,0.0,58.85262344643487
159,5.0,41.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,185.98687454952392,0.0,335.1466181100869,0.0,52.77561791340757
160,5.0,42.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,75.17225406751201,0.0,463.56319842510567,0.0,48.15427122298371
161,5.0,43.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,43.31576014744332,0.0,542.2827997085423,0.0,54.14976812355077
162,5.0,44.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,611.983341191262,0.0,208.73801665880873,0.0,55.517804519580125
163,5.0,45.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,435.5160516051605,0.0,336.5286528652865,0.0,59.88001955094407
164,5.0,46.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,374.9796156086197,0.0,416.6957872257814,0.0,61.775468451277945
