,Unnamed: 0,E_field,cell,celltype,concentration,date,fMLP,frame,framerate,magnification,material,scope,trial,x,x_corr,y,y_corr,z,x_corr_,y_corr_
14,14,5.0,14.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,87.88740943059824,0.0,494.5791130837222,0.0,1.3689976976372735,0.0,0.0
15,15,5.0,15.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,115.15441399212385,0.0,496.8862103601664,0.0,7.685956998184599,0.0,0.0
16,16,5.0,16.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,263.8189533239038,0.0,514.4365865157945,0.0,8.868014003532421,0.0,0.0
17,17,5.0,17.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,612.0713766291882,0.0,553.8065670973876,0.0,0.0,0.0,0.0
18,18,5.0,18.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,97.985227094138,0.0,570.2655979883702,0.0,6.050324673531014,0.0,0.0
19,19,5.0,19.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,176.6446644664466,0.0,630.3300330033004,0.0,1.4039260159749365,0.0,0.0
20,20,5.0,20.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,564.50438147263,0.0,66.450438147263,0.0,9.020455039447327,0.0,0.0
21,21,5.0,21.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,153.9589357165805,0.0,367.3530184876895,0.0,15.489172304183136,0.0,0.0
22,22,5.0,22.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,181.8356519196224,0.0,67.82804862764758,0.0,22.228352998384203,0.0,0.0
23,23,5.0,23.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,589.2248684327892,0.0,455.02631344215513,0.0,18.697057579331116,0.0,0.0
24,24,5.0,24.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,395.0680461304557,0.0,480.06081507027113,0.0,21.26029445956375,0.0,0.0
25,25,5.0,25.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,465.0911806509118,0.0,493.83536893835367,0.0,17.168509338152376,0.0,0.0
26,26,5.0,26.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,26.568916433628093,0.0,506.9911571309803,0.0,16.340243568523075,0.0,0.0
27,27,5.0,27.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,54.11509900990099,0.0,5.187706270627063,0.0,25.81284464046627,0.0,0.0
28,28,5.0,28.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,442.72330458852343,0.0,302.3208772490152,0.0,27.178585418732734,0.0,0.0
29,29,5.0,29.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,367.38917134956733,0.0,476.6271221716767,0.0,24.436307916089508,0.0,0.0
30,30,5.0,30.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,32.52658599193253,0.0,64.67730106343969,0.0,29.82100560799749,0.0,0.0
31,31,5.0,31.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,414.2377874151051,0.0,219.9874532907836,0.0,30.06831341782736,0.0,0.0
32,32,5.0,32.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,569.2912148357693,0.0,559.8302687411598,0.0,26.420443818533432,0.0,0.0
33,33,5.0,33.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,308.961665397309,0.0,390.8301599390708,0.0,41.04357039182473,0.0,0.0
34,34,5.0,34.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,375.8525852585258,0.0,438.37812352663843,0.0,35.91670069795645,0.0,0.0
35,35,5.0,35.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,454.4489743091957,0.0,225.2637028408723,0.0,36.12907293213048,0.0,0.0
36,36,5.0,36.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,52.1678195216782,0.0,433.74022333740237,0.0,38.09473416531818,0.0,0.0
37,37,5.0,37.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,630.7326732673267,0.0,40.184818481848176,0.0,42.23056300690142,0.0,0.0
38,38,5.0,38.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,179.25344258563788,0.0,149.08387390463184,0.0,48.63929885524046,0.0,0.0
39,39,5.0,39.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,609.0886011678091,0.0,70.38334602691039,0.0,47.03480027312548,0.0,0.0
40,40,5.0,40.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,616.0003342106362,0.0,209.92605589672888,0.0,49.38535301274494,0.0,0.0
41,41,5.0,41.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,416.85249606041685,0.0,234.82294175363484,0.0,50.73332582348482,0.0,0.0
42,42,5.0,42.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,326.6302492318198,0.0,321.7707977694321,0.0,55.14295798507818,0.0,0.0
43,43,5.0,43.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,185.9792875839308,0.0,335.0935093509351,0.0,52.92781532922994,0.0,0.0
44,44,5.0,44.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,76.85054219707685,0.0,463.2956152758132,0.0,49.459902138187076,0.0,0.0
45,45,5.0,45.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,44.35643564356436,0.0,541.5993907083016,0.0,53.97781975383647,0.0,0.0
46,46,5.0,46.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,285.63087077938565,0.0,99.44782939832446,0.0,58.46314613616918,0.0,0.0
47,47,5.0,47.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,435.8666852600753,0.0,336.54069632315344,0.0,59.953337749378434,0.0,0.0
48,48,5.0,48.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,381.984598459846,0.0,412.4532453245325,0.0,60.620386797432225,0.0,0.0
49,49,5.0,49.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,382.848597359736,0.0,251.02103960396042,0.0,69.60663105312364,0.0,0.0
50,50,5.0,50.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,14.552152889707575,0.0,568.4856857778801,0.0,63.651469794760466,0.0,0.0
51,51,5.0,51.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,383.24386655533027,0.0,103.407690166607,0.0,69.47560258873426,0.0,0.0
52,52,5.0,52.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,547.1452145214521,0.0,405.56930693069313,0.0,66.85654541182444,0.0,0.0
53,53,5.0,53.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,438.83201879509977,0.0,473.8378922638027,0.0,72.41390479967538,0.0,0.0
54,54,5.0,54.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,505.21317437866236,0.0,323.6815518286523,0.0,71.69170478149206,0.0,0.0
55,55,5.0,55.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,298.9966996699671,0.0,378.996699669967,0.0,74.70937563747229,0.0,0.0
56,56,5.0,56.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,263.1938869562632,0.0,420.4798858264205,0.0,75.51040345935324,0.0,0.0
57,57,5.0,57.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,315.81619700431577,0.0,481.28966742828135,0.0,76.48829243133454,0.0,0.0
58,58,5.0,58.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,623.3851956624234,0.0,123.003728944323,0.0,77.80662362871037,0.0,0.0
59,59,5.0,59.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,2.0,46.7018130384467,0.0,204.9204920492049,0.0,85.0,0.0,0.0
60,96,5.0,37.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,630.7383679544425,0.0,40.199314049051964,0.0,42.26115622814589,0.01,-0.01
61,69,5.0,11.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,571.3706310390073,0.0,487.12076026879794,0.0,1.88955300046967,0.01,-0.01
62,95,5.0,36.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,52.103082648690396,0.0,433.7757179973317,0.0,38.14136375461024,0.01,-0.01
63,77,5.0,19.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,176.7008279775346,0.0,630.4093567251463,0.0,1.3993794403616877,0.01,-0.01
64,72,5.0,14.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,87.94051818975001,0.0,494.67015667083945,0.0,1.3929925711781308,0.01,-0.01
65,76,5.0,18.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,97.91196941476326,0.0,570.2382119400057,0.0,5.9739268648163275,0.01,-0.01
66,110,5.0,50.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,14.627388664792404,0.0,568.4961088701463,0.0,63.7415948107329,0.01,-0.01
67,117,5.0,58.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,623.3993399339935,0.0,123.02805280528051,0.0,77.68625533525413,0.01,-0.01
68,84,5.0,23.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,589.2781585850893,0.0,454.9885757806549,0.0,18.585760058852987,0.01,-0.01
69,73,5.0,15.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,115.29260243097478,0.0,496.8783707639057,0.0,7.633960144821088,0.01,-0.01
70,108,5.0,49.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,382.7017184477068,0.0,250.96164788892682,0.0,69.61903562918239,0.01,-0.01
71,63,5.0,5.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,237.37262615150402,0.0,343.2676600993433,0.0,10.39363222393053,0.01,-0.01
72,98,5.0,41.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,416.82103694240385,0.0,234.9693033819511,0.0,50.84650470733579,0.01,-0.01
73,111,5.0,51.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,383.350805668802,0.0,103.52941176470587,0.0,69.37620852452096,0.01,-0.01
74,65,5.0,8.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,435.1960619790793,0.0,395.61447670190745,0.0,10.898534892147618,0.01,-0.01
75,97,5.0,38.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,179.2694523689657,0.0,149.27560552665437,0.0,48.57365953522429,0.01,-0.01
76,94,5.0,35.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,454.54300532094015,0.0,225.34518757998248,0.0,35.9433259829892,0.01,-0.01
77,61,5.0,3.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,119.69015083326515,0.0,272.9945721844912,0.0,7.9001506354720314,0.01,-0.01
78,116,5.0,57.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,315.94766619519095,0.0,481.3413484205564,0.0,76.27272305987724,0.01,-0.01
79,99,5.0,43.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,186.0805860805861,0.0,335.3207848257353,0.0,52.84328747372236,0.01,-0.01
80,83,5.0,22.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,181.77202335618176,0.0,67.88525006346788,0.0,21.976882028781336,0.01,-0.01
81,70,5.0,12.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,7.029274356007029,0.0,488.17453173888816,0.0,2.6943924751602455,0.01,-0.01
82,106,5.0,47.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,435.8828382838283,0.0,336.6171617161716,0.0,59.67756097285915,0.01,-0.01
83,78,5.0,20.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,564.5354365945069,0.0,66.28628964591374,0.0,8.777395633061358,0.01,-0.01
84,113,5.0,54.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,505.26758558208763,0.0,323.8206173558532,0.0,71.41231475403058,0.01,-0.01
85,112,5.0,53.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,438.84650760157984,0.0,473.88410972244765,0.0,72.05932703814216,0.01,-0.01
86,87,5.0,27.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,54.39464999131493,0.0,5.228417578599966,0.0,25.4320857212263,0.01,-0.01
87,105,5.0,45.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,43.7962715190438,0.0,541.7268753902417,0.0,53.740416400912885,0.01,-0.01
88,81,5.0,21.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,154.5310256216461,0.0,367.3594840400071,0.0,15.167876567687529,0.01,-0.01
89,114,5.0,55.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,299.487879822465,0.0,379.6062364857176,0.0,74.46129070284782,0.01,-0.01
90,62,5.0,4.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,498.46508460369836,0.0,328.964325003929,0.0,20.103132704592745,0.01,-0.01
91,82,5.0,25.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,465.3338410764154,0.0,493.6405178979437,0.0,15.912804827092812,0.01,-0.01
92,74,5.0,16.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,265.2212056648703,0.0,514.0410243556,0.0,8.411195337389653,0.01,-0.01
93,86,5.0,26.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,25.067506750675072,0.0,507.1907190719072,0.0,16.129877159305803,0.01,-0.01
94,92,5.0,33.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,309.03661794750906,0.0,390.84289381319087,0.0,42.71728243050011,0.01,-0.01
95,104,5.0,42.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,325.2248160595876,0.0,321.61564780331236,0.0,56.48683375423304,0.01,-0.01
96,100,5.0,44.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,75.23661457054796,0.0,464.57736682759196,0.0,48.48804055180789,0.01,-0.01
97,75,5.0,17.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,614.4172311968039,0.0,554.2006832262174,0.0,0.0,0.01,-0.01
98,71,5.0,13.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,144.86439948342658,0.0,495.6521739130435,0.0,9.16546517531776,0.01,-0.01
99,60,5.0,1.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,428.7059475178287,0.0,166.89976689976692,0.0,5.60226366956191,0.01,-0.01
100,79,5.0,2.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,358.26916024935826,0.0,244.72965815100028,0.0,13.910186411907176,0.01,-0.01
101,66,5.0,9.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,602.0915344546503,0.0,440.81275597439264,0.0,1.6167369479008489,0.01,-0.01
102,64,5.0,7.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,378.4178417841784,0.0,393.1459812647932,0.0,0.8658929151531259,0.01,-0.01
103,107,5.0,48.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,377.88228822882286,0.0,413.9768976897689,0.0,60.023673300015794,0.01,-0.01
104,67,5.0,10.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,241.2513978670594,0.0,449.48858522215863,0.0,10.251707056515773,0.01,-0.01
105,103,5.0,40.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,613.8877887788777,0.0,209.04290429042905,0.0,53.781068911416256,0.01,-0.01
106,68,5.0,24.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,394.38943894389433,0.0,481.26732673267327,0.0,15.207999606223122,0.01,-0.01
107,80,5.0,6.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,383.2731508444962,0.0,349.07784896136667,0.0,13.870285266795616,0.01,-0.01
108,89,5.0,30.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,25.5025502550255,0.0,64.48930607346449,0.0,29.329582715264284,0.01,-0.01
109,88,5.0,28.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,436.2806715454153,0.0,299.6068302482422,0.0,24.65330128243541,0.01,-0.01
110,91,5.0,32.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,563.998899889989,0.0,554.1987532086541,0.0,26.979407696221124,0.01,-0.01
111,115,5.0,56.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,255.25873342051185,0.0,425.82975278659933,0.0,74.3286163506748,0.01,-0.01
112,93,5.0,34.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,367.3317331733173,0.0,433.5483548354836,0.0,35.31280775788436,0.01,-0.01
113,85,5.0,29.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,364.1330286874842,0.0,485.01650165016497,0.0,20.023138173565076,0.01,-0.01
114,90,5.0,31.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,411.77963950241167,0.0,208.59101294744858,0.0,31.74027493666293,0.01,-0.01
115,101,5.0,39.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,603.3883388338834,0.0,80.94169416941693,0.0,48.42294577670484,0.01,-0.01
116,109,5.0,52.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,537.6825353768253,0.0,414.7203761472038,0.0,62.577153679526816,0.01,-0.01
117,102,5.0,46.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,272.02394658070455,0.0,105.77941515081741,0.0,53.966558086089364,0.01,-0.01
118,0,5.0,0.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,inf,0.0,inf,0.0,inf,0.01,-0.01
119,59,5.0,59.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,2.0,inf,0.0,inf,0.0,inf,0.01,-0.01
120,154,5.0,38.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,179.30373682529546,0.0,149.24944107313956,0.0,48.5306142818441,-0.02,0.0
121,138,5.0,25.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,465.2947647705946,0.0,493.69054552514086,0.0,15.89453518175268,-0.02,0.0
122,121,5.0,5.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,237.40447870290387,0.0,343.2210335127473,0.0,10.431062182200836,-0.02,0.0
123,134,5.0,19.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,176.70750125860042,0.0,630.5084745762713,0.0,1.3746166423975203,-0.02,0.0
124,128,5.0,12.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,7.023779301007023,0.0,488.2795971904883,0.0,2.7380452425002555,-0.02,0.0
125,152,5.0,36.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,52.214452214452216,0.0,433.77876249163376,0.0,38.09293968079258,-0.02,0.0
126,166,5.0,50.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,14.52145214521452,0.0,568.4518451845183,0.0,63.78352043159304,-0.02,0.0
127,139,5.0,22.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,181.84068406840686,0.0,67.95679567956796,0.0,22.049714965390983,-0.02,0.0
128,140,5.0,23.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,589.1732030345893,0.0,454.974068835455,0.0,18.657804162735754,-0.02,0.0
129,169,5.0,53.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,438.8626554963189,0.0,473.86646356943385,0.0,72.20022347708118,-0.02,0.0
130,124,5.0,8.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,435.1375137513752,0.0,395.7535753575358,0.0,10.855036885045678,-0.02,0.0
131,130,5.0,15.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,115.44487782111544,0.0,496.93302663599684,0.0,7.6420271281491114,-0.02,0.0
132,125,5.0,9.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,601.9877849853951,0.0,440.9392663404272,0.0,1.5595376662719007,-0.02,0.0
133,129,5.0,14.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,87.76652946193495,0.0,494.6786813512812,0.0,1.3636085748840423,-0.02,0.0
134,127,5.0,11.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,571.3143079013784,0.0,487.30731896719084,0.0,1.898154869605729,-0.02,0.0
135,165,5.0,49.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,382.51332825590254,0.0,250.9063214013709,0.0,69.64098235164582,-0.02,0.0
136,171,5.0,55.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,299.5675429611926,0.0,379.78832365995214,0.0,74.51680490889413,-0.02,0.0
137,135,5.0,20.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,564.4211479971526,0.0,66.25250760370155,0.0,8.946279724378591,-0.02,0.0
138,174,5.0,57.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,315.8871059519745,0.0,481.5181518151815,0.0,76.18084515723486,-0.02,0.0
139,159,5.0,43.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,185.9868745495239,0.0,335.1466181100869,0.0,52.77561791340757,-0.02,0.0
140,151,5.0,35.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,454.6788012134547,0.0,225.3158649198253,0.0,36.09976536435156,-0.02,0.0
141,133,5.0,18.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,98.02941459194464,0.0,570.4123810439296,0.0,5.840184418972651,-0.02,0.0
142,142,5.0,27.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,54.4043136708037,0.0,4.964440105982429,0.0,25.479419447540394,-0.02,0.0
143,137,5.0,21.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,154.34199669966998,0.0,367.55363036303635,0.0,15.203764049862649,-0.02,0.0
144,170,5.0,54.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,505.2638597193052,0.0,323.7657099043238,0.0,71.6953576937198,-0.02,0.0
145,153,5.0,37.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,2.0,630.7830783078307,0.0,40.24002400240024,0.0,41.9774033419777,-0.02,0.0
