,cell,celltype,trial,date,position,concentration,average_persistence,activity ($\mu$m/sec),speed ($\mu$m/sec),material
77,66.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.26241732394677614,0.041347573834761835,0.06052683508774478,HL-60KW_SC575_sgFMNL1
78,67.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.42123467048971563,0.06964434562214905,0.121992195865997,HL-60KW_SC575_sgFMNL1
79,68.0,HL-60KW_SC575_sgFMNL1,1.0,20220427.0,0.0,0.75mgml,-0.0051844719153487555,0.03690625869363887,0.05538871679085282,HL-60KW_SC575_sgFMNL1
80,70.0,HL-60KW_SC575_sgFMNL1,1.0,20220427.0,0.0,0.75mgml,-0.2019792094459411,0.036889475498137314,0.05549647794053824,HL-60KW_SC575_sgFMNL1
81,71.0,HL-60KW_SC575_sgFMNL1,1.0,20220427.0,0.0,0.75mgml,-0.04746451989355928,0.03475575085546418,0.04941814517060827,HL-60KW_SC575_sgFMNL1
82,71.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.22560297479524263,0.06226291561874287,0.09371969271360306,HL-60KW_SC575_sgFMNL1
83,71.0,HL-60KW_SC575_sgFMNL1,2.0,20220428.0,0.0,0.75mgml,0.14928533910989508,0.03631210334186612,0.05789389023741453,HL-60KW_SC575_sgFMNL1
84,74.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,-0.12612648357484194,0.027541277498847338,0.04128869885313305,HL-60KW_SC575_sgFMNL1
85,75.0,HL-60KW_SC575_sgFMNL1,1.0,20220427.0,0.0,0.75mgml,0.18359135000098586,0.08159259293757704,0.1259126991692889,HL-60KW_SC575_sgFMNL1
86,76.0,HL-60KW_SC575_sgFMNL1,1.0,20220425.0,0.0,0.75mgml,0.04590973239873957,0.024918538594921828,0.038214439990982826,HL-60KW_SC575_sgFMNL1
87,76.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,-0.1318340748839297,0.023933734185521596,0.037501003942185314,HL-60KW_SC575_sgFMNL1
88,78.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,-0.25680423803846514,0.0271540552033421,0.04402540395242037,HL-60KW_SC575_sgFMNL1
89,81.0,HL-60KW_SC575_sgFMNL1,1.0,20220425.0,0.0,0.75mgml,-0.11439797981907274,0.02832369647606959,0.04359352158059882,HL-60KW_SC575_sgFMNL1
90,85.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,0.1219314659482096,0.04403444095717249,0.06867311930990234,HL-60KW_SC575_sgFMNL1
