,cell,celltype,frame,Vx ($\mu$m/sec),Vy ($\mu$m/sec),speed ($\mu$m/sec),trial,date,position,concentration,material,persistence,activity ($\mu$m/sec)
25,0.0,HL-60KW_SC575_sgFLCN,25.0,-0.011384162111839184,0.003904050433967754,0.01203498054753719,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.348379244540804,0.021785052247493816
26,0.0,HL-60KW_SC575_sgFLCN,26.0,0.006781127550957914,-0.025635035413653758,0.026516763217286583,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.3484284307846333,0.022120432357454502
27,0.0,HL-60KW_SC575_sgFLCN,27.0,-0.008392267798207816,0.028241395568128404,0.029461951436256534,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.3408029712545687,0.023362499999458653
28,0.0,HL-60KW_SC575_sgFLCN,28.0,-0.017158982979043457,0.007311290135224743,0.01865169322920945,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.3363787725894318,0.02496657806624562
29,0.0,HL-60KW_SC575_sgFLCN,29.0,0.03335585146203736,-0.021413181865328805,0.039637572886784406,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.3194629233674669,0.026797537492723688
30,0.0,HL-60KW_SC575_sgFLCN,30.0,-0.02252339215156288,-0.0017241385901593039,0.022589286130623092,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.10397427304443607,0.05118320360639738
31,0.0,HL-60KW_SC575_sgFLCN,31.0,-0.06332484623032618,0.012332526207947225,0.0645145514807641,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.10967322376155639,0.04911665566379437
32,0.0,HL-60KW_SC575_sgFLCN,32.0,-0.020306197286396356,-0.02720480381371466,0.03394765085800127,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.11388271983775614,0.052119701011989164
33,0.0,HL-60KW_SC575_sgFLCN,33.0,0.05136840214633669,0.0043630213361473364,0.051553357739796586,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,0.05781253109242218,0.11968336953632357
34,0.0,HL-60KW_SC575_sgFLCN,34.0,0.13995711338394018,-0.11136237375365864,0.1788562883289672,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.006378070672530857,0.08049261437587873
35,0.0,HL-60KW_SC575_sgFLCN,35.0,-0.024710844112886814,0.01096686359649001,0.02703512370815807,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,0.0009542141300304258,0.08625954623506309
36,0.0,HL-60KW_SC575_sgFLCN,36.0,-0.06912799967329117,0.1349876663900602,0.15165866416484333,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.06744145239317036,0.05446902278033348
37,0.0,HL-60KW_SC575_sgFLCN,37.0,0.023867016136104743,-0.008182237261309547,0.025230605736712833,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.06891901632508274,0.05171436610884297
38,0.0,HL-60KW_SC575_sgFLCN,38.0,-0.012252725427936184,-0.030999490013310666,0.033333131588522275,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.06925036773766263,0.051111829038695863
39,0.0,HL-60KW_SC575_sgFLCN,39.0,-0.009462427170166165,-0.005326386540424129,0.010858541408896048,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.07048091013924006,0.052060762943890185
40,0.0,HL-60KW_SC575_sgFLCN,40.0,-0.02158311069202341,0.05427209387605423,0.05840625686375885,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.07036071734854486,0.05281506468516205
41,0.0,HL-60KW_SC575_sgFLCN,41.0,-0.08331682029486463,0.016171389395668357,0.08487170540900602,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.08905331594446139,0.052272077275693746
42,0.0,HL-60KW_SC575_sgFLCN,42.0,0.10112812523488325,-0.02057182943967284,0.10319931143189484,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.06989742890723842,0.05261568249990928
43,0.0,HL-60KW_SC575_sgFLCN,43.0,0.05530874043980892,-0.046719251325174585,0.07239989788268338,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.07595432379459963,0.05419259685203251
44,0.0,HL-60KW_SC575_sgFLCN,44.0,-0.10616015762785953,-0.04899739884692108,0.11692187203999192,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.07867676064794303,0.04784873548235451
45,0.0,HL-60KW_SC575_sgFLCN,45.0,0.018333879720017876,-0.013018032820013067,0.022485558122737805,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.07583080174467338,0.04934614811372075
46,0.0,HL-60KW_SC575_sgFLCN,46.0,0.05197453543263653,0.06067738016542646,0.07989428513465828,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.09348000363640753,0.03572332231075577
47,0.0,HL-60KW_SC575_sgFLCN,47.0,0.015029658721114931,-0.006336106439056384,0.016310637206444076,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.11531256810455519,0.03170499947076933
48,0.0,HL-60KW_SC575_sgFLCN,48.0,-0.01723381737819712,-0.004162817698154697,0.01772945325195109,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.11659169516063882,0.030741437535702777
49,0.0,HL-60KW_SC575_sgFLCN,49.0,0.00818347055723052,0.02803282830368102,0.02920288775215079,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.11658451229005476,0.03021942436291807
50,0.0,HL-60KW_SC575_sgFLCN,50.0,-0.020754186695370436,0.01651481591278845,0.026523110866178232,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.11779406020197047,0.030001539179107355
51,0.0,HL-60KW_SC575_sgFLCN,51.0,0.01430263244903737,-0.0024895750048591716,0.014517688475686352,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.11830137833860933,0.03086175869986674
52,0.0,HL-60KW_SC575_sgFLCN,52.0,0.018985830206952416,-0.05501302266978847,0.0581970309544558,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.1203283086644708,0.03005800304731991
53,0.0,HL-60KW_SC575_sgFLCN,53.0,-0.007708423396504334,0.020216571448438834,0.021636301726256444,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.11888874180042883,0.03021663285652332
54,0.0,HL-60KW_SC575_sgFLCN,54.0,-0.014805652011650258,0.030139044773181092,0.0335792994466814,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.12663818717079917,0.030405716543322404
55,0.0,HL-60KW_SC575_sgFLCN,55.0,0.0021392911399175317,-0.02906864124875502,0.029147254941591864,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.12725520615290328,0.031319199855677535
56,0.0,HL-60KW_SC575_sgFLCN,56.0,0.01895071023690207,0.03857542152319494,0.042978978165787,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.11774568030773445,0.032435169608939454
57,0.0,HL-60KW_SC575_sgFLCN,57.0,0.0043023910234164,0.016123180945545455,0.016687346473336438,1.0,20220208.0,0.0,,HL-60KW_SC575_sgFLCN,-0.1358866627911758,0.05133624404435322
58,0.0,HL-60KW_SC575_sgFLCN,0.0,0.006964107938024711,0.0024504380788677336,0.007382644929212279,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.6096074612300155,0.018337558552882174
59,0.0,HL-60KW_SC575_sgFLCN,1.0,0.025350950184352426,-0.009409266207508971,0.02704080187075244,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.6232705650301211,0.01513283376884116
60,0.0,HL-60KW_SC575_sgFLCN,2.0,0.01102870525190743,-0.01770085000562111,0.020855513190879464,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.6236242971124363,0.013939020025938761
61,0.0,HL-60KW_SC575_sgFLCN,3.0,0.016233806258259164,-0.0045720992239669895,0.016865365603641505,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.6195280155782543,0.013845873318025753
62,0.0,HL-60KW_SC575_sgFLCN,4.0,0.013740205635684314,-0.006195023036913424,0.015072211560974687,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.3620699429647678,0.053115920823064586
63,0.0,HL-60KW_SC575_sgFLCN,5.0,-0.028128663206457342,-0.00750755347643608,0.029113314015821946,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.3664802361207671,0.1034794957170156
64,0.0,HL-60KW_SC575_sgFLCN,6.0,-0.14917854119819368,0.06615627549149478,0.16318973601586506,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.4177674868644011,0.08862546099714352
65,0.0,HL-60KW_SC575_sgFLCN,7.0,-0.09147161146143172,0.09700582461346911,0.13333111306926923,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.30814238505438163,0.0841694308772766
66,0.0,HL-60KW_SC575_sgFLCN,8.0,0.0376958785125178,-0.05981834518176529,0.07070511775759464,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.4081781120209679,0.06566802900348301
67,0.0,HL-60KW_SC575_sgFLCN,9.0,0.01925499127393285,-0.030358294097711416,0.035949696931717935,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.40702034208575616,0.06650406623537439
68,0.0,HL-60KW_SC575_sgFLCN,10.0,0.023325170252133393,-0.01039383959975737,0.02553616002684219,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.35544532671379625,0.11008434088488316
69,0.0,HL-60KW_SC575_sgFLCN,11.0,0.19397391117632737,-0.1286642548996614,0.23276676890382522,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.39817570410492986,0.07964229099957715
70,0.0,HL-60KW_SC575_sgFLCN,12.0,0.07465782149965795,-0.05087937216418155,0.09034655955207194,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.35636160125892274,0.0749144070714186
71,0.0,HL-60KW_SC575_sgFLCN,13.0,-0.04479208982845222,0.008857522920433661,0.04565946805960556,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.35855809075201517,0.07440765380606938
72,0.0,HL-60KW_SC575_sgFLCN,14.0,0.0002030659918787592,0.022701762562043017,0.022702670750826555,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.358439182244357,0.07507700068047354
73,0.0,HL-60KW_SC575_sgFLCN,15.0,0.03727894307859335,-0.02167847182717247,0.043123957817186885,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.3938103503476468,0.08961665453808847
74,0.0,HL-60KW_SC575_sgFLCN,16.0,0.20694049143200555,-0.10544926731311088,0.2322582936538368,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.40236484550512797,0.07931823373210832
75,0.0,HL-60KW_SC575_sgFLCN,17.0,0.0750490601801611,-0.03963770515225153,0.08487348881519051,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.37674281211961264,0.08046369577682305
76,0.0,HL-60KW_SC575_sgFLCN,18.0,-0.1366630359277238,0.02417364394622563,0.1387845468725579,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.40079692602849915,0.07595731495946982
77,0.0,HL-60KW_SC575_sgFLCN,19.0,-0.031597527366515506,0.031796692367250315,0.04482670388479674,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.40320206612919235,0.0752162001083409
78,0.0,HL-60KW_SC575_sgFLCN,20.0,-0.045823574223971285,-0.004455607970785162,0.04603968285130915,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.4041282278750368,0.0749320285341674
79,0.0,HL-60KW_SC575_sgFLCN,21.0,-0.010444595548332814,0.00618647098571472,0.012139275078246792,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.40549498834017106,0.07600616274992412
80,0.0,HL-60KW_SC575_sgFLCN,22.0,0.07774110744407826,0.02851159927455793,0.08280453538197466,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.40630700753080057,0.07595990856101853
81,0.0,HL-60KW_SC575_sgFLCN,23.0,-0.0020792457252601557,-0.006085407408741676,0.006430820018969642,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.41581996814619937,0.07901696649466088
82,0.0,HL-60KW_SC575_sgFLCN,24.0,-0.0810905832851328,0.06305785217697023,0.10272280865852378,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.422637226003854,0.0848543363460772
83,0.0,HL-60KW_SC575_sgFLCN,25.0,-0.23310741274887098,0.12671207435447834,0.26532059035379696,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.4151797768930504,0.07762399057919658
84,0.0,HL-60KW_SC575_sgFLCN,26.0,-0.06462751538311741,0.030281975565977663,0.07137025843286225,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.4031274335813189,0.07747223854123586
85,0.0,HL-60KW_SC575_sgFLCN,27.0,0.06210204353768726,-0.06781094776144289,0.09195101113017703,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.4145882145292624,0.07526618331115956
86,0.0,HL-60KW_SC575_sgFLCN,28.0,0.019743350304022536,-0.005073084827862573,0.02038470188396279,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.4304445940536565,0.07395481838321566
87,0.0,HL-60KW_SC575_sgFLCN,29.0,0.03269939397040484,-0.020825338347788207,0.038767835680259564,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.4328803850509241,0.07412893041471269
88,0.0,HL-60KW_SC575_sgFLCN,30.0,0.025432096474251865,-0.022229027026413977,0.03377752468160888,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.4234332270503632,0.07976347638213811
89,0.0,HL-60KW_SC575_sgFLCN,31.0,0.038272028687831985,-0.14917153271867972,0.15400290371782724,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.4223700412391368,0.0786870924004739
90,0.0,HL-60KW_SC575_sgFLCN,32.0,0.006771786897986942,0.032617450664954896,0.033312988242913816,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.4413864978700722,0.07874816458565168
91,0.0,HL-60KW_SC575_sgFLCN,33.0,-0.013643341141837576,0.09167895115053361,0.09268856909875395,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.44476679077407727,0.08055374424626104
92,0.0,HL-60KW_SC575_sgFLCN,34.0,-0.026855214208202464,0.07853587252963651,0.08300051689091914,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.40050880888093904,0.11072036404938593
93,0.0,HL-60KW_SC575_sgFLCN,35.0,-0.2386815604637396,0.0203834669181204,0.23955035593588228,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.509612627119855,0.07354122233801527
94,0.0,HL-60KW_SC575_sgFLCN,36.0,-0.16102928700830244,-0.007756049236764421,0.16121596563047144,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.5118726484746876,0.07281386795162052
95,0.0,HL-60KW_SC575_sgFLCN,37.0,-0.08814563048344676,-0.015585696702535342,0.0895129382549124,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.6000327058248028,0.06905188439059388
96,0.0,HL-60KW_SC575_sgFLCN,38.0,-0.11399955161392891,-0.03645053660649029,0.11968516778230263,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.5899392968933402,0.07186449138512238
97,0.0,HL-60KW_SC575_sgFLCN,39.0,-0.14518308306745004,-0.017473205197014015,0.1462307782541933,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.04017607450159527,0.0877091133555342
98,0.0,HL-60KW_SC575_sgFLCN,40.0,0.10974137476591371,0.02568190833223157,0.1127063873571408,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.6985435761170742,0.06721314402160601
99,0.0,HL-60KW_SC575_sgFLCN,41.0,0.1004388977503145,0.035675541906314535,0.10658666179033537,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.7072726666736944,0.06646704455726474
100,0.0,HL-60KW_SC575_sgFLCN,42.0,0.1154320820602166,0.036925780304179055,0.1211943844401591,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.5763128652904919,0.07873658795563282
101,0.0,HL-60KW_SC575_sgFLCN,43.0,0.02171868885443852,0.003392972383272408,0.021982122444149047,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.5846355133880412,0.09992619417648026
102,0.0,HL-60KW_SC575_sgFLCN,44.0,0.17952789159081087,-0.016593765263902445,0.18029314159078663,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.7809870562009056,0.0747130786516329
103,0.0,HL-60KW_SC575_sgFLCN,45.0,0.2074510443269247,-0.06582602813803723,0.2176442091413446,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.7904796292538611,0.07467229436543187
104,0.0,HL-60KW_SC575_sgFLCN,46.0,0.24863858031235536,-0.08480598669788364,0.2627036333961622,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,-0.12757048588443715,0.08308642143012683
105,0.0,HL-60KW_SC575_sgFLCN,47.0,-0.1454223763390175,0.05159798402486722,0.15430495615992798,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.4732145100359528,0.08930507700418484
106,0.0,HL-60KW_SC575_sgFLCN,48.0,-0.13427336842667995,0.01694604554080487,0.1353384865000269,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.47823953302548616,0.0868129286671443
107,0.0,HL-60KW_SC575_sgFLCN,49.0,-0.07262630007458881,0.07278731184907385,0.10282301410063091,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.47513152261028413,0.08911521465910209
108,0.0,HL-60KW_SC575_sgFLCN,50.0,-0.13135649111871667,0.14205867301561462,0.19348176745620968,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.4177669358684033,0.09624148331095957
109,0.0,HL-60KW_SC575_sgFLCN,51.0,0.026675468169649243,0.15428272720871541,0.156571838199048,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.08554076673880467,0.0927703941880793
110,0.0,HL-60KW_SC575_sgFLCN,52.0,-0.005061429315495995,-0.14842622945400794,0.1485125033680652,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.3566311119732275,0.0827802278226889
111,0.0,HL-60KW_SC575_sgFLCN,53.0,-0.05439944767672576,-0.05935773989770112,0.08051485076242744,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.39451259299974983,0.07859478861574698
112,0.0,HL-60KW_SC575_sgFLCN,54.0,-0.04139491330085387,-0.09844674943684843,0.10679560534903496,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,0.3870790403401664,0.08021278473241963
113,0.0,HL-60KW_SC575_sgFLCN,55.0,-0.07350707059501502,-0.07473968685383946,0.10482991089603437,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,-0.026650519913590014,0.07115744766832717
114,0.0,HL-60KW_SC575_sgFLCN,56.0,0.0714186077804797,0.005596899559237005,0.07163757967699763,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,-0.029544829202352733,0.07033237651134419
115,0.0,HL-60KW_SC575_sgFLCN,57.0,-0.018970785967485426,-0.04700098624778768,0.05068514011511528,1.0,20220215.0,0.0,,HL-60KW_SC575_sgFLCN,-0.05997685380712938,0.0749893147156715
116,0.0,HL-60KW_SC575_sgFLCN,0.0,0.03826406767945703,-0.030565641674470356,0.04897343490454991,1.0,20220208.0,1.0,,HL-60KW_SC575_sgFLCN,0.18846123701656026,0.0827202042546503
117,0.0,HL-60KW_SC575_sgFLCN,1.0,0.08601516522308637,-0.014278261803014303,0.08719218662512292,1.0,20220208.0,1.0,,HL-60KW_SC575_sgFLCN,0.021269455768481126,0.03333046923592969
118,0.0,HL-60KW_SC575_sgFLCN,2.0,0.023491822866497123,-0.00043688579384249714,0.023495884975623677,1.0,20220208.0,1.0,,HL-60KW_SC575_sgFLCN,-0.011415048979223474,0.030389668607131763
119,0.0,HL-60KW_SC575_sgFLCN,3.0,-0.02858720419950297,-0.029513972539854074,0.041088962252986395,1.0,20220208.0,1.0,,HL-60KW_SC575_sgFLCN,-0.019237811305728943,0.02886548914282258
120,0.0,HL-60KW_SC575_sgFLCN,4.0,0.003136455281670199,-0.027993031293361347,0.02816819399118489,1.0,20220208.0,1.0,,HL-60KW_SC575_sgFLCN,-0.02998325966185974,0.02856081858570333
121,0.0,HL-60KW_SC575_sgFLCN,5.0,0.005052270211622082,0.05301951659273965,0.05325968995421433,1.0,20220208.0,1.0,,HL-60KW_SC575_sgFLCN,-0.03085583183051278,0.026548893247075284
122,0.0,HL-60KW_SC575_sgFLCN,6.0,0.020688636027782082,0.01696687081643488,0.026756202383590097,1.0,20220208.0,1.0,,HL-60KW_SC575_sgFLCN,-0.03962241124471171,0.02491026671376028
123,0.0,HL-60KW_SC575_sgFLCN,7.0,0.0025367231108324026,-0.008465354353487994,0.008837261367140239,1.0,20220208.0,1.0,,HL-60KW_SC575_sgFLCN,-0.04206699063846429,0.024600080738890154
124,0.0,HL-60KW_SC575_sgFLCN,8.0,-0.009113333126847086,-0.027454713667404342,0.028927740029944395,1.0,20220208.0,1.0,,HL-60KW_SC575_sgFLCN,-0.046156185598985856,0.0244264311012808
125,0.0,HL-60KW_SC575_sgFLCN,9.0,-0.015248764255052076,0.03723531626978917,0.04023671941171869,1.0,20220208.0,1.0,,HL-60KW_SC575_sgFLCN,-0.04820177167759416,0.02344652403961133
126,0.0,HL-60KW_SC575_sgFLCN,10.0,0.021745764320021975,-0.004612427054671286,0.022229546760935196,1.0,20220208.0,1.0,,HL-60KW_SC575_sgFLCN,-0.04931127380075585,0.023074555850108064
127,0.0,HL-60KW_SC575_sgFLCN,11.0,-0.004640464046405176,-0.028740651842962112,0.029112866140666063,1.0,20220208.0,1.0,,HL-60KW_SC575_sgFLCN,-0.050353511518886514,0.022621669070454892
