,cell,celltype,frame,Vx ($\mu$m/sec),Vy ($\mu$m/sec),speed ($\mu$m/sec),trial,date,position,concentration,material,persistence,activity ($\mu$m/sec)
40,0.0,HL-60KW_SC575_sgITGB2,40.0,-0.001143565499999492,-0.00047267374000057314,0.0012374015182127494,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.09894872738266236,0.004804779371745702
41,0.0,HL-60KW_SC575_sgITGB2,41.0,0.0051119711657188795,0.0036785468185750385,0.006297932668391254,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.10072245720009615,0.004484779497818378
42,0.0,HL-60KW_SC575_sgITGB2,42.0,-0.0005986993257134069,-0.0051783841068692976,0.005212878556122924,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.10173656611413177,0.0059484506593950855
43,0.0,HL-60KW_SC575_sgITGB2,43.0,-0.0063339667300084555,-0.003410910196710641,0.0071939865795592525,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.10323718763186529,0.005515060626033225
44,0.0,HL-60KW_SC575_sgITGB2,44.0,0.00017611824075440077,-0.004525609793683572,0.0045290353983393735,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.1055060414910436,0.007546361842533772
45,0.0,HL-60KW_SC575_sgITGB2,45.0,0.0029797529019162995,0.01340427543802581,0.01373147943139925,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.10716476159823667,0.0050184383475083945
46,0.0,HL-60KW_SC575_sgITGB2,46.0,0.0019887874673363134,-0.006468514719339425,0.006767344993758245,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.10695725794508808,0.003258969079517887
47,0.0,HL-60KW_SC575_sgITGB2,47.0,-0.0009061395200025876,0.0002170959266666254,0.0009317829527769654,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.10686375390894774,0.004891757647351057
48,0.0,HL-60KW_SC575_sgITGB2,48.0,-0.0036670333700025517,-0.005238619100005337,0.00639454953938532,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.10686443159019351,0.0036584107334801576
49,0.0,HL-60KW_SC575_sgITGB2,49.0,0.001407878883126538,-0.0007639652854173562,0.0016018008324621543,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.10673007258585539,0.006717599084770987
50,0.0,HL-60KW_SC575_sgITGB2,50.0,0.0015338072268756757,0.011671038898761548,0.011771393867576651,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.10684121776316625,0.005986670984691952
51,0.0,HL-60KW_SC575_sgITGB2,51.0,-0.000755320287273283,-0.0064621846800063075,0.0065061770322421145,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.10198163295002365,0.007503321211833024
52,0.0,HL-60KW_SC575_sgITGB2,52.0,-0.004269630627615584,-0.008140348918612735,0.009192117613098332,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.10117855243128404,0.007428618669759223
53,0.0,HL-60KW_SC575_sgITGB2,53.0,0.0018992052148850765,-0.006347586361401861,0.006625619447546138,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.10116561304130568,0.007624600312231842
54,0.0,HL-60KW_SC575_sgITGB2,54.0,0.0014688998534760837,0.006929284678112187,0.007083265696686972,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.09984981199393106,0.009326669713759837
55,0.0,HL-60KW_SC575_sgITGB2,55.0,0.004637076980008222,0.014646315890170314,0.01536284648342154,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.10027337672552843,0.007122043929767043
56,0.0,HL-60KW_SC575_sgITGB2,56.0,0.0020832122737971305,-0.006905828922813129,0.0072131994627114915,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.09386538962716447,0.006384282147141888
57,0.0,HL-60KW_SC575_sgITGB2,57.0,-0.003115751690607264,-0.0028805189321244504,0.0042432650065544345,1.0,20220215.0,0.0,,HL-60KW_SC575_sgITGB2,-0.08608899146488666,0.008758866376437167
58,0.0,HL-60KW_SC575_sgITGB2,0.0,-0.003627364192023682,0.029675456628631972,0.02989632915759714,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.25635405536346983,0.06204670635559155
59,0.0,HL-60KW_SC575_sgITGB2,1.0,-0.01061841066794879,-0.053440545001875964,0.05448525025372223,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.22984749732478826,0.05977905287171101
60,0.0,HL-60KW_SC575_sgITGB2,2.0,0.03785511387922422,-0.017349749754167712,0.04164160735780112,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.22574782366633925,0.061435794429121254
61,0.0,HL-60KW_SC575_sgITGB2,3.0,0.06336663253201777,0.1004932456037866,0.1188032934325928,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.22205743802052724,0.06011023613786394
62,0.0,HL-60KW_SC575_sgITGB2,4.0,0.01518016837130934,0.015166164884791063,0.021458100314193006,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.22441154565524016,0.06061925966807899
63,0.0,HL-60KW_SC575_sgITGB2,5.0,-0.03194822009878446,-0.05047162564740783,0.059733355530829264,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.2175636381195954,0.06482209147450828
64,0.0,HL-60KW_SC575_sgITGB2,6.0,0.015884022703791818,-0.1433348729063778,0.14421230172333446,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.28492107423894236,0.05897769783127924
65,0.0,HL-60KW_SC575_sgITGB2,7.0,-0.02210365964132469,0.09521604334346492,0.09774797532186597,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.28519897832663504,0.05817202802152459
66,0.0,HL-60KW_SC575_sgITGB2,8.0,-0.03490487809188304,-0.04010946885622862,0.053170668667395844,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.28596257608486586,0.05789527262485695
67,0.0,HL-60KW_SC575_sgITGB2,9.0,0.00415197002515318,0.07200229024539079,0.07212190135923531,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.28603917773737947,0.057780055883472535
68,0.0,HL-60KW_SC575_sgITGB2,10.0,0.03114825652605949,-0.022052306445219234,0.038164356462110895,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.28569374490897753,0.05812954057371308
69,0.0,HL-60KW_SC575_sgITGB2,11.0,-0.04916066150544604,-0.04523882352588373,0.06680809676722646,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.28522542668701634,0.05858396535296048
70,0.0,HL-60KW_SC575_sgITGB2,12.0,0.025888529625952592,-0.03528693116570049,0.04376509427942215,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.282460677286963,0.06044688942209928
71,0.0,HL-60KW_SC575_sgITGB2,13.0,-0.04324712969578855,-0.13238533904936886,0.13927021297513947,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.2872793544664563,0.05916011691549898
72,0.0,HL-60KW_SC575_sgITGB2,14.0,-0.06593410191359225,0.08459200511887961,0.10725256698645737,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.28775136981080973,0.05858321691515246
73,0.0,HL-60KW_SC575_sgITGB2,15.0,0.054254248030768316,0.05258383853386187,0.075555168614327,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.2965257390602132,0.05752237297742865
74,0.0,HL-60KW_SC575_sgITGB2,16.0,-0.0031891575281197976,-0.06561611415037921,0.06569357017193356,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.297284322351793,0.05723503391645638
75,0.0,HL-60KW_SC575_sgITGB2,17.0,-0.055505942751138564,0.06585776224681249,0.08612870908617144,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.298196750534081,0.05682849613810662
76,0.0,HL-60KW_SC575_sgITGB2,18.0,0.0442010158462665,-0.058603094351988246,0.07340335462000315,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.281382516362055,0.05858261506656726
77,0.0,HL-60KW_SC575_sgITGB2,19.0,0.04093407043231612,0.068533524014673,0.0798275769144196,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.25715605438367434,0.06109558248791394
78,0.0,HL-60KW_SC575_sgITGB2,20.0,-0.018884016727182977,0.004529905259696202,0.019419735564995468,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.15868922011769,0.08443054556531805
79,0.0,HL-60KW_SC575_sgITGB2,21.0,0.04037403740373975,-0.08104551195860286,0.09054522574333014,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,0.15260451678193593,0.1817380174066327
80,0.0,HL-60KW_SC575_sgITGB2,22.0,0.21618224624394883,-0.05918184411033707,0.22413668656286406,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,0.15641313634010057,0.17446421394415262
81,0.0,HL-60KW_SC575_sgITGB2,23.0,0.08489128074197652,-0.07648553420606348,0.11426533371412338,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.06241936051320362,0.19881407914708638
82,0.0,HL-60KW_SC575_sgITGB2,24.0,-0.27526795497573175,0.1484346094554688,0.3127383576101899,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,0.04180193249617478,0.1466533844882147
83,0.0,HL-60KW_SC575_sgITGB2,25.0,-0.04103662727946281,0.05353423331536931,0.06745308677249655,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.3492247444290662,0.06866183581359427
84,0.0,HL-60KW_SC575_sgITGB2,26.0,-0.0010104678729438395,-0.07066974640047737,0.07067697009373021,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.41380855759978435,0.05809267608838555
85,0.0,HL-60KW_SC575_sgITGB2,27.0,-0.003917819332548334,0.0742638773603441,0.07436714858668925,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.39557449446064696,0.0586483788763876
86,0.0,HL-60KW_SC575_sgITGB2,28.0,0.03785376424668811,-0.015793709717968816,0.04101644468136294,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.3849213452954521,0.06288225862949173
87,0.0,HL-60KW_SC575_sgITGB2,29.0,-0.09826505514784004,-0.10757497822333353,0.1456996808608678,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.39245133151464023,0.05884772787614862
88,0.0,HL-60KW_SC575_sgITGB2,30.0,0.016653581010016676,0.03211785390003215,0.036178699528880226,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.388664570880811,0.05869067565209069
89,0.0,HL-60KW_SC575_sgITGB2,31.0,0.015726122161765943,0.052443532641552555,0.05475066240852593,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.3952727880055541,0.05888655211977258
90,0.0,HL-60KW_SC575_sgITGB2,32.0,0.038125435157320454,-0.051187424175604214,0.06382555287397264,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.39616733906945584,0.05924719360163473
91,0.0,HL-60KW_SC575_sgITGB2,33.0,-0.05133985183708394,0.02371086699607664,0.05655073474641481,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.392834385342818,0.06050861595481638
92,0.0,HL-60KW_SC575_sgITGB2,34.0,-0.03311951074500333,0.0955880990469602,0.10116316855160215,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.39901705687038785,0.06029854723298693
