,cell,celltype,trial,date,position,concentration,average_persistence,activity ($\mu$m/sec),speed ($\mu$m/sec),material
33,1.0,HL-60KW_SC575_sgControl1,3.0,20211209,2.0,,0.2386273696533038,0.10994613809082487,0.1423438285766776,HL-60KW_SC575_sgControl1
34,2.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,0.0,,0.2006171846164684,0.07717441802690919,0.08638004175580206,HL-60KW_SC575_sgControl1
35,2.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,1.0,,0.44156790292212006,0.11102274029483572,0.1500781255839366,HL-60KW_SC575_sgControl1
36,2.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,1.0,,0.4254453563147317,0.09404464132092248,0.14212786776902686,HL-60KW_SC575_sgControl1
37,2.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,2.0,,0.37051476674284983,0.1048858773001264,0.13469618646352421,HL-60KW_SC575_sgControl1
38,2.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,2.0,,0.3141404365832865,0.11842090919633114,0.1600411775330233,HL-60KW_SC575_sgControl1
39,2.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,2.0,,-0.03072504125549465,0.043579183901607456,0.06020027452035135,HL-60KW_SC575_sgControl1
40,2.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,3.0,,0.42934258914783735,0.1704548526787746,0.22751376824963704,HL-60KW_SC575_sgControl1
41,2.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,3.0,,0.40092149144583933,0.09560234355995005,0.13122775392598654,HL-60KW_SC575_sgControl1
42,2.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,4.0,,0.26946115337899984,0.150885514486442,0.19632476330062604,HL-60KW_SC575_sgControl1
43,2.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,4.0,,0.3599862373955775,0.20548902189076315,0.2638889624600887,HL-60KW_SC575_sgControl1
44,2.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,4.0,,0.6856214870300128,0.13075735201122088,0.23831851740319127,HL-60KW_SC575_sgControl1
45,2.0,HL-60KW_SC575_sgControl1,2.0,20211209,0.0,,0.3518942585119731,0.1559145574811154,0.20059056273484827,HL-60KW_SC575_sgControl1
46,2.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,1.0,,0.476199978348903,0.1767579129102357,0.25252005257584004,HL-60KW_SC575_sgControl1
47,2.0,HL-60KW_SC575_sgControl1,2.0,20211209,1.0,,0.2882940155777656,0.1825544585225097,0.24357483628931026,HL-60KW_SC575_sgControl1
48,2.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,2.0,,0.5385559197257419,0.1622177545085256,0.24347674875371256,HL-60KW_SC575_sgControl1
49,2.0,HL-60KW_SC575_sgControl1,2.0,20211209,3.0,,0.3687262424314639,0.06544412225095936,0.08188029818253306,HL-60KW_SC575_sgControl1
50,2.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,4.0,,0.12887684895620194,0.05465199965032526,0.05802257163927764,HL-60KW_SC575_sgControl1
51,2.0,HL-60KW_SC575_sgControl1,3.0,20211209,0.0,,0.5593626112669224,0.15347399128780792,0.22840379537400307,HL-60KW_SC575_sgControl1
52,2.0,HL-60KW_SC575_sgControl1,3.0,20211209,1.0,,0.04200849574854695,0.10696423390350433,0.13016643605890052,HL-60KW_SC575_sgControl1
53,2.0,HL-60KW_SC575_sgControl1,3.0,20211209,2.0,,0.4557093701328501,0.16077354013549852,0.23231986029179347,HL-60KW_SC575_sgControl1
54,2.0,HL-60KW_SC575_sgControl1,3.0,20211209,3.0,,0.23085158002218037,0.11732883798588985,0.1451727869907543,HL-60KW_SC575_sgControl1
55,3.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,0.0,,0.32274833444420326,0.14371269952749555,0.18800134697093407,HL-60KW_SC575_sgControl1
56,3.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,0.0,,0.22475282033745084,0.17305043290413108,0.2259061083656161,HL-60KW_SC575_sgControl1
57,3.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,0.0,,0.5042521862759154,0.16893632839213021,0.2490191636654772,HL-60KW_SC575_sgControl1
58,3.0,HL-60KW_SC575_sgControl1,1.0,20211126,0.0,,0.5477798897693771,0.14489981582888312,0.22477639259191995,HL-60KW_SC575_sgControl1
59,3.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,1.0,,0.5654899457004234,0.12645531862570603,0.1984245606750166,HL-60KW_SC575_sgControl1
60,3.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,1.0,,0.8222048695474911,0.17184996526348265,0.35511052255962433,HL-60KW_SC575_sgControl1
61,3.0,HL-60KW_SC575_sgControl1,1.0,20211126,1.0,,0.4431590294313382,0.19096306454628964,0.2539736252903491,HL-60KW_SC575_sgControl1
62,3.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,2.0,,0.4896012487397022,0.09444715860844459,0.13147263138323473,HL-60KW_SC575_sgControl1
63,3.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,2.0,,0.5459285282818103,0.15422675292761448,0.23107311757606694,HL-60KW_SC575_sgControl1
64,3.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,2.0,,0.6134227124142607,0.1968698634593735,0.3129526357907549,HL-60KW_SC575_sgControl1
65,3.0,HL-60KW_SC575_sgControl1,1.0,20211126,2.0,,0.362246787879743,0.11315918163024814,0.14733648922288667,HL-60KW_SC575_sgControl1
66,3.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,3.0,,0.356625571892157,0.14443819348855597,0.20896312038778495,HL-60KW_SC575_sgControl1
67,3.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,3.0,,0.41423690842067556,0.14981958174124066,0.207702460943954,HL-60KW_SC575_sgControl1
68,3.0,HL-60KW_SC575_sgControl1,1.0,20211126,3.0,,0.1527423038903106,0.17785549304216988,0.20047142374644364,HL-60KW_SC575_sgControl1
69,3.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,4.0,,0.5602903971995667,0.1724247739328189,0.2664628452670333,HL-60KW_SC575_sgControl1
70,3.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,4.0,,0.2987696571157668,0.1566890486999298,0.19307781757841336,HL-60KW_SC575_sgControl1
71,3.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,4.0,,0.3772152323763465,0.0923108596710415,0.12958864814686377,HL-60KW_SC575_sgControl1
72,3.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,0.0,,0.4564721965648756,0.1546277904516444,0.21629174794433378,HL-60KW_SC575_sgControl1
73,3.0,HL-60KW_SC575_sgControl1,2.0,20211209,0.0,,0.5729343437900364,0.12604023218825816,0.20376456143952143,HL-60KW_SC575_sgControl1
74,3.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,2.0,,0.2502966066098995,0.16339089921361574,0.20765352525314604,HL-60KW_SC575_sgControl1
75,3.0,HL-60KW_SC575_sgControl1,3.0,20211209,0.0,,0.1321154700424298,0.09702709162816776,0.13353609728404128,HL-60KW_SC575_sgControl1
76,3.0,HL-60KW_SC575_sgControl1,3.0,20211209,1.0,,0.2904423834015016,0.17879437041410995,0.23213974644235105,HL-60KW_SC575_sgControl1
77,3.0,HL-60KW_SC575_sgControl1,3.0,20211209,2.0,,0.47756929259390296,0.15832833632181498,0.21838521959641477,HL-60KW_SC575_sgControl1
78,3.0,HL-60KW_SC575_sgControl1,3.0,20211209,3.0,,0.24672077358956498,0.13301307676256968,0.1768183388025476,HL-60KW_SC575_sgControl1
79,4.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,0.0,,0.36674162775202873,0.16677727605504547,0.21751347569896579,HL-60KW_SC575_sgControl1
80,4.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,0.0,,0.5516075009612517,0.1415160164364374,0.21628741984590838,HL-60KW_SC575_sgControl1
81,4.0,HL-60KW_SC575_sgControl1,1.0,20220920.0,0.0,,0.19121355909558335,0.11070755829629134,0.14336757710995046,HL-60KW_SC575_sgControl1
82,4.0,HL-60KW_SC575_sgControl1,1.0,20211126,0.0,,-0.030653423930808023,0.10394853271515522,0.12616276242054572,HL-60KW_SC575_sgControl1
