,cell,frame,x,y,z,celltype_x,position,acqtime,aqctime_sec,date,celltype_y,material,concentration,scope,magnification,trial,media,misc,analysis_date
0,0.0,0.0,263.81692573402415,213.28742841559858,21.83819299062395,HL-60KW_SC575_sgFLCN,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgFLCN,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
1,1.0,0.0,379.48448875188564,620.4499245753263,25.892528365585413,HL-60KW_SC575_sgFLCN,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgFLCN,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
2,2.0,0.0,351.63560436161157,255.1330136880365,28.221029593319123,HL-60KW_SC575_sgFLCN,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgFLCN,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
3,3.0,0.0,369.52471104025506,465.1205659625349,77.92628946529727,HL-60KW_SC575_sgFLCN,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgFLCN,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
4,4.0,0.0,42.97030689517735,35.21074133120765,89.57415900882066,HL-60KW_SC575_sgFLCN,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgFLCN,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
5,5.0,0.0,578.155525354625,146.33058693620998,84.11844621006118,HL-60KW_SC575_sgFLCN,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgFLCN,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
6,6.0,0.0,42.33396137541215,34.16156382477626,94.04775134571975,HL-60KW_SC575_sgFLCN,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgFLCN,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
7,7.0,0.0,363.04212243331415,75.8731529456918,97.89034971481246,HL-60KW_SC575_sgFLCN,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgFLCN,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
8,8.0,0.0,123.59980261534665,364.69282013323465,99.21136129614274,HL-60KW_SC575_sgFLCN,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgFLCN,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
9,9.0,0.0,591.7073535273016,500.31968247641817,100.52650176678446,HL-60KW_SC575_sgFLCN,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgFLCN,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
10,10.0,0.0,362.97187268689856,75.74250555144337,100.91415769519293,HL-60KW_SC575_sgFLCN,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgFLCN,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
11,11.0,0.0,123.63080629033725,364.5293609671848,101.88669213202859,HL-60KW_SC575_sgFLCN,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgFLCN,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
