,cell,frame,x,y,celltype,position,aqctime
35,35.0,0.0,219.12991299129914,581.4901490149015,sgCtrl1,0,30sec
36,36.0,0.0,324.9238385376999,585.1453414572226,sgCtrl1,0,30sec
37,37.0,0.0,354.2501618582911,601.3390812765487,sgCtrl1,0,30sec
38,38.0,0.0,177.20162713945814,622.9058254662675,sgCtrl1,0,30sec
39,39.0,0.0,575.9234959640543,634.6653942502684,sgCtrl1,0,30sec
40,7.0,1.0,588.3635863586359,108.86688668866887,sgCtrl1,0,30sec
41,20.0,1.0,502.3947946396063,411.7519937047085,sgCtrl1,0,30sec
42,17.0,1.0,134.5787408929572,327.84357681051125,sgCtrl1,0,30sec
43,1.0,1.0,467.29031523842036,2.608398770911574,sgCtrl1,0,30sec
44,5.0,1.0,390.491411345859,73.8208466515943,sgCtrl1,0,30sec
45,31.0,1.0,76.45874587458745,516.3960396039604,sgCtrl1,0,30sec
46,9.0,1.0,51.6484280006948,122.25464651728329,sgCtrl1,0,30sec
47,8.0,1.0,137.49322693463375,123.255012068371,sgCtrl1,0,30sec
48,14.0,1.0,28.145590359747718,216.43352947394385,sgCtrl1,0,30sec
49,24.0,1.0,67.35582032779548,452.3465905912625,sgCtrl1,0,30sec
50,28.0,1.0,668.5660402774971,494.6554859567589,sgCtrl1,0,30sec
51,33.0,1.0,286.72941368210894,531.0190278287088,sgCtrl1,0,30sec
52,26.0,1.0,165.68101254569902,469.322487804336,sgCtrl1,0,30sec
53,35.0,1.0,221.92986421929862,580.0141658001417,sgCtrl1,0,30sec
54,27.0,1.0,378.86172290698454,479.18367346938777,sgCtrl1,0,30sec
55,3.0,1.0,425.1786768080782,69.37468581295215,sgCtrl1,0,30sec
56,37.0,1.0,351.0735779460299,599.0215492137448,sgCtrl1,0,30sec
57,23.0,1.0,509.668744652243,446.17528419508614,sgCtrl1,0,30sec
58,10.0,1.0,653.3693970900849,128.13386601818075,sgCtrl1,0,30sec
59,29.0,1.0,334.8860274628499,505.58320080712735,sgCtrl1,0,30sec
60,25.0,1.0,388.6376186256758,467.05448754992227,sgCtrl1,0,30sec
61,34.0,1.0,434.5322813531353,564.3383869636964,sgCtrl1,0,30sec
62,12.0,1.0,355.3606789250354,197.05799151343706,sgCtrl1,0,30sec
63,13.0,1.0,173.28532853285327,194.038403840384,sgCtrl1,0,30sec
64,22.0,1.0,671.8183060909641,440.27964926670177,sgCtrl1,0,30sec
65,19.0,1.0,66.1836915398857,371.5012476857442,sgCtrl1,0,30sec
66,15.0,1.0,356.31188118811883,230.87183718371836,sgCtrl1,0,30sec
67,38.0,1.0,171.7914648607718,618.6390067578186,sgCtrl1,0,30sec
68,2.0,1.0,608.4204682150457,7.0078035840967265,sgCtrl1,0,30sec
69,32.0,1.0,652.0042295491685,516.1395751225608,sgCtrl1,0,30sec
70,16.0,1.0,385.19566242338516,281.18434700612914,sgCtrl1,0,30sec
71,30.0,1.0,594.5362957348367,507.2591469673283,sgCtrl1,0,30sec
72,21.0,1.0,550.5913091309131,447.0104510451045,sgCtrl1,0,30sec
73,18.0,1.0,227.2370633289744,359.42960333769224,sgCtrl1,0,30sec
74,39.0,1.0,576.784995572728,643.4154391048861,sgCtrl1,0,30sec
75,6.0,1.0,469.9495346360033,81.46052700508146,sgCtrl1,0,30sec
76,36.0,1.0,334.39660708152263,580.2547675582039,sgCtrl1,0,30sec
77,4.0,1.0,229.11426277762914,61.88208009990188,sgCtrl1,0,30sec
78,11.0,1.0,213.72745970249198,155.38655314806843,sgCtrl1,0,30sec
