,E_field,cell,celltype,concentration,date,fMLP,frame,framerate,magnification,material,scope,trial,x,x_corr_x,y,y_corr_x,z,x_corr_y,y_corr_y
18,5.0,18.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,398.76429503415454,0.0,425.7348990713025,0.0,31.926913234058834,0.0,0.0
19,5.0,19.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,388.86971265933937,0.0,2.67659793502286,0.0,32.55299398778706,0.0,0.0
20,5.0,20.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,318.4038403840384,0.0,205.56855685568556,0.0,36.718294411898455,0.0,0.0
21,5.0,21.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,502.6913959001534,0.0,574.3689861943941,0.0,31.04429144608007,0.0,0.0
22,5.0,22.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,212.54730977684923,0.0,623.14469979108,0.0,30.007722195643993,0.0,0.0
23,5.0,23.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,117.40236523652366,0.0,624.3674367436744,0.0,40.66955992811856,0.0,0.0
24,5.0,24.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,406.0,0.0,656.9240924092409,0.0,42.584150699166834,0.0,0.0
25,5.0,25.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,599.3612264452252,0.0,427.46016537137587,0.0,46.311846667604954,0.0,0.0
26,5.0,26.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,582.1199767035527,0.0,449.6990875558144,0.0,46.87905385236368,0.0,0.0
27,5.0,27.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,470.490067874712,0.0,515.5489133819042,0.0,51.40145093419154,0.0,0.0
28,5.0,28.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,299.85130381169984,0.0,543.8073477677437,0.0,49.18542340530571,0.0,0.0
29,5.0,29.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,515.6744245853156,0.0,68.26111182546826,0.0,50.876697928121565,0.0,0.0
30,5.0,30.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,489.8377337733773,0.0,483.5052255225522,0.0,51.920927618432664,0.0,0.0
31,5.0,31.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,28.92087528080539,0.0,591.6521063871093,0.0,54.647904385539334,0.0,0.0
32,5.0,32.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,622.3727635921488,0.0,337.0679173180476,0.0,54.034384663769316,0.0,0.0
33,5.0,33.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,582.7062706270626,0.0,98.85313531353134,0.0,61.12976561848858,0.0,0.0
34,5.0,34.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,182.22481071636574,0.0,263.6691904484566,0.0,66.95347758868361,0.0,0.0
35,5.0,35.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,600.7062706270627,0.0,283.6105610561056,0.0,62.773717014884824,0.0,0.0
36,5.0,36.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,74.01281304601048,0.0,149.45447485925064,0.0,70.43821506539732,0.0,0.0
37,5.0,37.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,201.94483734087694,0.0,287.3173031588873,0.0,71.33641735571588,0.0,0.0
38,5.0,38.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,61.53575357535754,0.0,357.82618261826184,0.0,76.00943980449264,0.0,0.0
39,5.0,39.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,41.507150715071504,0.0,392.9262926292629,0.0,74.55892096322023,0.0,0.0
40,5.0,40.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,110.50470900748611,0.0,87.5794896562827,0.0,77.85984603783513,0.0,0.0
41,5.0,41.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,82.75970454188275,0.0,88.60600345748861,0.0,78.1245160726934,0.0,0.0
42,5.0,42.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,166.65064564708896,0.0,324.57303982825465,0.0,78.00376535937282,0.0,0.0
43,5.0,43.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,228.57806907451305,0.0,419.6532329289267,0.0,78.52145906606592,0.0,0.0
44,5.0,44.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,3,22.356148658344097,0.0,651.5927679724495,0.0,77.58399574868763,0.0,0.0
45,5.0,28.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,599.3470314773413,0.0,427.52404272685334,0.0,46.254490423508116,-0.01,-0.03
46,5.0,28.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,599.3470314773413,0.0,427.52404272685334,0.0,46.254490423508116,-0.01,-0.03
47,5.0,18.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,269.94397114130015,0.0,181.31859697597667,0.0,31.87787325586558,-0.01,-0.03
48,5.0,18.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,269.94397114130015,0.0,181.31859697597667,0.0,31.87787325586558,-0.01,-0.03
49,5.0,41.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,61.46230007616146,0.0,357.8065498857578,0.0,75.9645023738564,-0.01,-0.03
50,5.0,41.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,61.46230007616146,0.0,357.8065498857578,0.0,75.9645023738564,-0.01,-0.03
51,5.0,20.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,388.84428983438886,0.0,2.753248297802753,0.0,32.50838460819885,-0.01,-0.03
52,5.0,20.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,388.84428983438886,0.0,2.753248297802753,0.0,32.50838460819885,-0.01,-0.03
53,5.0,39.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,201.84056867225183,0.0,287.29372937293726,0.0,71.30789384558078,-0.01,-0.03
54,5.0,39.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,201.84056867225183,0.0,287.29372937293726,0.0,71.30789384558078,-0.01,-0.03
55,5.0,19.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,398.78081925839643,0.0,425.84352552902345,0.0,31.912640388958394,-0.01,-0.03
56,5.0,19.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,398.78081925839643,0.0,425.84352552902345,0.0,31.912640388958394,-0.01,-0.03
57,5.0,43.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,110.53803054724078,0.0,87.66597589991558,0.0,77.7757524108961,-0.01,-0.03
58,5.0,43.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,110.53803054724078,0.0,87.66597589991558,0.0,77.7757524108961,-0.01,-0.03
59,5.0,13.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,580.5680568056805,0.0,586.4086408640864,0.0,8.335022956125046,-0.01,-0.03
60,5.0,13.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,580.5680568056805,0.0,586.4086408640864,0.0,8.335022956125046,-0.01,-0.03
61,5.0,30.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,470.3581469258037,0.0,515.5115511551155,0.0,51.32993137345462,-0.01,-0.03
62,5.0,30.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,470.3581469258037,0.0,515.5115511551155,0.0,51.32993137345462,-0.01,-0.03
63,5.0,16.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,565.2024357365314,0.0,36.731278761678986,0.0,19.517400519346044,-0.01,-0.03
64,5.0,16.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,565.2024357365314,0.0,36.731278761678986,0.0,19.517400519346044,-0.01,-0.03
65,5.0,23.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,502.7033585711512,0.0,574.3496408464375,0.0,31.20773644987019,-0.01,-0.03
66,5.0,23.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,502.7033585711512,0.0,574.3496408464375,0.0,31.20773644987019,-0.01,-0.03
67,5.0,42.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,41.39887672977824,0.0,393.04035666724565,0.0,74.63726730001524,-0.01,-0.03
68,5.0,42.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,41.39887672977824,0.0,393.04035666724565,0.0,74.63726730001524,-0.01,-0.03
69,5.0,36.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,600.8621270290295,0.0,283.5859096113693,0.0,62.89174403962109,-0.01,-0.03
70,5.0,36.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,600.8621270290295,0.0,283.5859096113693,0.0,62.89174403962109,-0.01,-0.03
71,5.0,27.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,405.990884802766,0.0,656.8159673110168,0.0,42.40067847753454,-0.01,-0.03
72,5.0,27.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,405.990884802766,0.0,656.8159673110168,0.0,42.40067847753454,-0.01,-0.03
73,5.0,33.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,29.053059152069054,0.0,591.5714648387916,0.0,54.490737434346784,-0.01,-0.03
74,5.0,33.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,29.053059152069054,0.0,591.5714648387916,0.0,54.490737434346784,-0.01,-0.03
75,5.0,2.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,550.7674576981508,0.0,71.33951490387133,0.0,1.809192358226159,-0.01,-0.03
76,5.0,2.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,550.7674576981508,0.0,71.33951490387133,0.0,1.809192358226159,-0.01,-0.03
77,5.0,35.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,182.08630989681248,0.0,264.00969210845136,0.0,67.21062533280568,-0.01,-0.03
78,5.0,35.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,182.08630989681248,0.0,264.00969210845136,0.0,67.21062533280568,-0.01,-0.03
79,5.0,0.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,52.16506613067322,0.0,54.48274150723343,0.0,4.44969188031227,-0.01,-0.03
80,5.0,26.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,116.1018024879411,0.0,626.0916476263011,0.0,40.03219154096574,-0.01,-0.03
81,5.0,26.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,116.1018024879411,0.0,626.0916476263011,0.0,40.03219154096574,-0.01,-0.03
82,5.0,31.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,299.5578803163335,0.0,541.241671336945,0.0,49.765829999898216,-0.01,-0.03
83,5.0,31.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,299.5578803163335,0.0,541.241671336945,0.0,49.765829999898216,-0.01,-0.03
84,5.0,29.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,581.0923027786649,0.0,452.21973810284254,0.0,46.66121057146847,-0.01,-0.03
85,5.0,29.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,581.0923027786649,0.0,452.21973810284254,0.0,46.66121057146847,-0.01,-0.03
86,5.0,40.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,165.01650165016503,0.0,323.21782178217825,0.0,76.13678613426045,-0.01,-0.03
87,5.0,40.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,165.01650165016503,0.0,323.21782178217825,0.0,76.13678613426045,-0.01,-0.03
88,5.0,1.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,659.2002057348592,0.0,55.7970082722558,0.0,5.7715655940127295,-0.01,-0.03
89,5.0,1.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,659.2002057348592,0.0,55.7970082722558,0.0,5.7715655940127295,-0.01,-0.03
90,5.0,34.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,583.7021937487866,0.0,95.53484760240731,0.0,59.64256141932076,-0.01,-0.03
91,5.0,34.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,583.7021937487866,0.0,95.53484760240731,0.0,59.64256141932076,-0.01,-0.03
92,5.0,5.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,183.56243391329423,0.0,132.82706911467844,0.0,9.530475212384555,-0.01,-0.03
93,5.0,5.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,183.56243391329423,0.0,132.82706911467844,0.0,9.530475212384555,-0.01,-0.03
94,5.0,45.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,224.38436151307437,0.0,419.3894389438944,0.0,78.15397362718298,-0.01,-0.03
95,5.0,45.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,224.38436151307437,0.0,419.3894389438944,0.0,78.15397362718298,-0.01,-0.03
96,5.0,6.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,15.117263938783259,0.0,137.89538245859984,0.0,2.1380529110318243,-0.01,-0.03
97,5.0,6.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,15.117263938783259,0.0,137.89538245859984,0.0,2.1380529110318243,-0.01,-0.03
98,5.0,17.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,87.61590444758761,0.0,14.762428623814762,0.0,27.035156162081464,-0.01,-0.03
99,5.0,17.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,87.61590444758761,0.0,14.762428623814762,0.0,27.035156162081464,-0.01,-0.03
100,5.0,24.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,207.1686238391281,0.0,623.1713869061324,0.0,28.96723742497789,-0.01,-0.03
101,5.0,24.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,207.1686238391281,0.0,623.1713869061324,0.0,28.96723742497789,-0.01,-0.03
102,5.0,14.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,649.014802470346,0.0,347.2796784628958,0.0,11.464999428434846,-0.01,-0.03
103,5.0,14.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,649.014802470346,0.0,347.2796784628958,0.0,11.464999428434846,-0.01,-0.03
104,5.0,8.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,455.66831683168317,0.0,249.75660066006603,0.0,8.98526197337969,-0.01,-0.03
105,5.0,8.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,455.66831683168317,0.0,249.75660066006603,0.0,8.98526197337969,-0.01,-0.03
106,5.0,15.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,360.02200220021996,0.0,310.2236890355702,0.0,19.562266470685202,-0.01,-0.03
107,5.0,15.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,360.02200220021996,0.0,310.2236890355702,0.0,19.562266470685202,-0.01,-0.03
108,5.0,11.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,431.2431243124313,0.0,505.72464653872794,0.0,1.3925302445790402,-0.01,-0.03
109,5.0,11.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,431.2431243124313,0.0,505.72464653872794,0.0,1.3925302445790402,-0.01,-0.03
110,5.0,10.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,545.9645964596459,0.0,378.2703270327033,0.0,2.772845139431101,-0.01,-0.03
111,5.0,10.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,545.9645964596459,0.0,378.2703270327033,0.0,2.772845139431101,-0.01,-0.03
112,5.0,21.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,389.527345591702,0.0,153.9073550212164,0.0,34.32639871401796,-0.01,-0.03
113,5.0,21.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,389.527345591702,0.0,153.9073550212164,0.0,34.32639871401796,-0.01,-0.03
114,5.0,38.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,75.11267255757834,0.0,157.40090138046062,0.0,69.79344501304487,-0.01,-0.03
115,5.0,38.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,75.11267255757834,0.0,157.40090138046062,0.0,69.79344501304487,-0.01,-0.03
116,5.0,12.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,486.62950328646315,0.0,529.6780098177885,0.0,9.051137024123129,-0.01,-0.03
117,5.0,12.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,486.62950328646315,0.0,529.6780098177885,0.0,9.051137024123129,-0.01,-0.03
118,5.0,4.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,417.77626038465917,0.0,100.068282690338,0.0,10.839013208437274,-0.01,-0.03
119,5.0,4.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,417.77626038465917,0.0,100.068282690338,0.0,10.839013208437274,-0.01,-0.03
120,5.0,44.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,84.34337939288434,0.0,97.8058245384978,0.0,77.92994430468566,-0.01,-0.03
121,5.0,44.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,84.34337939288434,0.0,97.8058245384978,0.0,77.92994430468566,-0.01,-0.03
122,5.0,22.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,319.2696689023741,0.0,196.0608964122219,0.0,37.64165450092299,-0.01,-0.03
123,5.0,22.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,319.2696689023741,0.0,196.0608964122219,0.0,37.64165450092299,-0.01,-0.03
124,5.0,46.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,15.603960396039604,0.0,650.992299229923,0.0,85.0,-0.01,-0.03
125,5.0,46.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,15.603960396039604,0.0,650.992299229923,0.0,85.0,-0.01,-0.03
126,5.0,37.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,625.3817381738174,0.0,343.9207920792079,0.0,61.460609859325864,-0.01,-0.03
127,5.0,37.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,625.3817381738174,0.0,343.9207920792079,0.0,61.460609859325864,-0.01,-0.03
128,5.0,3.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,198.1925295333272,0.0,83.3102001788964,0.0,2.536741188827204,-0.01,-0.03
129,5.0,3.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,198.1925295333272,0.0,83.3102001788964,0.0,2.536741188827204,-0.01,-0.03
130,5.0,25.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,484.04840484048407,0.0,473.13790202549666,0.0,45.857581302724114,-0.01,-0.03
131,5.0,25.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,484.04840484048407,0.0,473.13790202549666,0.0,45.857581302724114,-0.01,-0.03
132,5.0,32.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,497.3923766002974,0.0,62.459652558662455,0.0,51.09818239366342,-0.01,-0.03
133,5.0,32.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,497.3923766002974,0.0,62.459652558662455,0.0,51.09818239366342,-0.01,-0.03
134,5.0,7.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,105.43347017628591,0.0,245.46405860098204,0.0,0.18724805933706495,-0.01,-0.03
135,5.0,9.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,3,319.4059405940594,0.0,357.30473047304736,0.0,0.0,-0.01,-0.03
136,5.0,2.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,3,550.7590759075907,0.0,71.31759329779132,0.0,1.8204644303760464,-0.03,0.01
137,5.0,2.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,3,550.7590759075907,0.0,71.31759329779132,0.0,1.8204644303760464,-0.03,0.01
138,5.0,25.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,3,599.3399339933993,0.0,427.6127612761276,0.0,46.26675175119246,-0.03,0.01
139,5.0,25.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,3,599.3399339933993,0.0,427.6127612761276,0.0,46.26675175119246,-0.03,0.01
140,5.0,43.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,3,110.56105610561056,0.0,87.5794896562827,0.0,77.81215274270127,-0.03,0.01
141,5.0,43.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,3,110.56105610561056,0.0,87.5794896562827,0.0,77.81215274270127,-0.03,0.01
142,5.0,41.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,3,41.34213421342134,0.0,392.94829482948296,0.0,74.62681620125834,-0.03,0.01
143,5.0,41.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,3,41.34213421342134,0.0,392.94829482948296,0.0,74.62681620125834,-0.03,0.01
144,5.0,18.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,3,388.87576831077604,0.0,2.6463196778393434,0.0,32.46560783033816,-0.03,0.01
145,5.0,18.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,3,388.87576831077604,0.0,2.6463196778393434,0.0,32.46560783033816,-0.03,0.01
146,5.0,35.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,3,600.7476257829865,0.0,283.579174243955,0.0,62.818758132069554,-0.03,0.01
147,5.0,35.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,3,600.7476257829865,0.0,283.579174243955,0.0,62.818758132069554,-0.03,0.01
148,5.0,40.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,3,61.519935777361525,0.0,357.7290161448577,0.0,76.06510014288124,-0.03,0.01
149,5.0,40.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,3,61.519935777361525,0.0,357.7290161448577,0.0,76.06510014288124,-0.03,0.01
150,5.0,17.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,3,398.6798679867987,0.0,425.75092952333205,0.0,31.86336756016454,-0.03,0.01
