,E_field,cell,celltype,concentration,date,fMLP,frame,framerate,magnification,material,scope,trial,x,x_corr,y,y_corr,z
355,5.0,36.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,3,600.8869636963697,0.0,283.68399339933995,0.0,62.91881074072573
356,5.0,37.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,3,201.83618361836184,0.0,287.45274527452744,0.0,71.36913075582383
357,5.0,38.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,3,78.6616592693752,0.0,99.19198816433368,0.0,74.03526887773553
358,5.0,39.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,3,49.53541507996953,0.0,158.2025894897182,0.0,76.23222762803832
359,5.0,40.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,3,61.49078322466393,0.0,357.99726314094823,0.0,75.86691253092657
360,5.0,41.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,3,41.41634502433294,0.0,393.0189629132405,0.0,74.59965230837102
361,5.0,42.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,3,199.95599559955997,0.0,396.5841584158416,0.0,75.47907629876892
362,5.0,43.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,3,110.65346534653465,0.0,87.6990099009901,0.0,77.2607737297815
363,5.0,44.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,3,157.2737536911586,0.0,323.97081813444504,0.0,77.37467871335065
364,5.0,0.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,37.66688226611606,0.0,48.74206013566181,0.0,9.13564516491165
365,5.0,1.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,550.6547428936442,0.0,71.26583626104546,0.0,1.6436199903248614
366,5.0,2.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,177.26732673267327,0.0,83.84158415841584,0.0,1.5883547671244533
367,5.0,3.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,366.28712871287127,0.0,96.31463146314631,0.0,4.105342643078492
368,5.0,4.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,182.47549945834277,0.0,135.20771924520696,0.0,8.860392605897234
369,5.0,5.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,86.30196352968629,0.0,240.07734106744007,0.0,1.6669578184916913
370,5.0,6.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,338.8031826438458,0.0,302.8167933072377,0.0,10.815071871400875
371,5.0,7.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,214.3464948904529,0.0,348.86476599467176,0.0,0.0
372,5.0,8.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,612.9509502674406,0.0,350.41538636622283,0.0,19.875492243657703
373,5.0,9.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,538.8169586189388,0.0,377.94490987560295,0.0,4.005095142141152
374,5.0,10.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,308.3155374360966,0.0,387.6011130524817,0.0,0.0
375,5.0,11.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,414.90649064906495,0.0,508.5478547854786,0.0,3.4784838333603885
376,5.0,12.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,580.6930693069307,0.0,586.4804337576614,0.0,8.51339109337874
377,5.0,13.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,631.068940227356,0.0,50.80674734140081,0.0,8.689951087174101
378,5.0,14.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,439.1534391534392,0.0,254.49211587825448,0.0,17.083430718287225
379,5.0,15.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,565.2602183295253,0.0,36.68951510535669,0.0,19.2371671580803
380,5.0,16.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,474.017401740174,0.0,537.041704170417,0.0,21.59735016507822
381,5.0,17.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,77.57253337274027,0.0,25.648982808728633,0.0,28.3015277736392
382,5.0,18.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,269.9003233656699,0.0,181.25145847918125,0.0,31.807282650487167
383,5.0,19.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,398.4842928737318,0.0,425.75887218351465,0.0,31.798021210743258
384,5.0,20.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,388.8766654443222,0.0,2.829727417186163,0.0,32.5322594965123
385,5.0,21.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,317.7017701770177,0.0,204.24542454245426,0.0,36.079334274820994
386,5.0,22.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,502.6084830705293,0.0,574.2280894756142,0.0,31.029967114028135
387,5.0,23.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,444.3535657913617,0.0,464.3349117520448,0.0,38.91078817222296
388,5.0,24.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,173.93682225365396,0.0,609.1466289486092,0.0,37.09481793378691
389,5.0,25.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,111.17595970123328,0.0,629.0568004168838,0.0,36.07074982567895
390,5.0,26.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,371.6574096434033,0.0,163.20534492473638,0.0,42.116069196707556
391,5.0,27.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,405.7593994693587,0.0,657.0504109234453,0.0,42.19443767919424
392,5.0,28.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,598.9850597963023,0.0,427.64469995386634,0.0,45.86412702038952
393,5.0,29.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,568.9199954478206,0.0,451.88346420848984,0.0,49.42916792370609
394,5.0,30.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,470.3351104341203,0.0,514.953033764915,0.0,51.429793665117074
395,5.0,31.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,281.0870883006668,0.0,544.1974809725871,0.0,48.46936890964679
396,5.0,32.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,496.0649911144961,0.0,69.49987306422949,0.0,52.02599218066696
397,5.0,33.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,28.62550960978451,0.0,591.6618132401476,0.0,54.24973587267547
398,5.0,34.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,583.7768151815181,0.0,75.47442244224422,0.0,56.14620313684974
399,5.0,35.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,620.5676567656766,0.0,340.6204620462046,0.0,53.715552743781984
400,5.0,36.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,182.09178060663208,0.0,264.1128398554141,0.0,66.92811723274974
401,5.0,37.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,600.7524752475248,0.0,283.56435643564356,0.0,62.60704016804951
402,5.0,38.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,202.00149047162782,0.0,287.3309911636325,0.0,71.0523178053748
403,5.0,39.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,69.78106261330358,0.0,106.94928647794357,0.0,73.58996866984837
404,5.0,40.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,201.26732673267327,0.0,396.8976897689769,0.0,74.73348021390025
405,5.0,41.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,36.17161716171617,0.0,159.4008631632394,0.0,76.11244160986627
406,5.0,42.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,151.8241013290518,0.0,325.9209704754259,0.0,76.3109566101913
407,5.0,43.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,61.42542825711143,0.0,357.96793965110794,0.0,75.85698749578523
408,5.0,44.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,41.389384840123356,0.0,392.9556890115241,0.0,74.47603965525362
409,5.0,45.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,3,110.50415386366224,0.0,87.72808315314289,0.0,77.69107115377787
410,5.0,0.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,38.674862746938196,0.0,49.170225079379975,0.0,8.167596292899029
411,5.0,1.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,550.6547428936442,0.0,71.26583626104546,0.0,1.713846380494632
412,5.0,2.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,174.75858696980808,0.0,75.32086541987532,0.0,1.8851050617874388
413,5.0,3.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,355.6760437948557,0.0,88.88365026978887,0.0,4.232233832198992
414,5.0,4.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,183.73656914563634,0.0,135.13486687014566,0.0,8.83545346208513
415,5.0,5.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,74.76347634763476,0.0,234.64246424642465,0.0,3.2118405616453423
416,5.0,6.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,338.7146348222609,0.0,301.90713727861333,0.0,10.422361663256153
417,5.0,7.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,210.1152972440101,0.0,339.65110796793965,0.0,0.05082585695934943
418,5.0,8.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,612.4312431243125,0.0,353.9864512767066,0.0,8.699587760957062
419,5.0,9.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,537.1895084245267,0.0,373.2962769961207,0.0,2.351471720244859
420,5.0,10.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,299.3099309930993,0.0,392.4192419241924,0.0,1.4085492924383927
421,5.0,11.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,408.64086408640867,0.0,513.0622153124403,0.0,1.9395086359041427
422,5.0,12.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,580.4380438043804,0.0,586.5086508650865,0.0,8.214030238267657
423,5.0,13.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,428.75452593803067,0.0,254.11259572559197,0.0,16.270544792472617
424,5.0,14.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,626.6769534096267,0.0,46.64180703784664,0.0,12.273236282194848
425,5.0,15.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,565.0697327797296,0.0,36.66560204407537,0.0,19.262258321088844
426,5.0,16.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,473.3793022159359,0.0,536.1621876473362,0.0,21.648909003613383
427,5.0,17.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,78.96095732022182,0.0,26.375698794369235,0.0,26.704842874338738
428,5.0,18.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,269.8814325877032,0.0,181.44481114778145,0.0,31.753975580508424
429,5.0,19.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,398.6057032669559,0.0,425.68324248155153,0.0,31.60959369678188
430,5.0,20.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,502.1290364330551,0.0,574.4127353911862,0.0,29.616683951411986
431,5.0,21.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,388.897191605953,0.0,2.727442555576312,0.0,32.425710818454625
432,5.0,22.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,317.815310942859,0.0,201.5919238982722,0.0,35.79088662498181
433,5.0,23.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,366.8439066128835,0.0,156.83901723505684,0.0,38.42162408237562
434,5.0,24.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,437.27962539843725,0.0,457.37496826605735,0.0,38.66248865001956
435,5.0,25.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,110.74291102579645,0.0,628.9351384118004,0.0,35.930809719911636
436,5.0,26.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,405.6303630363036,0.0,657.1221122112211,0.0,42.33772319979842
437,5.0,27.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,598.9585625229189,0.0,427.7301063439677,0.0,45.861088096180026
438,5.0,28.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,470.3351104341203,0.0,515.003808073115,0.0,51.341371362491486
439,5.0,29.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,278.8870553722039,0.0,543.032636596993,0.0,48.324211747510134
440,5.0,30.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,171.03960396039605,0.0,606.5181518151816,0.0,43.60075149832482
441,5.0,31.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,569.5426685525696,0.0,452.54596888260255,0.0,51.545625218697104
442,5.0,32.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,28.853620656183264,0.0,591.681226946224,0.0,54.20091224462806
443,5.0,33.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,495.3085181935915,0.0,67.99515394577433,0.0,57.702976143701726
444,5.0,34.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,582.9059829059829,0.0,74.7990183633748,0.0,55.668711049559796
445,5.0,35.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,621.1310320221212,0.0,336.94585674783696,0.0,54.11818461365221
446,5.0,36.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,182.10146596054955,0.0,264.0647785708803,0.0,66.88384750187939
447,5.0,37.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,600.7990272711481,0.0,283.73110995310054,0.0,62.5442067928829
448,5.0,38.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,201.9222974929072,0.0,287.27925424121355,0.0,71.13810798886084
449,5.0,39.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,201.19636963696368,0.0,392.970297029703,0.0,70.50974124079983
450,5.0,40.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,70.1889657992348,0.0,107.392155144718,0.0,75.1233303670357
451,5.0,41.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,36.372592483128905,0.0,161.07580907344467,0.0,76.15392789058846
452,5.0,42.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,151.25737925905267,0.0,326.20276112118256,0.0,76.44675242436836
453,5.0,43.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,61.50772972034046,0.0,357.9555323953448,0.0,75.98393747252054
454,5.0,44.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,41.320132013201324,0.0,393.00330033003297,0.0,74.51174323650568
455,5.0,45.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,3,110.58305830583058,0.0,87.68316831683168,0.0,77.90053613214215
456,5.0,0.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,34.75391017362605,0.0,58.43839042289322,0.0,5.701711286743654
457,5.0,1.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,550.7006438348752,0.0,71.34123248390412,0.0,1.6793657677597364
458,5.0,2.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,171.14890976277113,0.0,75.81168373247581,0.0,3.5577489965616618
459,5.0,3.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,348.9091766319489,0.0,82.41395568128242,0.0,1.3667347540082697
460,5.0,4.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,325.3193554649583,0.0,297.6509415647447,0.0,11.87011277304675
461,5.0,5.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,207.3314474304573,0.0,337.6355492692127,0.0,1.5203668338544838
462,5.0,6.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,599.6050424714603,0.0,356.083969052643,0.0,5.557440947593141
463,5.0,7.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,535.7153106615009,0.0,369.9526474386569,0.0,3.772913472581231
464,5.0,8.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,288.3912200743884,0.0,406.44874011210646,0.0,3.0313752808072985
465,5.0,9.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,410.15216565904376,0.0,509.69946552177345,0.0,1.9646295513236782
466,5.0,10.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,580.5610561056105,0.0,586.5456545654565,0.0,8.226719517579713
467,5.0,11.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,619.6239848703972,0.0,44.36533540994549,0.0,11.640564107427647
468,5.0,12.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,180.1126664390577,0.0,130.56219415044953,0.0,13.25174213597202
469,5.0,13.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,75.37073707370737,0.0,23.48954895489549,0.0,20.206367576673138
470,5.0,14.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,429.2967758314293,0.0,260.8910891089109,0.0,24.014480655223238
471,5.0,15.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,565.3211474993653,0.0,36.66920538207667,0.0,18.927358616344637
472,5.0,16.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,269.8501708577937,0.0,181.49478664680626,0.0,31.890634736623458
473,5.0,17.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,398.73553620422285,0.0,425.7982424748499,0.0,31.759893084884446
474,5.0,18.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,470.6013458488706,0.0,538.1080965239381,0.0,28.718478581179273
475,5.0,19.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,388.90722405573894,0.0,2.744163305219411,0.0,32.340972666597935
476,5.0,20.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,361.2474290907351,0.0,159.00894437269815,0.0,36.536485481755115
477,5.0,21.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,419.0112080514982,0.0,446.309185373983,0.0,34.50996695120628
478,5.0,22.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,502.65737684879593,0.0,574.125412541254,0.0,30.88825272559129
479,5.0,23.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,110.39418548596431,0.0,627.5818593095264,0.0,36.42748027817105
480,5.0,24.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,314.6238761807215,0.0,208.55809718902924,0.0,47.19178757596442
481,5.0,25.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,164.66584158415841,0.0,613.7685643564356,0.0,41.968050033666835
482,5.0,26.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,405.67402894135563,0.0,657.1782178217821,0.0,42.06657269210025
483,5.0,27.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,612.2882288228823,0.0,332.3102310231023,0.0,51.38330582538751
484,5.0,28.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,598.8031770209988,0.0,427.80256047582776,0.0,45.51617888158837
485,5.0,29.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,470.35307304315336,0.0,515.1877451896132,0.0,51.17241813021512
486,5.0,30.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,276.8699299836525,0.0,547.7745905431665,0.0,46.45613783325654
487,5.0,31.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,28.17161716171617,0.0,591.8679867986798,0.0,52.83657464701315
488,5.0,32.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,563.1014953347186,0.0,443.7762294747993,0.0,50.1779023418475
489,5.0,33.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,490.39287490392877,0.0,70.59993670599937,0.0,54.35282732074317
490,5.0,34.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,582.8871776066495,0.0,73.58513629140691,0.0,54.60949093712779
491,5.0,35.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,70.86511929881513,0.0,126.70021100470703,0.0,67.41914001343017
492,5.0,36.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,182.00737720830907,0.0,264.0031061929722,0.0,66.93036074947446
493,5.0,37.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,600.8553916616152,0.0,283.7812352663838,0.0,62.433386544677674
494,5.0,38.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,193.55535553555356,0.0,389.27092709270926,0.0,68.78976128831083
495,5.0,39.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,201.8064964391176,0.0,287.27925424121355,0.0,71.23757945647935
496,5.0,40.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,61.41185547126141,0.0,357.7986370065578,0.0,75.9557727892118
497,5.0,41.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,41.356549448048256,0.0,393.0693069306931,0.0,74.46045235746107
498,5.0,42.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,110.67106710671067,0.0,87.55183210628755,0.0,77.82938509079196
499,5.0,43.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,147.3987398739874,0.0,326.024602460246,0.0,78.49421740548406
500,5.0,44.0,dHL60,1.0mgml,20190116,0.0,12.0,66,20xair,collagen,Rio,3,25.941389319654856,0.0,158.3045051493101,0.0,85.0
501,5.0,0.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,39.96897385591094,0.0,50.794664719928214,0.0,6.818073348246902
502,5.0,1.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,550.6312536015506,0.0,71.22426528367122,0.0,1.669353191737659
503,5.0,2.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,177.68976897689768,0.0,78.01320132013201,0.0,1.8346721796783252
504,5.0,3.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,350.16501650165014,0.0,87.85850416027517,0.0,5.057588422803773
505,5.0,4.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,184.70368776008036,0.0,135.92194002008895,0.0,9.813944331483503
506,5.0,5.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,74.45275139758874,0.0,237.7045867852091,0.0,1.5400234136582625
507,5.0,6.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,329.73729372937294,0.0,293.8402640264026,0.0,10.262881736970979
508,5.0,7.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,541.507301415073,0.0,325.57529725575296,0.0,1.288108654818668
509,5.0,8.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,208.52585258525855,0.0,338.64686468646863,0.0,0.0
510,5.0,9.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,610.7681356370931,0.0,352.46877628939365,0.0,7.340450380815086
511,5.0,10.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,536.4926236213365,0.0,371.4535556119714,0.0,3.0411568656495334
512,5.0,11.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,291.96919691969197,0.0,404.6957327311679,0.0,2.7169614118430294
513,5.0,12.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,407.44363592985803,0.0,501.37977653187005,0.0,1.013974150445109
514,5.0,13.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,580.3980398039804,0.0,586.5886588658866,0.0,8.159763915302019
515,5.0,14.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,625.2632406097753,0.0,45.76457645764576,0.0,12.877969018114754
516,5.0,15.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,430.07450445643366,0.0,257.5403648149246,0.0,18.34882814452583
517,5.0,16.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,565.2980003882741,0.0,36.72102504368084,0.0,18.948983387820363
518,5.0,17.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,474.2663455534743,0.0,541.3611631433414,0.0,24.31022619687086
519,5.0,18.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,75.82621275826213,0.0,23.83471223834712,0.0,27.746878196334308
520,5.0,19.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,269.78400810378065,0.0,181.38091036826455,0.0,31.896940162314024
521,5.0,20.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,398.54628319974853,0.0,425.7897218293258,0.0,31.626535219547396
522,5.0,21.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,388.7911013323554,0.0,2.786945361202787,0.0,32.34506146780994
523,5.0,22.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,319.37415963818603,0.0,204.71824960273804,0.0,36.955810386850025
524,5.0,23.0,dHL60,1.0mgml,20190116,0.0,10.0,66,20xair,collagen,Rio,3,502.61114346728795,0.0,574.2234517569404,0.0,30.842350044216353
