,cell,frame,x,y,z,celltype_x,position,acqtime,aqctime_sec,date,celltype_y,material,concentration,scope,magnification,trial,media,misc,analysis_date
0,0.0,0.0,204.1932579299886,240.89315051181597,5.588185625562157,HL-60AG++_SC575_sgFMNL1,0,60sec,60sec,20220307.0,HL-60AG++_SC575_sgFMNL1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220309.0
1,1.0,0.0,28.800747688069784,475.63865022627397,20.518935269538154,HL-60AG++_SC575_sgFMNL1,0,60sec,60sec,20220307.0,HL-60AG++_SC575_sgFMNL1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220309.0
2,2.0,0.0,30.188047168125777,473.82303019474716,21.343784436428628,HL-60AG++_SC575_sgFMNL1,0,60sec,60sec,20220307.0,HL-60AG++_SC575_sgFMNL1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220309.0
3,3.0,0.0,616.1053540587219,372.020725388601,23.66313353932815,HL-60AG++_SC575_sgFMNL1,0,60sec,60sec,20220307.0,HL-60AG++_SC575_sgFMNL1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220309.0
4,4.0,0.0,336.48218744127354,370.94284410319733,27.01403251866399,HL-60AG++_SC575_sgFMNL1,0,60sec,60sec,20220307.0,HL-60AG++_SC575_sgFMNL1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220309.0
5,5.0,0.0,220.15585163253556,199.0295254543959,33.22893490468477,HL-60AG++_SC575_sgFMNL1,0,60sec,60sec,20220307.0,HL-60AG++_SC575_sgFMNL1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220309.0
6,6.0,0.0,567.1219971738107,239.69986457842677,30.12583325062856,HL-60AG++_SC575_sgFMNL1,0,60sec,60sec,20220307.0,HL-60AG++_SC575_sgFMNL1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220309.0
7,7.0,0.0,226.22131754256105,192.9718726868986,34.42575042924879,HL-60AG++_SC575_sgFMNL1,0,60sec,60sec,20220307.0,HL-60AG++_SC575_sgFMNL1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220309.0
8,8.0,0.0,387.89226708378135,311.5040570925799,39.22317343844374,HL-60AG++_SC575_sgFMNL1,0,60sec,60sec,20220307.0,HL-60AG++_SC575_sgFMNL1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220309.0
9,9.0,0.0,393.45750121568824,309.5477639720308,39.291240559692135,HL-60AG++_SC575_sgFMNL1,0,60sec,60sec,20220307.0,HL-60AG++_SC575_sgFMNL1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220309.0
