,cell,frame,x,y,celltype,position,aqctime
26237,42.0,119.0,inf,inf,sgTLN1,2,30sec
26238,47.0,119.0,inf,inf,sgTLN1,2,30sec
26239,50.0,119.0,inf,inf,sgTLN1,2,30sec
26240,51.0,119.0,inf,inf,sgTLN1,2,30sec
26241,53.0,119.0,inf,inf,sgTLN1,2,30sec
26242,54.0,119.0,inf,inf,sgTLN1,2,30sec
26243,55.0,119.0,inf,inf,sgTLN1,2,30sec
26244,56.0,119.0,inf,inf,sgTLN1,2,30sec
26245,57.0,119.0,inf,inf,sgTLN1,2,30sec
26246,58.0,119.0,inf,inf,sgTLN1,2,30sec
26247,59.0,119.0,inf,inf,sgTLN1,2,30sec
26248,60.0,119.0,inf,inf,sgTLN1,2,30sec
26249,61.0,119.0,inf,inf,sgTLN1,2,30sec
26250,62.0,119.0,inf,inf,sgTLN1,2,30sec
26251,63.0,119.0,inf,inf,sgTLN1,2,30sec
26252,65.0,119.0,inf,inf,sgTLN1,2,30sec
26253,66.0,119.0,inf,inf,sgTLN1,2,30sec
26254,67.0,119.0,inf,inf,sgTLN1,2,30sec
26255,68.0,119.0,inf,inf,sgTLN1,2,30sec
26256,70.0,119.0,inf,inf,sgTLN1,2,30sec
26257,71.0,119.0,inf,inf,sgTLN1,2,30sec
26258,72.0,119.0,inf,inf,sgTLN1,2,30sec
26259,74.0,119.0,inf,inf,sgTLN1,2,30sec
26260,75.0,119.0,inf,inf,sgTLN1,2,30sec
26261,78.0,119.0,inf,inf,sgTLN1,2,30sec
26262,79.0,119.0,inf,inf,sgTLN1,2,30sec
26263,80.0,119.0,inf,inf,sgTLN1,2,30sec
26264,82.0,119.0,inf,inf,sgTLN1,2,30sec
26265,83.0,119.0,inf,inf,sgTLN1,2,30sec
26266,84.0,119.0,inf,inf,sgTLN1,2,30sec
26267,85.0,119.0,inf,inf,sgTLN1,2,30sec
26268,86.0,119.0,inf,inf,sgTLN1,2,30sec
26269,88.0,119.0,inf,inf,sgTLN1,2,30sec
26270,89.0,119.0,inf,inf,sgTLN1,2,30sec
26271,90.0,119.0,inf,inf,sgTLN1,2,30sec
26272,93.0,119.0,inf,inf,sgTLN1,2,30sec
26273,94.0,119.0,inf,inf,sgTLN1,2,30sec
26274,95.0,119.0,inf,inf,sgTLN1,2,30sec
26275,99.0,119.0,inf,inf,sgTLN1,2,30sec
26276,100.0,119.0,673.2013201320132,250.03300330033005,sgTLN1,2,30sec
26277,0.0,0.0,578.3315173622625,23.683420973676313,sgTLN1,3,30sec
