,cell,frame,x,y,celltype,position,aqctime
138,14.0,2.0,564.0123254031564,145.2239062768836,sgGIT2,0,30sec
139,59.0,2.0,332.5343060621852,661.58686044043,sgGIT2,0,30sec
140,7.0,2.0,647.321360042981,94.86530048353673,sgGIT2,0,30sec
141,46.0,2.0,435.73471632877573,556.7436743674367,sgGIT2,0,30sec
142,22.0,2.0,603.3515972956519,238.57220673523662,sgGIT2,0,30sec
143,21.0,2.0,652.6431189831786,243.8315803898729,sgGIT2,0,30sec
144,8.0,2.0,629.7377106131665,102.89309632717658,sgGIT2,0,30sec
145,10.0,2.0,673.082983974073,106.36577171230637,sgGIT2,0,30sec
146,19.0,2.0,451.984657925252,235.06377664793504,sgGIT2,0,30sec
147,0.0,2.0,487.43022450393187,20.645397873120647,sgGIT2,0,30sec
148,54.0,2.0,323.62314356435644,610.8356538778878,sgGIT2,0,30sec
149,11.0,2.0,621.0643564356436,131.12623762376236,sgGIT2,0,30sec
150,16.0,2.0,652.3071751619606,151.34152304119303,sgGIT2,0,30sec
151,51.0,2.0,202.00660066006603,583.6171617161716,sgGIT2,0,30sec
152,9.0,2.0,570.3480845322101,102.57279871633571,sgGIT2,0,30sec
153,6.0,2.0,413.9045060284923,102.35998474219281,sgGIT2,0,30sec
154,37.0,2.0,429.50466720491795,418.30054250060203,sgGIT2,0,30sec
155,3.0,2.0,383.7987169503467,81.72952126673341,sgGIT2,0,30sec
156,27.0,2.0,626.8332715624504,294.0011648223646,sgGIT2,0,30sec
157,48.0,2.0,532.0167310848732,573.0608354953142,sgGIT2,0,30sec
158,24.0,2.0,497.4043350280974,284.1376029494841,sgGIT2,0,30sec
159,44.0,2.0,540.657099417807,492.26091148440685,sgGIT2,0,30sec
160,1.0,2.0,286.4622384568554,20.968310423275337,sgGIT2,0,30sec
161,39.0,2.0,628.1592675396572,458.1071010326839,sgGIT2,0,30sec
162,36.0,2.0,205.60910716622323,421.4565068841686,sgGIT2,0,30sec
163,45.0,2.0,214.87713538193196,540.0878947998426,sgGIT2,0,30sec
164,41.0,2.0,169.16322262856914,460.83707469846087,sgGIT2,0,30sec
165,58.0,2.0,254.1288683842206,662.2051733969208,sgGIT2,0,30sec
166,12.0,2.0,481.63662520098165,128.61978505542862,sgGIT2,0,30sec
167,4.0,2.0,439.3786494034018,74.69218075653718,sgGIT2,0,30sec
168,43.0,2.0,126.91510357065859,513.3787750634359,sgGIT2,0,30sec
169,40.0,2.0,205.58580858085807,443.9273927392739,sgGIT2,0,30sec
170,30.0,2.0,380.31092582942506,385.7651554629147,sgGIT2,0,30sec
171,15.0,2.0,409.4944860339692,166.65459228849713,sgGIT2,0,30sec
172,25.0,2.0,457.4815690524276,286.43909167036105,sgGIT2,0,30sec
173,47.0,2.0,573.4496526575734,582.9075215213829,sgGIT2,0,30sec
174,50.0,2.0,445.93785803450817,610.5713161989773,sgGIT2,0,30sec
175,53.0,2.0,184.93138787562967,603.1295234786637,sgGIT2,0,30sec
176,33.0,2.0,644.7331562424534,382.98639620059566,sgGIT2,0,30sec
177,56.0,2.0,145.3506175359804,653.9348780238848,sgGIT2,0,30sec
178,49.0,2.0,inf,inf,sgGIT2,0,30sec
179,55.0,2.0,inf,inf,sgGIT2,0,30sec
180,60.0,2.0,155.0486694239044,4.716547604127501,sgGIT2,0,30sec
181,61.0,2.0,379.4364051789794,673.3471149312733,sgGIT2,0,30sec
182,16.0,3.0,652.3902885338039,151.8151815181518,sgGIT2,0,30sec
183,13.0,3.0,654.6167950128346,128.1041437477081,sgGIT2,0,30sec
184,20.0,3.0,478.26395542780085,228.91869832144505,sgGIT2,0,30sec
185,26.0,3.0,12.304879136562304,285.91561858888593,sgGIT2,0,30sec
186,34.0,3.0,607.5954963917444,411.1421668482638,sgGIT2,0,30sec
187,36.0,3.0,204.63822166970058,421.71705959833656,sgGIT2,0,30sec
188,22.0,3.0,604.3296408848805,238.2184753128778,sgGIT2,0,30sec
189,52.0,3.0,534.4523023730944,601.1252553826811,sgGIT2,0,30sec
190,30.0,3.0,380.1037246581801,387.16538320498717,sgGIT2,0,30sec
191,32.0,3.0,199.60230332656698,396.5781515390033,sgGIT2,0,30sec
192,14.0,3.0,563.6607778424901,146.8096809680968,sgGIT2,0,30sec
193,54.0,3.0,325.3145401876432,611.3119172179227,sgGIT2,0,30sec
194,48.0,3.0,530.4819822083731,573.9860280444288,sgGIT2,0,30sec
195,51.0,3.0,203.39210391627398,584.7902437302554,sgGIT2,0,30sec
196,10.0,3.0,673.2462607962924,104.45193455515765,sgGIT2,0,30sec
197,39.0,3.0,626.566724469057,459.24558557550665,sgGIT2,0,30sec
198,24.0,3.0,497.7618285846052,282.1018346376122,sgGIT2,0,30sec
199,2.0,3.0,448.03658331934884,44.75303462549645,sgGIT2,0,30sec
200,57.0,3.0,197.42189465583328,642.5579777708713,sgGIT2,0,30sec
201,42.0,3.0,172.80072834869694,496.6162133454725,sgGIT2,0,30sec
202,50.0,3.0,447.43185429654073,607.8572301674612,sgGIT2,0,30sec
203,18.0,3.0,632.5205654893848,225.68017995829436,sgGIT2,0,30sec
204,23.0,3.0,36.35706427785636,246.15432971868614,sgGIT2,0,30sec
205,17.0,3.0,618.0815953935819,162.89586405449054,sgGIT2,0,30sec
206,45.0,3.0,213.5943931471799,543.6607705714392,sgGIT2,0,30sec
207,5.0,3.0,271.94020989400525,81.98089650234864,sgGIT2,0,30sec
208,4.0,3.0,436.01802487941103,76.86595582635186,sgGIT2,0,30sec
209,53.0,3.0,181.57151885401308,600.9240924092409,sgGIT2,0,30sec
210,43.0,3.0,122.7848499135628,513.936822253654,sgGIT2,0,30sec
211,11.0,3.0,619.8145929242605,126.97651930798175,sgGIT2,0,30sec
212,3.0,3.0,388.1592240856739,81.9323769111605,sgGIT2,0,30sec
213,61.0,3.0,382.7953027860925,670.0744493053957,sgGIT2,0,30sec
214,40.0,3.0,207.49108467893768,448.5613662037345,sgGIT2,0,30sec
215,0.0,3.0,485.18998496708315,25.14125758125551,sgGIT2,0,30sec
216,15.0,3.0,413.5291960568606,169.66284863780496,sgGIT2,0,30sec
217,41.0,3.0,169.93699369936994,455.83183318331834,sgGIT2,0,30sec
218,27.0,3.0,621.7374862486248,295.1663916391639,sgGIT2,0,30sec
219,6.0,3.0,411.3075181863736,107.08620600279924,sgGIT2,0,30sec
220,35.0,3.0,28.539844275689706,420.7376077413566,sgGIT2,0,30sec
221,9.0,3.0,569.8477701173259,108.39942633006756,sgGIT2,0,30sec
222,37.0,3.0,429.10739349797046,412.3364060543986,sgGIT2,0,30sec
223,8.0,3.0,628.1318272672338,108.79375261469808,sgGIT2,0,30sec
224,21.0,3.0,646.7454487384223,246.7198977962312,sgGIT2,0,30sec
225,7.0,3.0,653.8691516210445,94.12929528246941,sgGIT2,0,30sec
226,25.0,3.0,451.00365108974665,284.2684268426843,sgGIT2,0,30sec
227,1.0,3.0,291.14291863969004,15.866695365188694,sgGIT2,0,30sec
228,58.0,3.0,260.6978646582607,665.5101407576656,sgGIT2,0,30sec
229,38.0,3.0,322.9162916291629,459.81098109810983,sgGIT2,0,30sec
230,44.0,3.0,542.3246170770924,499.4457138021495,sgGIT2,0,30sec
231,56.0,3.0,147.07920792079207,661.3490099009902,sgGIT2,0,30sec
232,33.0,3.0,642.4035506998976,375.28816921100974,sgGIT2,0,30sec
233,47.0,3.0,568.095492183949,576.4352483152506,sgGIT2,0,30sec
234,28.0,3.0,155.44246013386385,373.43388544461925,sgGIT2,0,30sec
235,29.0,3.0,392.34520466972066,380.77598804656583,sgGIT2,0,30sec
236,12.0,3.0,472.9512951295129,126.43264326432643,sgGIT2,0,30sec
237,31.0,3.0,299.7031546730092,398.71674318269817,sgGIT2,0,30sec
238,59.0,3.0,323.53470641181764,666.6278392545137,sgGIT2,0,30sec
239,60.0,3.0,144.8571924861659,7.662721159333978,sgGIT2,0,30sec
240,46.0,3.0,428.5925788840566,547.5154992134727,sgGIT2,0,30sec
241,19.0,3.0,441.9427519675045,243.14864178725566,sgGIT2,0,30sec
242,49.0,3.0,inf,inf,sgGIT2,0,30sec
243,55.0,3.0,inf,inf,sgGIT2,0,30sec
244,10.0,4.0,673.2879537953795,104.18729372937294,sgGIT2,0,30sec
245,53.0,4.0,181.50341819896275,600.2799387081565,sgGIT2,0,30sec
246,52.0,4.0,534.913719943423,600.5959453088166,sgGIT2,0,30sec
247,38.0,4.0,322.2494526680391,460.2522628500474,sgGIT2,0,30sec
248,26.0,4.0,11.86177441273539,285.03850385038504,sgGIT2,0,30sec
249,37.0,4.0,428.0815038025542,412.72061988807576,sgGIT2,0,30sec
250,13.0,4.0,653.589594253543,128.63521646282274,sgGIT2,0,30sec
251,0.0,4.0,484.1937023891069,25.796541918342776,sgGIT2,0,30sec
252,40.0,4.0,207.75116617807032,447.35512657410993,sgGIT2,0,30sec
253,39.0,4.0,627.5722309073012,458.3791712504584,sgGIT2,0,30sec
254,36.0,4.0,206.1375771084962,422.6392272735127,sgGIT2,0,30sec
255,41.0,4.0,168.20034944670937,455.24364201125996,sgGIT2,0,30sec
256,34.0,4.0,608.7929000153902,409.442705928624,sgGIT2,0,30sec
257,51.0,4.0,205.41477876601218,585.5866942626466,sgGIT2,0,30sec
258,44.0,4.0,544.6657456443319,499.69683014813114,sgGIT2,0,30sec
259,8.0,4.0,630.5084421485627,108.05376189792891,sgGIT2,0,30sec
260,6.0,4.0,408.9551638090639,105.87217258311198,sgGIT2,0,30sec
261,2.0,4.0,447.8617482001365,41.89887343164696,sgGIT2,0,30sec
262,17.0,4.0,616.0998708566509,160.72965992251397,sgGIT2,0,30sec
263,9.0,4.0,571.0694473702689,111.34400674109963,sgGIT2,0,30sec
264,31.0,4.0,299.4419441944194,401.9001900190019,sgGIT2,0,30sec
265,24.0,4.0,499.34534437050263,279.06725098739383,sgGIT2,0,30sec
266,16.0,4.0,648.9598213552699,152.56719701820927,sgGIT2,0,30sec
267,23.0,4.0,39.11170778094758,248.40111129757042,sgGIT2,0,30sec
268,21.0,4.0,643.2120239050932,245.23682097939525,sgGIT2,0,30sec
269,29.0,4.0,389.1865657153951,383.1618455963243,sgGIT2,0,30sec
270,3.0,4.0,391.9057048561999,83.33050447901933,sgGIT2,0,30sec
271,12.0,4.0,471.58681385379913,130.21129699176814,sgGIT2,0,30sec
272,5.0,4.0,272.7842616663901,77.73660047569003,sgGIT2,0,30sec
273,27.0,4.0,617.7937793779378,297.5097509750975,sgGIT2,0,30sec
274,48.0,4.0,535.1822093204084,573.9014739170252,sgGIT2,0,30sec
275,7.0,4.0,658.6030718456461,94.65283066768215,sgGIT2,0,30sec
276,33.0,4.0,645.2606550977679,371.3119699066681,sgGIT2,0,30sec
277,42.0,4.0,172.6010336882745,491.70766133217097,sgGIT2,0,30sec
278,20.0,4.0,475.17208863743514,223.90067578186392,sgGIT2,0,30sec
279,22.0,4.0,598.3083735509229,239.10974011974062,sgGIT2,0,30sec
280,54.0,4.0,318.80399195298014,610.9397393922659,sgGIT2,0,30sec
281,4.0,4.0,437.9874722166094,83.23230282211895,sgGIT2,0,30sec
282,58.0,4.0,267.36048604860486,665.1590159015901,sgGIT2,0,30sec
283,32.0,4.0,192.9137741360343,397.1776487993627,sgGIT2,0,30sec
284,18.0,4.0,632.1795274765572,232.50301220598251,sgGIT2,0,30sec
285,61.0,4.0,388.6529693431771,666.1477708464488,sgGIT2,0,30sec
286,57.0,4.0,190.33278327832784,641.460396039604,sgGIT2,0,30sec
287,25.0,4.0,447.09382855383984,290.5042835889806,sgGIT2,0,30sec
288,14.0,4.0,558.5442868611185,152.42172865935242,sgGIT2,0,30sec
289,47.0,4.0,574.789603960396,572.190594059406,sgGIT2,0,30sec
290,50.0,4.0,452.1327604458559,614.4176681819125,sgGIT2,0,30sec
291,19.0,4.0,442.4156701384424,251.26226908405127,sgGIT2,0,30sec
292,59.0,4.0,314.6759010876457,669.2223902193175,sgGIT2,0,30sec
293,56.0,4.0,137.7637240163807,662.0116461907971,sgGIT2,0,30sec
294,46.0,4.0,419.4749474947495,545.4815481548154,sgGIT2,0,30sec
295,1.0,4.0,288.9900170141238,6.740052887276305,sgGIT2,0,30sec
296,45.0,4.0,212.2780376197129,553.0300269290733,sgGIT2,0,30sec
297,15.0,4.0,410.7824976045992,160.18311508570213,sgGIT2,0,30sec
298,30.0,4.0,377.5154438520775,397.6897689768977,sgGIT2,0,30sec
299,28.0,4.0,165.1082755334357,377.5118688339422,sgGIT2,0,30sec
300,11.0,4.0,628.6772794926552,120.53970102892643,sgGIT2,0,30sec
301,60.0,4.0,140.29583681259692,18.83971529683089,sgGIT2,0,30sec
302,35.0,4.0,41.1547950911596,418.15181518151815,sgGIT2,0,30sec
303,43.0,4.0,109.21723751322502,520.937356893584,sgGIT2,0,30sec
304,49.0,4.0,inf,inf,sgGIT2,0,30sec
305,55.0,4.0,inf,inf,sgGIT2,0,30sec
306,29.0,5.0,389.1487699494587,383.0678720045917,sgGIT2,0,30sec
307,13.0,5.0,653.1961090845926,128.7997220774709,sgGIT2,0,30sec
308,24.0,5.0,498.9187316521707,279.26262239483617,sgGIT2,0,30sec
309,36.0,5.0,206.7001675041876,422.67442824684474,sgGIT2,0,30sec
310,14.0,5.0,558.2823450884414,151.62606148255273,sgGIT2,0,30sec
311,7.0,5.0,657.982984228071,95.36461183806823,sgGIT2,0,30sec
312,41.0,5.0,169.24799622819424,455.4376866258054,sgGIT2,0,30sec
313,10.0,5.0,672.9350486069015,103.14092633753171,sgGIT2,0,30sec
314,39.0,5.0,628.2690337999317,457.5016122301885,sgGIT2,0,30sec
315,38.0,5.0,323.5189582306647,459.9793916043188,sgGIT2,0,30sec
316,34.0,5.0,608.4946183060516,410.9856211751828,sgGIT2,0,30sec
317,30.0,5.0,378.87383830407583,395.869525602867,sgGIT2,0,30sec
318,54.0,5.0,316.45562962670766,611.0002235283289,sgGIT2,0,30sec
319,59.0,5.0,315.12280062362066,671.6232359432263,sgGIT2,0,30sec
320,53.0,5.0,182.286586867642,597.7111143950216,sgGIT2,0,30sec
321,0.0,5.0,481.5120775881269,26.544372228633904,sgGIT2,0,30sec
322,33.0,5.0,648.0501781521435,371.19353726417415,sgGIT2,0,30sec
323,52.0,5.0,537.6698134929771,600.0230255583698,sgGIT2,0,30sec
324,17.0,5.0,618.2983004182771,158.88530029473537,sgGIT2,0,30sec
325,57.0,5.0,192.59144664466447,639.6452145214521,sgGIT2,0,30sec
326,26.0,5.0,14.07949490601234,286.9737408523461,sgGIT2,0,30sec
327,16.0,5.0,646.5509917328367,154.27245694866517,sgGIT2,0,30sec
328,32.0,5.0,194.37759160531436,399.81382753659983,sgGIT2,0,30sec
329,6.0,5.0,405.83323392580223,105.69406338224184,sgGIT2,0,30sec
330,3.0,5.0,394.27309637438566,81.03141249376736,sgGIT2,0,30sec
331,61.0,5.0,391.46337314143784,664.3496308393726,sgGIT2,0,30sec
332,11.0,5.0,630.3750064125584,117.59777013970827,sgGIT2,0,30sec
333,37.0,5.0,431.991440902332,413.11065172451305,sgGIT2,0,30sec
334,50.0,5.0,455.2238429949865,617.83185952183,sgGIT2,0,30sec
335,9.0,5.0,573.1750594414281,107.17910500727491,sgGIT2,0,30sec
336,27.0,5.0,617.5559222588926,302.87862119545287,sgGIT2,0,30sec
337,5.0,5.0,272.77413134571884,72.3180183186858,sgGIT2,0,30sec
338,51.0,5.0,208.56724847742507,590.2112891701541,sgGIT2,0,30sec
339,31.0,5.0,297.35598559855987,396.6846684668467,sgGIT2,0,30sec
340,20.0,5.0,480.9234222914677,225.2332847497948,sgGIT2,0,30sec
341,19.0,5.0,448.3738665128648,251.5396199814156,sgGIT2,0,30sec
342,45.0,5.0,212.69126912691272,559.2709270927093,sgGIT2,0,30sec
343,40.0,5.0,213.38210254146435,450.53078556263273,sgGIT2,0,30sec
344,48.0,5.0,539.1828838056219,568.716773155148,sgGIT2,0,30sec
345,2.0,5.0,452.17821782178214,36.958618938816954,sgGIT2,0,30sec
346,58.0,5.0,271.3349162970596,670.3791646132938,sgGIT2,0,30sec
347,8.0,5.0,636.926245816071,109.8377922898673,sgGIT2,0,30sec
348,18.0,5.0,627.8250360247292,227.05340956630874,sgGIT2,0,30sec
349,22.0,5.0,594.3760850073446,233.13302428508746,sgGIT2,0,30sec
350,1.0,5.0,295.8663822183323,4.383421767591123,sgGIT2,0,30sec
351,35.0,5.0,47.14710276997849,413.7464492717928,sgGIT2,0,30sec
352,12.0,5.0,464.4343085993993,132.387733155338,sgGIT2,0,30sec
353,25.0,5.0,439.123329808709,291.3774872632894,sgGIT2,0,30sec
354,47.0,5.0,583.1573885865407,571.3461412366402,sgGIT2,0,30sec
355,21.0,5.0,640.9506628628964,237.00005593779716,sgGIT2,0,30sec
356,56.0,5.0,134.09799996393082,670.0102797164963,sgGIT2,0,30sec
357,23.0,5.0,45.30993383698559,254.8480440461108,sgGIT2,0,30sec
358,4.0,5.0,446.5549872522798,88.91182957158274,sgGIT2,0,30sec
359,42.0,5.0,182.55902513328257,494.7406279089447,sgGIT2,0,30sec
