,cell,frame,x,y,celltype,position,aqctime
161,6.0,3.0,109.1445790541787,98.27193899514175,sgLAMTOR1,0,30sec
162,42.0,3.0,357.1498688330372,518.6324786324786,sgLAMTOR1,0,30sec
163,32.0,3.0,161.64131877105237,433.97865559751847,sgLAMTOR1,0,30sec
164,26.0,3.0,50.03674456514477,377.2825055784931,sgLAMTOR1,0,30sec
165,3.0,3.0,166.12661266126614,59.39308216535939,sgLAMTOR1,0,30sec
166,15.0,3.0,286.4911491149115,225.7838283828383,sgLAMTOR1,0,30sec
167,20.0,3.0,61.93019301930193,286.4406440644064,sgLAMTOR1,0,30sec
168,1.0,3.0,5.016501650165016,15.524752475247524,sgLAMTOR1,0,30sec
169,28.0,3.0,647.4747790236437,393.3493664823896,sgLAMTOR1,0,30sec
170,7.0,3.0,398.9582631732561,105.81561557516295,sgLAMTOR1,0,30sec
171,41.0,3.0,382.1388454634937,520.4261478779457,sgLAMTOR1,0,30sec
172,40.0,3.0,199.9146183275044,479.6348291545573,sgLAMTOR1,0,30sec
173,33.0,3.0,423.78437843784377,437.39273927392736,sgLAMTOR1,0,30sec
174,44.0,3.0,400.3222123160183,545.1331863044124,sgLAMTOR1,0,30sec
175,35.0,3.0,133.7703214765921,458.55029947439186,sgLAMTOR1,0,30sec
176,30.0,3.0,44.367915052374805,412.1368658604991,sgLAMTOR1,0,30sec
177,49.0,3.0,614.9968364712119,629.3609671848014,sgLAMTOR1,0,30sec
178,5.0,3.0,296.4639321074965,73.97454031117397,sgLAMTOR1,0,30sec
179,22.0,3.0,670.5255140898705,253.72344926800372,sgLAMTOR1,0,30sec
180,29.0,3.0,570.366510335244,417.36629803331215,sgLAMTOR1,0,30sec
181,38.0,3.0,402.91106033680296,496.8849021654302,sgLAMTOR1,0,30sec
182,21.0,3.0,514.4174691441747,279.1536687915367,sgLAMTOR1,0,30sec
183,48.0,3.0,507.1276035166542,634.281831544499,sgLAMTOR1,0,30sec
184,17.0,3.0,624.3831191629802,252.84741240081456,sgLAMTOR1,0,30sec
185,46.0,3.0,348.2823586002325,562.3014123274676,sgLAMTOR1,0,30sec
186,34.0,3.0,652.1008064109163,455.1831329921983,sgLAMTOR1,0,30sec
187,9.0,3.0,137.94475337944752,137.39017737390176,sgLAMTOR1,0,30sec
188,50.0,3.0,198.9295451284259,660.3042043334768,sgLAMTOR1,0,30sec
189,37.0,3.0,256.97393268738637,485.00026473235556,sgLAMTOR1,0,30sec
190,24.0,3.0,574.3674367436744,364.1119667522308,sgLAMTOR1,0,30sec
191,31.0,3.0,106.31777463460632,418.8998899889989,sgLAMTOR1,0,30sec
192,18.0,3.0,535.591794473565,251.96725554908434,sgLAMTOR1,0,30sec
193,47.0,3.0,428.85236977305976,630.597802048246,sgLAMTOR1,0,30sec
194,10.0,3.0,596.1442485711985,209.8526925863318,sgLAMTOR1,0,30sec
195,36.0,3.0,468.97130391005203,467.71456806697614,sgLAMTOR1,0,30sec
196,51.0,3.0,531.7046922083513,636.5690916917779,sgLAMTOR1,0,30sec
197,43.0,3.0,311.0282042697023,551.7290859520734,sgLAMTOR1,0,30sec
198,13.0,3.0,255.94437306326054,214.93966190512182,sgLAMTOR1,0,30sec
199,2.0,3.0,409.8345683624966,42.44348963198207,sgLAMTOR1,0,30sec
200,39.0,3.0,258.3592250438433,529.7789193145255,sgLAMTOR1,0,30sec
201,16.0,3.0,620.8684907899657,270.1946056674633,sgLAMTOR1,0,30sec
202,12.0,3.0,162.26568469654848,217.2007348518103,sgLAMTOR1,0,30sec
203,0.0,3.0,inf,inf,sgLAMTOR1,0,30sec
204,4.0,3.0,inf,inf,sgLAMTOR1,0,30sec
205,14.0,3.0,inf,inf,sgLAMTOR1,0,30sec
206,19.0,3.0,inf,inf,sgLAMTOR1,0,30sec
207,25.0,3.0,inf,inf,sgLAMTOR1,0,30sec
208,52.0,3.0,295.781317262161,120.50868130291289,sgLAMTOR1,0,30sec
209,53.0,3.0,2.2856831137659217,143.2561437961978,sgLAMTOR1,0,30sec
210,48.0,4.0,507.2701555869873,633.976897689769,sgLAMTOR1,0,30sec
211,11.0,4.0,513.163126401661,204.32470546757938,sgLAMTOR1,0,30sec
212,8.0,4.0,223.21484607477143,125.15500730400909,sgLAMTOR1,0,30sec
213,27.0,4.0,95.12136697540721,389.9712551900351,sgLAMTOR1,0,30sec
214,6.0,4.0,109.27148270382594,99.08018579635743,sgLAMTOR1,0,30sec
215,30.0,4.0,44.1573569121618,413.13954924904255,sgLAMTOR1,0,30sec
216,42.0,4.0,356.6170357493765,519.5248532486836,sgLAMTOR1,0,30sec
217,45.0,4.0,150.17293729372938,563.5018701870187,sgLAMTOR1,0,30sec
218,33.0,4.0,422.97141106515716,436.37604266755784,sgLAMTOR1,0,30sec
219,24.0,4.0,574.103157442181,365.58805305817936,sgLAMTOR1,0,30sec
220,35.0,4.0,132.3557097977839,458.0154922708766,sgLAMTOR1,0,30sec
221,28.0,4.0,646.302034783631,394.4675383568892,sgLAMTOR1,0,30sec
222,47.0,4.0,427.28707653374033,629.4786000339165,sgLAMTOR1,0,30sec
223,3.0,4.0,166.23225113208994,61.72384680328498,sgLAMTOR1,0,30sec
224,17.0,4.0,625.5322693152596,254.98745458142028,sgLAMTOR1,0,30sec
225,32.0,4.0,159.33076640997433,434.81298129812984,sgLAMTOR1,0,30sec
226,21.0,4.0,511.8748168253119,280.0948048472801,sgLAMTOR1,0,30sec
227,22.0,4.0,671.7576012920441,256.1407204550242,sgLAMTOR1,0,30sec
228,31.0,4.0,104.26589127314219,416.810826064019,sgLAMTOR1,0,30sec
229,50.0,4.0,196.12587398557486,658.87828904471,sgLAMTOR1,0,30sec
230,53.0,4.0,3.7704713867613173,146.22330157544056,sgLAMTOR1,0,30sec
231,38.0,4.0,403.98660213415883,500.10891908049365,sgLAMTOR1,0,30sec
232,26.0,4.0,47.99942957258689,380.02892881880786,sgLAMTOR1,0,30sec
233,49.0,4.0,618.3853167925488,630.1204033446822,sgLAMTOR1,0,30sec
234,1.0,4.0,8.105134837808105,13.45999464811346,sgLAMTOR1,0,30sec
235,46.0,4.0,346.0020605235127,559.360539228526,sgLAMTOR1,0,30sec
236,44.0,4.0,399.3731931332668,541.3820451812622,sgLAMTOR1,0,30sec
237,10.0,4.0,592.0627747422045,208.66302397874642,sgLAMTOR1,0,30sec
238,36.0,4.0,473.6510860388364,468.521503313122,sgLAMTOR1,0,30sec
239,15.0,4.0,284.7297334775494,231.32817483429014,sgLAMTOR1,0,30sec
240,2.0,4.0,408.8092052448488,48.224065649808225,sgLAMTOR1,0,30sec
241,9.0,4.0,131.93783046124682,134.74253999794442,sgLAMTOR1,0,30sec
242,13.0,4.0,260.4536959720068,209.95467016581173,sgLAMTOR1,0,30sec
243,7.0,4.0,401.34235971181306,99.44575716722477,sgLAMTOR1,0,30sec
244,5.0,4.0,302.7624309392265,70.96621264336378,sgLAMTOR1,0,30sec
245,20.0,4.0,55.75616385167928,290.9576930543733,sgLAMTOR1,0,30sec
246,37.0,4.0,262.9555761331529,489.9043141724244,sgLAMTOR1,0,30sec
247,39.0,4.0,265.9897299634117,532.4897985006169,sgLAMTOR1,0,30sec
248,52.0,4.0,287.6372462148939,122.24833378279462,sgLAMTOR1,0,30sec
249,41.0,4.0,390.53541717808145,518.0808989989908,sgLAMTOR1,0,30sec
250,40.0,4.0,195.35120894063655,471.655405883936,sgLAMTOR1,0,30sec
251,12.0,4.0,159.5963442498096,208.2889058136583,sgLAMTOR1,0,30sec
252,29.0,4.0,566.2991299129914,408.7933793379338,sgLAMTOR1,0,30sec
253,18.0,4.0,529.5126193117237,244.13951768620845,sgLAMTOR1,0,30sec
254,16.0,4.0,630.5342479640456,272.8753421417227,sgLAMTOR1,0,30sec
255,23.0,4.0,143.8170595302208,296.31440131460846,sgLAMTOR1,0,30sec
256,43.0,4.0,317.5808899217896,560.7037874205428,sgLAMTOR1,0,30sec
257,34.0,4.0,656.8195240576689,441.1446934167101,sgLAMTOR1,0,30sec
258,51.0,4.0,522.5233998809717,624.2673447672637,sgLAMTOR1,0,30sec
259,0.0,4.0,inf,inf,sgLAMTOR1,0,30sec
260,4.0,4.0,inf,inf,sgLAMTOR1,0,30sec
261,14.0,4.0,inf,inf,sgLAMTOR1,0,30sec
262,19.0,4.0,inf,inf,sgLAMTOR1,0,30sec
263,25.0,4.0,inf,inf,sgLAMTOR1,0,30sec
264,45.0,5.0,150.466961589776,563.1744025466377,sgLAMTOR1,0,30sec
265,27.0,5.0,95.61789512284562,389.5049504950495,sgLAMTOR1,0,30sec
266,8.0,5.0,224.02882490083869,125.37923517122354,sgLAMTOR1,0,30sec
267,24.0,5.0,573.9920725740916,364.6284226412591,sgLAMTOR1,0,30sec
268,11.0,5.0,514.1044336991839,203.02914012331465,sgLAMTOR1,0,30sec
269,1.0,5.0,6.248164083424049,13.671314775456603,sgLAMTOR1,0,30sec
270,47.0,5.0,426.6892055059164,627.5038235530869,sgLAMTOR1,0,30sec
271,32.0,5.0,157.04760759476758,433.8798252294865,sgLAMTOR1,0,30sec
272,33.0,5.0,425.4412397761516,436.0812168173339,sgLAMTOR1,0,30sec
273,39.0,5.0,268.6141587131686,533.2471084946333,sgLAMTOR1,0,30sec
274,22.0,5.0,672.1610189187933,253.3537860828336,sgLAMTOR1,0,30sec
275,10.0,5.0,589.1130363036303,208.2838283828383,sgLAMTOR1,0,30sec
276,36.0,5.0,473.7718964204113,471.61398832190906,sgLAMTOR1,0,30sec
277,38.0,5.0,401.4289341022014,502.25220324230224,sgLAMTOR1,0,30sec
278,13.0,5.0,262.3865870907648,206.96864111498257,sgLAMTOR1,0,30sec
279,42.0,5.0,355.5293353169514,515.3337095367567,sgLAMTOR1,0,30sec
280,28.0,5.0,641.9461300968807,393.38966154679986,sgLAMTOR1,0,30sec
281,17.0,5.0,630.0777535380656,254.34916372993231,sgLAMTOR1,0,30sec
282,41.0,5.0,394.96463932107497,519.6369636963697,sgLAMTOR1,0,30sec
283,37.0,5.0,267.16081444209993,492.48859312160727,sgLAMTOR1,0,30sec
284,9.0,5.0,126.67566756675667,133.23432343234322,sgLAMTOR1,0,30sec
285,26.0,5.0,51.73331286617034,375.69012715225006,sgLAMTOR1,0,30sec
286,6.0,5.0,114.9917491749175,97.6443894389439,sgLAMTOR1,0,30sec
287,20.0,5.0,51.19684382231326,286.93145176586626,sgLAMTOR1,0,30sec
288,23.0,5.0,149.52656837736177,298.8686641589923,sgLAMTOR1,0,30sec
289,49.0,5.0,613.4299283586895,634.2107381469855,sgLAMTOR1,0,30sec
290,7.0,5.0,406.99108208693207,102.78772558106874,sgLAMTOR1,0,30sec
291,3.0,5.0,161.2976761593685,66.27879282773638,sgLAMTOR1,0,30sec
292,15.0,5.0,290.38388049331246,227.1182907764461,sgLAMTOR1,0,30sec
293,48.0,5.0,510.4464929251546,627.6059330070939,sgLAMTOR1,0,30sec
294,29.0,5.0,558.8538000719503,406.36603944754665,sgLAMTOR1,0,30sec
295,53.0,5.0,1.5558698727015559,138.66100895803868,sgLAMTOR1,0,30sec
296,52.0,5.0,285.4269801980198,129.97799779977998,sgLAMTOR1,0,30sec
297,46.0,5.0,338.64764429198823,555.7391959668407,sgLAMTOR1,0,30sec
298,35.0,5.0,124.23578423416112,455.93788887085435,sgLAMTOR1,0,30sec
299,18.0,5.0,521.7599644579843,249.33041381061182,sgLAMTOR1,0,30sec
300,43.0,5.0,308.2095709570957,558.6839933993399,sgLAMTOR1,0,30sec
301,30.0,5.0,43.236599522021166,422.84511209741663,sgLAMTOR1,0,30sec
302,34.0,5.0,664.6184206049471,435.05381465981645,sgLAMTOR1,0,30sec
303,12.0,5.0,152.17060167555218,201.53773619120153,sgLAMTOR1,0,30sec
304,31.0,5.0,103.97127624850397,406.6441809016066,sgLAMTOR1,0,30sec
305,21.0,5.0,505.4390020499847,288.88501184920256,sgLAMTOR1,0,30sec
306,16.0,5.0,641.925685105824,271.90450388322415,sgLAMTOR1,0,30sec
307,5.0,5.0,311.2871287128713,63.177746346063174,sgLAMTOR1,0,30sec
308,50.0,5.0,186.2258953168044,652.6361727081799,sgLAMTOR1,0,30sec
309,44.0,5.0,405.46422566784975,531.387384021421,sgLAMTOR1,0,30sec
310,2.0,5.0,403.259585217781,59.279631666870394,sgLAMTOR1,0,30sec
311,40.0,5.0,196.77694598728166,459.1354745230621,sgLAMTOR1,0,30sec
312,0.0,5.0,inf,inf,sgLAMTOR1,0,30sec
313,4.0,5.0,inf,inf,sgLAMTOR1,0,30sec
314,14.0,5.0,inf,inf,sgLAMTOR1,0,30sec
315,19.0,5.0,inf,inf,sgLAMTOR1,0,30sec
316,25.0,5.0,inf,inf,sgLAMTOR1,0,30sec
317,51.0,5.0,inf,inf,sgLAMTOR1,0,30sec
318,45.0,6.0,150.09448525497712,562.9431491536251,sgLAMTOR1,0,30sec
319,26.0,6.0,52.348538425271094,376.1904761904762,sgLAMTOR1,0,30sec
320,8.0,6.0,223.25692028662326,125.77230696042577,sgLAMTOR1,0,30sec
321,27.0,6.0,94.85190557272287,388.6947930461836,sgLAMTOR1,0,30sec
322,32.0,6.0,155.81646660241248,434.18616197902975,sgLAMTOR1,0,30sec
323,36.0,6.0,474.92262179585833,470.9588057251321,sgLAMTOR1,0,30sec
324,38.0,6.0,402.6908222737167,502.7961519556211,sgLAMTOR1,0,30sec
325,7.0,6.0,407.4291948023254,104.09434248864217,sgLAMTOR1,0,30sec
326,11.0,6.0,515.121748395312,202.08414542241627,sgLAMTOR1,0,30sec
327,17.0,6.0,631.4776532598314,254.3067493562543,sgLAMTOR1,0,30sec
328,46.0,6.0,336.89117790702835,555.5683819503026,sgLAMTOR1,0,30sec
329,34.0,6.0,662.8982898289829,436.3252325232523,sgLAMTOR1,0,30sec
330,43.0,6.0,309.5553895012143,557.0116445606825,sgLAMTOR1,0,30sec
331,50.0,6.0,184.90386352068043,650.716713462391,sgLAMTOR1,0,30sec
332,22.0,6.0,671.4908062234795,251.05139085337106,sgLAMTOR1,0,30sec
333,52.0,6.0,287.43108947766285,131.6813245570367,sgLAMTOR1,0,30sec
334,49.0,6.0,611.1536153615361,632.7520252025203,sgLAMTOR1,0,30sec
335,23.0,6.0,147.63843050971764,301.4998166483315,sgLAMTOR1,0,30sec
336,18.0,6.0,523.7809495235238,246.78182103924678,sgLAMTOR1,0,30sec
337,24.0,6.0,571.5405794723118,367.0878690078953,sgLAMTOR1,0,30sec
