,gene,log2fold_diff_mean,exp,pvalue
70,ABCF3,0.11494962027246987,differentiation,0.1998686471388876
71,ABCG1,0.11373125829988762,differentiation,0.20897735933917239
72,ABCG2,-0.026616449368759204,differentiation,0.23264069531999929
73,ABCG4,0.10668081260395457,differentiation,0.2577163733299184
74,ABCG5,0.04281134316181497,differentiation,0.9880439164916826
75,ABCG8,-0.027537765237230432,differentiation,0.22395803704084613
76,ABHD1,0.04079347246500473,differentiation,0.9854262839513844
77,ABHD10,0.060525627637809505,differentiation,0.7444836097736672
78,ABHD11,0.1063708351612328,differentiation,0.2610607751587148
79,ABHD12,0.13886352527939852,differentiation,0.08992866341638212
80,ABHD12B,0.0897522816828469,differentiation,0.40282237161044837
81,ABHD13,-0.12724997575370853,differentiation,0.004402395248910952
82,ABHD14A,-0.0408480373477351,differentiation,0.14886246275003767
83,ABHD14B,0.010682006643396164,differentiation,0.5863382239497783
84,ABHD15,-0.03349419804428103,differentiation,0.1878613108498639
85,ABHD16A,0.13113983208188404,differentiation,0.12025398643399621
86,ABHD16B,-0.04927260528062063,differentiation,0.11187991361744604
87,ABHD17A,-1.0461273320939923,differentiation,9.716166958532225e-08
88,ABHD17B,-0.20920859227938582,differentiation,4.420855966132163e-05
89,ABHD17C,-0.04533466199993269,differentiation,0.13293280702152407
90,ABHD2,0.07254713065822926,differentiation,0.5922914166069406
91,ABHD3,-0.07188860967626297,differentiation,0.052366350601374866
92,ABHD4,0.03823292623786703,differentiation,0.9490417648950904
93,ABHD5,0.02785702553658013,differentiation,0.8081698778517497
94,ABHD6,0.08807068062396657,differentiation,0.4187163690062241
95,ABHD8,0.12320790601946019,differentiation,0.15638841135277756
96,ABI1,0.12305583779598839,differentiation,0.15822476690794016
97,ABI2,0.11258040965084654,differentiation,0.21638885149514078
98,ABI3,-0.0296742665123354,differentiation,0.21052009232884814
99,ABI3BP,0.01610514991057953,differentiation,0.6503453198608314
100,ABL1,-0.10861517548039386,differentiation,0.012250046139647844
101,ABL2,0.07083052984896326,differentiation,0.6142901788644317
102,ABLIM1,0.10582595241750507,differentiation,0.26445560389402595
103,ABLIM2,0.008636213897923366,differentiation,0.5625436225533417
104,ABLIM3,-0.06328090097645407,differentiation,0.07056988088319374
105,ABO,-0.3183945656843826,differentiation,0.0016746785369726144
106,ABR,-0.2793040069279143,differentiation,0.006648578726384431
107,ABRA,0.06167257315232124,differentiation,0.7317557225429988
108,ABRACL,0.04394710489777796,differentiation,0.9726813934285385
109,ABT1,0.10373429994916945,differentiation,0.28150796271459794
110,ABTB1,0.0825581405715361,differentiation,0.4765698277357605
111,ABTB2,0.05491985305727879,differentiation,0.8234903299119632
112,ACAA1,-0.10356759806238863,differentiation,0.01664214225158275
113,ACAA2,0.055983669313594366,differentiation,0.8066565848479582
114,ACACA,0.009936649913600234,differentiation,0.5744516596160492
115,ACACB,-0.061543281335060096,differentiation,0.07254372020081958
116,ACAD10,0.08201031691791083,differentiation,0.4855560190706982
117,ACAD11,0.125304717186258,differentiation,0.14699997070575663
118,ACAD8,-0.012229552212943468,differentiation,0.34282892710829527
119,ACAD9,0.38272129322581555,differentiation,
120,ACADL,0.0481428642669278,differentiation,0.9126996083267357
121,ACADM,-0.017973756216995467,differentiation,0.2949006300885692
122,ACADS,0.02805768876610823,differentiation,0.8063529546305042
123,ACADSB,0.14595823200959868,differentiation,0.06857252844152828
124,ACADVL,0.07933277945647153,differentiation,0.5122654705546945
125,ACAN,0.06263370199120043,differentiation,0.7158878616363414
126,ACAP1,0.12810551491270775,differentiation,0.13260129140489896
127,ACAP2,0.046933677255934426,differentiation,0.9304553204734358
128,ACAP3,0.1914055729931908,differentiation,0.008652635323251287
129,ACAT1,0.003703847420682366,differentiation,0.5047021147091643
130,ACAT2,0.14824299823216933,differentiation,0.06588697989418997
131,ACBD3,-0.049250914912307174,differentiation,0.1124911576808073
132,ACBD4,-0.0409848578595517,differentiation,0.1491879543431485
133,ACBD5,0.11089786097146663,differentiation,0.22834741262603264
134,ACBD6,-0.002549904123107007,differentiation,0.43587492553165286
135,ACBD7,-0.13390304602403044,differentiation,0.006154511636543067
136,ACCS,-0.020483852164697097,differentiation,0.2754446858857955
137,ACCSL,0.06060235416727633,differentiation,0.745524697063274
138,ACD,8.288717741952722e-05,differentiation,0.4662549505692435
139,ACE,0.15478903354864584,differentiation,0.048175767792159915
140,ACE2,0.0820562457077702,differentiation,0.48375153254315956
141,ACER1,-0.023182661436379832,differentiation,0.2553499037054983
142,ACER2,-0.010028148368465002,differentiation,0.36238621093244644
143,ACER3,-0.004230915626375731,differentiation,0.4219508809867195
144,ACHE,0.05944946252491345,differentiation,0.7637882732568966
145,ACIN1,0.22817526692236845,differentiation,0.0010782030473883211
146,ACKR1,0.0746251064557162,differentiation,0.5688140480617
147,ACKR2,-0.019722525434221205,differentiation,0.2817617489955548
148,ACKR3,0.1442607697413466,differentiation,0.07379846600184442
149,ACKR4,-0.0009039284181237041,differentiation,0.4535917730105189
150,ACLY,0.044359624927999934,differentiation,0.9696584995644
151,ACMSD,0.0002786483997386675,differentiation,0.46373447969853065
152,ACO1,0.051437509482494335,differentiation,0.869411169676387
153,ACO2,-0.0408737541790641,differentiation,0.1550727451849227
154,ACOD1,0.1203600067420838,differentiation,0.17231194589610727
155,ACOT1,-0.015211747129730365,differentiation,0.3169076510879751
156,ACOT11,0.0500538582514727,differentiation,0.8896197281717686
