,gene,log2fold_diff_mean,exp,pvalue
80,ABHD12B,-0.1596682565425392,tracketch_all_10grad_data,0.32369672558857987
81,ABHD13,-0.10363551459925781,tracketch_all_10grad_data,0.5375134162047884
82,ABHD14A,-0.2281090803469222,tracketch_all_10grad_data,0.15247503078688954
83,ABHD14B,-0.0808010848528759,tracketch_all_10grad_data,0.6344819283909751
84,ABHD15,-0.3122320244840655,tracketch_all_10grad_data,0.049428861844801816
85,ABHD16A,-0.0450402099430312,tracketch_all_10grad_data,0.810332210808371
86,ABHD16B,-0.010868589330133635,tracketch_all_10grad_data,0.9775825195274309
87,ABHD17A,-0.0426895946720605,tracketch_all_10grad_data,0.818867766319772
88,ABHD17B,-0.3534076745939709,tracketch_all_10grad_data,0.02346357158815947
89,ABHD17C,0.08768737030246404,tracketch_all_10grad_data,0.5697342662343425
90,ABHD2,-0.20844736293510727,tracketch_all_10grad_data,0.19081541425193604
91,ABHD3,-0.17059237374998695,tracketch_all_10grad_data,0.29130040158375464
92,ABHD4,-0.10497668067926101,tracketch_all_10grad_data,0.529939566898943
93,ABHD5,0.2682259486432781,tracketch_all_10grad_data,0.1146776838931554
94,ABHD6,-0.6811136268307943,tracketch_all_10grad_data,8.744550262679002e-06
95,ABHD8,-0.007843611244413483,tracketch_all_10grad_data,0.9927047617816904
96,ABI1,0.0817030477666015,tracketch_all_10grad_data,0.5947662214929483
97,ABI2,0.05609881487261381,tracketch_all_10grad_data,0.7032695727689653
98,ABI3,-0.4078882697254984,tracketch_all_10grad_data,0.008860852781172634
99,ABI3BP,0.016834153846632775,tracketch_all_10grad_data,0.8894366755862698
100,ABL1,-0.2286133348240068,tracketch_all_10grad_data,0.1512577893903246
101,ABL2,-0.10349437740943444,tracketch_all_10grad_data,0.5361179803062041
102,ABLIM1,0.08823467647458777,tracketch_all_10grad_data,0.5684233609882974
103,ABLIM2,-0.476212336799645,tracketch_all_10grad_data,0.0020141614105037304
104,ABLIM3,-0.3468450979392496,tracketch_all_10grad_data,0.027724596607823778
105,ABO,0.1295520907064998,tracketch_all_10grad_data,0.4137219677045298
106,ABR,-0.26039525380476963,tracketch_all_10grad_data,0.09928387477240486
107,ABRA,-0.053015223226891554,tracketch_all_10grad_data,0.7676535587963399
108,ABRACL,-0.04510871800573133,tracketch_all_10grad_data,0.8043424853634447
109,ABT1,0.2398092067603311,tracketch_all_10grad_data,0.15273503541469985
110,ABTB1,-0.3677364657248027,tracketch_all_10grad_data,0.018724122507457037
111,ABTB2,-0.07729390689735723,tracketch_all_10grad_data,0.6522383206693623
112,ACAA1,-0.29807256075553523,tracketch_all_10grad_data,0.05729341886604656
113,ACAA2,-0.18093253815877236,tracketch_all_10grad_data,0.2614875092115335
114,ACACA,-0.4837701930668035,tracketch_all_10grad_data,0.0022514302076310872
115,ACACB,-0.02202674550135892,tracketch_all_10grad_data,0.9192554948203356
116,ACAD10,-0.056164770720446344,tracketch_all_10grad_data,0.7531489732756342
117,ACAD11,-0.12896450128982354,tracketch_all_10grad_data,0.4339616179341787
118,ACAD8,0.0007551497082133318,tracketch_all_10grad_data,0.9681028440726693
119,ACAD9,-0.4507079375932909,tracketch_all_10grad_data,0.0036242274372021055
120,ACADL,-0.4046152044014082,tracketch_all_10grad_data,0.009231913197318978
121,ACADM,-0.15434851523365442,tracketch_all_10grad_data,0.34232873883327003
122,ACADS,-0.15694275790792947,tracketch_all_10grad_data,0.3344827396909161
123,ACADSB,-0.24962606871430004,tracketch_all_10grad_data,0.11484878559329514
124,ACADVL,-0.2892317850815803,tracketch_all_10grad_data,0.06681040440192887
125,ACAN,-0.02503896598308962,tracketch_all_10grad_data,0.9073165603467
126,ACAP1,0.056812296593476516,tracketch_all_10grad_data,0.6999670476197601
127,ACAP2,-0.38651410528013214,tracketch_all_10grad_data,0.014089219383228409
128,ACAP3,-0.0713566124444556,tracketch_all_10grad_data,0.6799367807880676
129,ACAT1,-0.13979899036968513,tracketch_all_10grad_data,0.39183795337881894
130,ACAT2,-0.18327028800948744,tracketch_all_10grad_data,0.25489363250512564
131,ACBD3,0.05779244978064203,tracketch_all_10grad_data,0.6950346354632613
132,ACBD4,0.08548233565876473,tracketch_all_10grad_data,0.579772329804211
133,ACBD5,-0.2446582159481425,tracketch_all_10grad_data,0.12213221866875007
