,Unnamed: 0,gene,log2fold_diff_mean,exp,pvalue
4527,4527,DPM3,-0.1924288553328885,tracketch_0_all,0.3155685689577501
4528,4528,DPP10,0.1669723178584113,tracketch_0_all,0.383553074974948
4529,4529,DPP3,-0.0799508602066049,tracketch_0_all,0.6803955781918495
4530,4530,DPP4,0.3985004510888186,tracketch_0_all,0.0442405258506152
4531,4531,DPP6,0.1160584838619891,tracketch_0_all,0.5384855187089895
4532,4532,DPP7,-0.102163095935953,tracketch_0_all,0.5993659520927871
4533,4533,DPP8,-0.1716754972653041,tracketch_0_all,0.3731642577778766
4534,4534,DPP9,0.0127003092959215,tracketch_0_all,0.9390024382235174
4535,4535,DPP9-AS1,-0.0361137743692466,tracketch_0_all,0.8583010242443142
4536,4536,DPPA2,-0.1987536836944704,tracketch_0_all,0.2994499337818931
4537,4537,DPPA3,0.1904917333746147,tracketch_0_all,0.322099193417258
4538,4538,DPPA4,0.1361721488233373,tracketch_0_all,0.4762373405024395
4539,4539,DPPA5,-0.1031275632755072,tracketch_0_all,0.5957347290153748
4540,4540,DPRX,0.1534175140429697,tracketch_0_all,0.4206963295090338
4541,4541,DPT,-0.0319679736089951,tracketch_0_all,0.876326262862444
4542,4542,DPY19L1,-0.1342970826828972,tracketch_0_all,0.4850958614035421
4543,4543,DPY19L2,0.231472522425207,tracketch_0_all,0.2297952186645235
4544,4544,DPY19L3,0.273425751080201,tracketch_0_all,0.1591529523374887
4545,4545,DPY19L4,0.0004224982168191,tracketch_0_all,0.9939844781317988
4546,4546,DPYD,-0.3156571710231062,tracketch_0_all,0.0997904757176227
4547,4547,DPYS,-0.1533080166294362,tracketch_0_all,0.4249502617268184
4548,4548,DPYSL2,0.0137683845915676,tracketch_0_all,0.935847598812082
4549,4549,DPYSL3,0.2889671325226788,tracketch_0_all,0.1394478856138983
4550,4550,DPYSL4,0.0156406480109581,tracketch_0_all,0.9299354083794849
4551,4551,DPYSL5,-0.0999351338596643,tracketch_0_all,0.6063871458220312
4552,4552,DQX1,0.061561984063335,tracketch_0_all,0.7438643012917304
4553,4553,DR1,0.3550208929995699,tracketch_0_all,0.0709768911170866
4554,4554,DRAM1,-0.1222266675004591,tracketch_0_all,0.5259872245035513
4555,4555,DRAM2,-0.2226611029185697,tracketch_0_all,0.2457352706916827
4556,4556,DRAP1,0.3817960463109421,tracketch_0_all,0.0530407497499665
4557,4557,DRAXIN,0.1466561904007526,tracketch_0_all,0.4416938407614482
4558,4558,DRC1,0.0703190503660543,tracketch_0_all,0.7077848698779343
4559,4559,DRC7,0.3147636127880822,tracketch_0_all,0.1074248567436198
4560,4560,DRD1,0.0302881787495301,tracketch_0_all,0.8666148568257215
4561,4561,DRD2,0.583467276679969,tracketch_0_all,0.0064787401279492
4562,4562,DRD3,0.0091426204922717,tracketch_0_all,0.9539802982367732
4563,4563,DRD4,0.2261667161867786,tracketch_0_all,0.2402424300250157
4564,4564,DRD5,0.0331375960799771,tracketch_0_all,0.8579177214578001
4565,4565,DRG1,0.2683250239259006,tracketch_0_all,0.1665894150425405
4566,4566,DRG2,-0.1087236395559607,tracketch_0_all,0.5755502666140504
4567,4567,DRGX,0.0944173293840607,tracketch_0_all,0.6173056884416818
4568,4568,DRICH1,-0.1383726757036351,tracketch_0_all,0.4701155723485467
4569,4569,DROSHA,0.0419315638467996,tracketch_0_all,0.8192961521209736
4570,4570,DRP2,-0.1149576413571055,tracketch_0_all,0.5495777863938587
4571,4571,DSC1,0.2813284609519762,tracketch_0_all,0.1473838564622882
4572,4572,DSC2,0.0269057964389901,tracketch_0_all,0.8821562545225721
4573,4573,DSC3,0.4989581637063719,tracketch_0_all,0.0135669754092073
4574,4574,DSCAM,-0.0200631667038775,tracketch_0_all,0.9245979292224846
4575,4575,DSCAML1,-0.2241065449424449,tracketch_0_all,0.2420219460034709
4576,4576,DSCC1,0.1131789393635208,tracketch_0_all,0.5496273388453472
4577,4577,DSCR3,-0.3763163168961638,tracketch_0_all,0.0516735878972315
4578,4578,DSCR4,-0.324592176707916,tracketch_0_all,0.0939375539034725
4579,4579,DSE,-0.0805045843127582,tracketch_0_all,0.6778687918126136
4580,4580,DSEL,0.0345555640392513,tracketch_0_all,0.8489406633198034
4581,4581,DSG1,0.0915330261903276,tracketch_0_all,0.6283196438208651
4582,4582,DSG2,0.2342090150324947,tracketch_0_all,0.2277191652704939
4583,4583,DSG3,-0.0543774502120175,tracketch_0_all,0.7813709404700653
4584,4584,DSG4,0.0464509700627963,tracketch_0_all,0.80214109341565
4585,4585,DSN1,0.3895800390382962,tracketch_0_all,0.048713460471645
4586,4586,DSP,-0.1744613464089919,tracketch_0_all,0.362599772282195
4587,4587,DSPP,-0.0851652367623508,tracketch_0_all,0.661188659348223
4588,4588,DST,0.1171388681182295,tracketch_0_all,0.5370017628527521
4589,4589,DSTN,-0.0664453381960462,tracketch_0_all,0.7316192103972314
4590,4590,DSTYK,0.1759961244006286,tracketch_0_all,0.3593193028319857
4591,4591,DTD1,-0.0321858504156416,tracketch_0_all,0.8733323231758419
4592,4592,DTD2,-0.0447099762605301,tracketch_0_all,0.8197654429850708
4593,4593,DTHD1,0.0885178996246279,tracketch_0_all,0.638522299259011
4594,4594,DTL,-0.064080817452224,tracketch_0_all,0.7433639186933659
4595,4595,DTNA,0.0181619168365406,tracketch_0_all,0.920821060802364
4596,4596,DTNB,-0.2638999470249285,tracketch_0_all,0.1681406982591398
4597,4597,DTNBP1,-0.0742598367589584,tracketch_0_all,0.7059876704756146
4598,4598,DTWD1,0.0953736743624623,tracketch_0_all,0.6117592145334037
4599,4599,DTWD2,-0.0573564105669628,tracketch_0_all,0.769960273993965
4600,4600,DTX1,0.0142644628941989,tracketch_0_all,0.9328310204564664
4601,4601,DTX2,-0.0988965530578912,tracketch_0_all,0.6090096364458086
4602,4602,DTX3,0.1532016488174429,tracketch_0_all,0.4244697001090494
4603,4603,DTX3L,-0.0017947562709198,tracketch_0_all,0.9995841966350096
4604,4604,DTX4,0.0183305277469752,tracketch_0_all,0.918147851787063
4605,4605,DTYMK,0.2810248290398877,tracketch_0_all,0.1535480842657898
4606,4606,DUOX1,-0.1207373624525763,tracketch_0_all,0.5310945276653037
4607,4607,DUOX2,0.2649004704364259,tracketch_0_all,0.173043281783076
4608,4608,DUOXA1,0.1167648887031036,tracketch_0_all,0.5388538585983875
4609,4609,DUOXA2,-0.1064032648548731,tracketch_0_all,0.5833075571520729
4610,4610,DUPD1,0.0186791886467485,tracketch_0_all,0.9147259149459376
4611,4611,DUS1L,-0.2774322088808557,tracketch_0_all,0.1486483184302716
4612,4612,DUS2,-0.0724700515038867,tracketch_0_all,0.7118100835255151
4613,4613,DUS3L,-0.2667153332951597,tracketch_0_all,0.1637468532371523
4614,4614,DUS4L,0.064665690030093,tracketch_0_all,0.7301338999542806
4615,4615,DUSP1,-0.1812193682608318,tracketch_0_all,0.3443731175230148
4616,4616,DUSP10,0.10254382851043,tracketch_0_all,0.5891778709050789
4617,4617,DUSP11,0.011143097710453,tracketch_0_all,0.9509736303714552
4618,4618,DUSP12,0.2663092344378299,tracketch_0_all,0.1725928402828784
4619,4619,DUSP13,-0.3055845910884913,tracketch_0_all,0.1128536678700301
4620,4620,DUSP14,0.087222684590317,tracketch_0_all,0.6411264263272369
4621,4621,DUSP15,-0.0490099049267533,tracketch_0_all,0.8017392327502451
4622,4622,DUSP16,-0.0644383223814209,tracketch_0_all,0.743330883725707
4623,4623,DUSP18,0.1287294589704331,tracketch_0_all,0.4978225826941755
4624,4624,DUSP19,0.1078957870274058,tracketch_0_all,0.5686768557842455
4625,4625,DUSP2,-0.0785468451990172,tracketch_0_all,0.6862614225080546
4626,4626,DUSP21,-0.1774888248261696,tracketch_0_all,0.3542097649518328
4627,4627,DUSP22,-0.3922636787492375,tracketch_0_all,0.0453254330532049
4628,4628,DUSP23,-0.0206951594183022,tracketch_0_all,0.9215707602448844
4629,4629,DUSP26,-0.022061346997094,tracketch_0_all,0.9155042770809856
4630,4630,DUSP27,-0.0375218102896757,tracketch_0_all,0.8524409124666147
4631,4631,DUSP28,0.034769897825249,tracketch_0_all,0.8517910952204281
4632,4632,DUSP3,-0.1885597081406845,tracketch_0_all,0.3231260951031053
4633,4633,DUSP4,0.0076183693093772,tracketch_0_all,0.960039494275453
4634,4634,DUSP5,-0.2249322219825464,tracketch_0_all,0.2386883291199985
4635,4635,DUSP6,-0.2645612055230678,tracketch_0_all,0.1680480060263554
4636,4636,DUSP7,0.1901782182222595,tracketch_0_all,0.3217032596136978
4637,4637,DUSP8,0.0189486328758944,tracketch_0_all,0.9152700202956152
4638,4638,DUSP9,0.280509624227183,tracketch_0_all,0.1495299634200888
4639,4639,DUT,0.4605014632102379,tracketch_0_all,0.0214250225985898
4640,4640,DUX4,-0.1968751946722112,tracketch_0_all,0.3030845575177409
4641,4641,DUXA,0.2823654182867213,tracketch_0_all,0.146822747820433
4642,4642,DVL1,-0.1858224486763538,tracketch_0_all,0.3319043604651304
4643,4643,DVL2,-0.0057455108586286,tracketch_0_all,0.9821878855041056
4644,4644,DVL3,-0.2215628787924692,tracketch_0_all,0.246685317496888
4645,4645,DXO,-0.1490645137425005,tracketch_0_all,0.4374200875630682
4646,4646,DYDC1,-0.2162122162549379,tracketch_0_all,0.2591393059809955
4647,4647,DYDC2,-0.1505758815734687,tracketch_0_all,0.4352973965676377
4648,4648,DYM,0.0208904324056069,tracketch_0_all,0.9088802802570062
4649,4649,DYNAP,0.2496485638138908,tracketch_0_all,0.1972566499754253
4650,4650,DYNC1H1,0.2654046709027433,tracketch_0_all,0.1715228959774048
4651,4651,DYNC1I1,0.0668586477257556,tracketch_0_all,0.721603396849698
4652,4652,DYNC1I2,0.6927935409397209,tracketch_0_all,0.0013082818809663
4653,4653,DYNC1LI1,-0.1452194504358606,tracketch_0_all,0.4515253386217782
4654,4654,DYNC1LI2,0.0909336094248245,tracketch_0_all,0.6287437545086051
4655,4655,DYNC2H1,0.0986040747376513,tracketch_0_all,0.6014959302134365
4656,4656,DYNC2LI1,-0.3156911603426056,tracketch_0_all,0.1035989216803586
4657,4657,DYNLL1,-0.2663940578088217,tracketch_0_all,0.1643219531594278
4658,4658,DYNLL2,0.088983743371963,tracketch_0_all,0.636778150128285
4659,4659,DYNLRB1,0.0652218900364854,tracketch_0_all,0.7285421974831339
4660,4660,DYNLRB2,-0.2836841833613482,tracketch_0_all,0.1385765397610571
4661,4661,DYNLT1,-0.1512407463698783,tracketch_0_all,0.4311338247025675
4662,4662,DYNLT3,0.2536930717566756,tracketch_0_all,0.1919069284480575
4663,4663,DYRK1A,-0.3836644972053911,tracketch_0_all,0.047806942094414
4664,4664,DYRK1B,0.5328032376071659,tracketch_0_all,0.0130259792329562
4665,4665,DYRK2,0.1905034087348497,tracketch_0_all,0.3188975220810824
4666,4666,DYRK3,0.086284444350484,tracketch_0_all,0.6502877029907673
4667,4667,DYRK4,0.0905364931793019,tracketch_0_all,0.6303678118157238
4668,4668,DYSF,-0.0312889523137153,tracketch_0_all,0.8793106807054267
4669,4669,DYTN,-0.1457145420771238,tracketch_0_all,0.4508887353626552
