,Unnamed: 0,gene,log2fold_diff_mean,exp,pvalue
0,0,A1BG,0.0274287156497027,tracketch_10_6hr,0.8204998880454663
1,1,A1CF,0.0600328990168614,tracketch_10_6hr,0.6294100892386212
2,2,A2M,-0.1850649392954199,tracketch_10_6hr,0.1505059523910734
3,3,A2ML1,-0.0621172011022358,tracketch_10_6hr,0.6343342426532054
4,4,A3GALT2,-0.1808512326328428,tracketch_10_6hr,0.160360963375443
5,5,A4GALT,0.0353263427898628,tracketch_10_6hr,0.7729759778945542
6,6,A4GNT,-0.0282428955348691,tracketch_10_6hr,0.8377334533798149
7,7,AAAS,0.1091471634642588,tracketch_10_6hr,0.3982449881946142
8,8,AACS,-0.1140624112967433,tracketch_10_6hr,0.3780255475922391
9,9,AADAC,0.0449156441283122,tracketch_10_6hr,0.7176273470069274
10,10,AADACL2,-0.1459869472140343,tracketch_10_6hr,0.2586319277424209
11,11,AADACL3,0.048659095664742,tracketch_10_6hr,0.6936076220220616
12,12,AADACL4,-0.0141277642342407,tracketch_10_6hr,0.9281443301623488
13,13,AADAT,0.0368456831558969,tracketch_10_6hr,0.7646010306229778
14,14,AAED1,-0.0125834855982631,tracketch_10_6hr,0.9314240223192014
15,15,AAGAB,0.1864518993716133,tracketch_10_6hr,0.1573996700098215
16,16,AAK1,-0.0756276998475802,tracketch_10_6hr,0.5624677392893955
17,17,AAMDC,0.1075204378115528,tracketch_10_6hr,0.4001495512418257
18,18,AAMP,0.0632119294577391,tracketch_10_6hr,0.6145881737050499
19,19,AANAT,0.0870553512490853,tracketch_10_6hr,0.494518502958257
20,20,AAR2,-0.0174495582755455,tracketch_10_6hr,0.9054634929843688
21,21,AARD,0.0912221241596538,tracketch_10_6hr,0.4733770952731868
22,22,AARS,0.336989759190697,tracketch_10_6hr,0.0156072733088294
23,23,AARS2,-0.0578406547260778,tracketch_10_6hr,0.6615799293916431
24,24,AARSD1,-0.0983675463769369,tracketch_10_6hr,0.4507030594120776
25,25,AASDH,-0.1100532097698588,tracketch_10_6hr,0.3936266997158847
26,26,AASDHPPT,-0.0023355051015317,tracketch_10_6hr,0.9993684005668606
27,27,AASS,0.0953223070635644,tracketch_10_6hr,0.4546663810761325
28,28,AATF,0.1218447404380119,tracketch_10_6hr,0.3443592234042641
29,29,AATK,0.1687921214177243,tracketch_10_6hr,0.1953027288000645
30,30,ABAT,0.3644747547982814,tracketch_10_6hr,0.0096378546528464
31,31,ABCA1,0.0475361916641019,tracketch_10_6hr,0.7022840619543613
32,32,ABCA10,-0.1690150457742731,tracketch_10_6hr,0.1895858333233337
33,33,ABCA12,0.0275521921157994,tracketch_10_6hr,0.817361177471182
