,gene,log2fold_diff_mean,exp,pvalue
53,ABCC10,0.24142817901271552,tracketch_all_data,0.09955087504042533
54,ABCC11,-0.04232570082419715,tracketch_all_data,0.7814613979844491
55,ABCC12,-0.020699971644398543,tracketch_all_data,0.9114954837555648
56,ABCC2,0.06897203498455809,tracketch_all_data,0.6016380777360398
57,ABCC3,0.0036802470555013806,tracketch_all_data,0.9561630351440075
58,ABCC4,-0.2711773416707391,tracketch_all_data,0.045181342297209874
59,ABCC5,-0.013160796180148504,tracketch_all_data,0.9501944909430506
60,ABCC6,-0.12508228798206378,tracketch_all_data,0.372039514290757
61,ABCC8,-0.3067399268012032,tracketch_all_data,0.02367693861456884
62,ABCC9,0.03794222979838303,tracketch_all_data,0.7595226816387618
63,ABCD1,-0.18677797735686502,tracketch_all_data,0.1720065667686006
64,ABCD2,0.09178043599695604,tracketch_all_data,0.4956608327075717
65,ABCD3,-0.2884895668874669,tracketch_all_data,0.03336599746728676
66,ABCD4,-0.2113090499472562,tracketch_all_data,0.12065040604590432
67,ABCE1,-0.21087434564636226,tracketch_all_data,0.1249612750020659
68,ABCF1,-0.17503044762584247,tracketch_all_data,0.20303932390246543
69,ABCF2,-0.2642143191839707,tracketch_all_data,0.05084052374220697
70,ABCF3,0.14434003719845465,tracketch_all_data,0.30069884988274287
71,ABCG1,-0.01315889082295458,tracketch_all_data,0.950202361038287
72,ABCG2,0.07112997735723552,tracketch_all_data,0.5893936669732279
73,ABCG4,0.18040995888268016,tracketch_all_data,0.20423868755182664
74,ABCG5,-0.06456324024170026,tracketch_all_data,0.6576535291620307
75,ABCG8,0.0793403449927406,tracketch_all_data,0.5490129856085593
76,ABHD1,0.016246547896655236,tracketch_all_data,0.8825687058099618
77,ABHD10,-0.4397827891657116,tracketch_all_data,0.0009057410838743741
78,ABHD11,-0.04472941930458385,tracketch_all_data,0.7711207729754921
79,ABHD12,0.045171606559804206,tracketch_all_data,0.7229399527765137
80,ABHD12B,-0.18797518910922292,tracketch_all_data,0.17019809661260898
81,ABHD13,-0.22891291006091577,tracketch_all_data,0.09471125227838043
82,ABHD14A,-0.19118220424346966,tracketch_all_data,0.16178661655326848
83,ABHD14B,-0.12182846520122759,tracketch_all_data,0.3817405240288339
84,ABHD15,-0.2613873287063641,tracketch_all_data,0.054238073004266515
85,ABHD16A,-0.35693658980612614,tracketch_all_data,0.009459271504148633
86,ABHD16B,-0.03549615302298225,tracketch_all_data,0.8200816070579015
87,ABHD17A,0.2095197899923158,tracketch_all_data,0.1449314959219547
88,ABHD17B,-0.1903105654584755,tracketch_all_data,0.16583223415146212
89,ABHD17C,0.027204032661852326,tracketch_all_data,0.8196997616964311
90,ABHD2,-0.03845118959349853,tracketch_all_data,0.8052723225413762
91,ABHD3,-0.19052552510681245,tracketch_all_data,0.1662797608015721
92,ABHD4,-0.06963815909948748,tracketch_all_data,0.6321017589711434
93,ABHD5,0.09615929386070106,tracketch_all_data,0.47740774997426433
94,ABHD6,-0.6054213653353138,tracketch_all_data,3.88646678341289e-06
95,ABHD8,-0.013745786902697349,tracketch_all_data,0.9499811239166414
96,ABI1,0.13734127767919332,tracketch_all_data,0.32186658838027077
97,ABI2,0.16766495443096577,tracketch_all_data,0.23928762229800077
98,ABI3,-0.2667707150789149,tracketch_all_data,0.048066946722224356
99,ABI3BP,-0.08378466033738255,tracketch_all_data,0.559011601540576
100,ABL1,-0.4851666045423494,tracketch_all_data,0.00047939567773398
101,ABL2,-0.07216203572130414,tracketch_all_data,0.620588975580309
102,ABLIM1,0.09744941793670647,tracketch_all_data,0.4714999318167984
103,ABLIM2,-0.3037105347194503,tracketch_all_data,0.02437961180900989
104,ABLIM3,-0.2998079399376258,tracketch_all_data,0.02672169385436408
105,ABO,0.10213109186013376,tracketch_all_data,0.45270109198543024
106,ABR,-0.24626888057884125,tracketch_all_data,0.0698142545788287
107,ABRA,-0.07642080740844691,tracketch_all_data,0.5973148692478409
108,ABRACL,-0.03938608898647838,tracketch_all_data,0.7992792935996839
109,ABT1,0.09645173773735873,tracketch_all_data,0.4756530102215534
110,ABTB1,-0.3033373354418568,tracketch_all_data,0.024582776860112798
111,ABTB2,0.10022378288523176,tracketch_all_data,0.4622796780198296
112,ACAA1,-0.3408319423133853,tracketch_all_data,0.010725385220514968
113,ACAA2,-0.14744425846669432,tracketch_all_data,0.2874293835058058
114,ACACA,-0.3053825746882401,tracketch_all_data,0.024681687439750657
115,ACACB,-0.06791457991434156,tracketch_all_data,0.6410981522813876
116,ACAD10,-0.16813588522167186,tracketch_all_data,0.22167512645226942
117,ACAD11,0.1167383723979659,tracketch_all_data,0.3947309420907219
118,ACAD8,-0.10757831572908394,tracketch_all_data,0.4459142522032259
119,ACAD9,-0.6251174459289637,tracketch_all_data,5.2467301576074015e-06
120,ACADL,-0.25710153139639685,tracketch_all_data,0.05763319322458643
121,ACADM,-0.1428105326738515,tracketch_all_data,0.3049373333950634
122,ACADS,-0.07853348138442533,tracketch_all_data,0.583241681540094
123,ACADSB,-0.11346389067944072,tracketch_all_data,0.4197947663769516
124,ACADVL,-0.20570946185485134,tracketch_all_data,0.1324765358211514
125,ACAN,-0.0332980058554266,tracketch_all_data,0.8354734729452602
126,ACAP1,0.09447149129671661,tracketch_all_data,0.48412375889934095
