,Unnamed: 0,gene,log2fold_diff_mean,exp,pvalue
97,97,ABI2,0.4983502984380057,tracketch_0_2hr,0.0421092846282611
98,98,ABI3,-0.0525711358664415,tracketch_0_2hr,0.8179132500777657
99,99,ABI3BP,-0.2588823440808043,tracketch_0_2hr,0.2875815386803764
100,100,ABL1,-0.7787222524086976,tracketch_0_2hr,0.0039823653512936
101,101,ABL2,0.06255830290826,tracketch_0_2hr,0.8056637869081354
102,102,ABLIM1,0.2215145915826041,tracketch_0_2hr,0.3578290371438861
103,103,ABLIM2,-0.027898830782705,tracketch_0_2hr,0.8946310356039708
104,104,ABLIM3,-0.2344349961821374,tracketch_0_2hr,0.3341442284340808
105,105,ABO,0.5310677073941157,tracketch_0_2hr,0.0328013910053264
106,106,ABR,-0.1160135097674857,tracketch_0_2hr,0.620602578214051
107,107,ABRA,0.0190589584018975,tracketch_0_2hr,0.9520403683418326
108,108,ABRACL,0.1843304166810773,tracketch_0_2hr,0.4447306287443375
109,109,ABT1,0.2634863455947094,tracketch_0_2hr,0.2741747828643153
110,110,ABTB1,-0.3761199183103672,tracketch_0_2hr,0.129696351807637
111,111,ABTB2,0.330490814897562,tracketch_0_2hr,0.1732827852986038
112,112,ACAA1,-0.5282469266877915,tracketch_0_2hr,0.039329975069773
113,113,ACAA2,0.0269213351224136,tracketch_0_2hr,0.9263501427717864
114,114,ACACA,0.1130180164042519,tracketch_0_2hr,0.6475907865280875
115,115,ACACB,-0.1119715475240767,tracketch_0_2hr,0.6303935596581639
116,116,ACAD10,0.0676411582631901,tracketch_0_2hr,0.7889772417735522
117,117,ACAD11,0.2696834353648349,tracketch_0_2hr,0.2632562402446647
118,118,ACAD8,0.3494116293735941,tracketch_0_2hr,0.1479363177155503
119,119,ACAD9,-0.8319341292676268,tracketch_0_2hr,0.0022481267108651
120,120,ACADL,-0.1937364830500503,tracketch_0_2hr,0.4196120052764616
121,121,ACADM,-0.1286196561572833,tracketch_0_2hr,0.5801572843391081
122,122,ACADS,0.4540062141588879,tracketch_0_2hr,0.0630621986743358
123,123,ACADSB,0.1331877631522756,tracketch_0_2hr,0.5859662890786057
124,124,ACADVL,-0.047284203636408,tracketch_0_2hr,0.8354289729005901
125,125,ACAN,-0.123376934324131,tracketch_0_2hr,0.6000044014236322
126,126,ACAP1,0.1555667780469676,tracketch_0_2hr,0.5217623436249726
127,127,ACAP2,0.222526689103225,tracketch_0_2hr,0.3559716946680931
128,128,ACAP3,0.053556534681802,tracketch_0_2hr,0.8335559873959939
129,129,ACAT1,0.2733238140459228,tracketch_0_2hr,0.2576695414051783
130,130,ACAT2,-0.2830285771554876,tracketch_0_2hr,0.2457742325211864
131,131,ACBD3,0.2079630507811259,tracketch_0_2hr,0.3897211892452331
132,132,ACBD4,-0.1615572269504456,tracketch_0_2hr,0.4963351346944938
133,133,ACBD5,-0.1267731812131396,tracketch_0_2hr,0.5885458342444264
134,134,ACBD6,0.2063373582488935,tracketch_0_2hr,0.392456484567399
135,135,ACBD7,-0.0075352639815426,tracketch_0_2hr,0.9623269714625002
136,136,ACCS,0.0378597323354884,tracketch_0_2hr,0.8867962100536192
137,137,ACCSL,0.0723979838694451,tracketch_0_2hr,0.7757308027123069
138,138,ACD,0.3604906615872954,tracketch_0_2hr,0.1395040450589185
139,139,ACE,0.1333145037040229,tracketch_0_2hr,0.5858588282720443
140,140,ACE2,-0.4843652859490071,tracketch_0_2hr,0.0586451320133175
141,141,ACER1,0.2101402806494485,tracketch_0_2hr,0.3825687301003792
142,142,ACER2,-0.623628877514012,tracketch_0_2hr,0.0172213229639808
143,143,ACER3,-0.0422231639598443,tracketch_0_2hr,0.8477310976951358
144,144,ACHE,0.3573006971774261,tracketch_0_2hr,0.1398520781593732
145,145,ACIN1,0.2751083680862538,tracketch_0_2hr,0.2548160974927965
146,146,ACKR1,0.2670967457315705,tracketch_0_2hr,0.2717604125367897
147,147,ACKR2,-0.0948822363207899,tracketch_0_2hr,0.6812782919600322
148,148,ACKR3,0.1344179885669748,tracketch_0_2hr,0.5828533263467616
149,149,ACKR4,-0.0043133595003072,tracketch_0_2hr,0.9728813521445452
150,150,ACLY,0.29087966961163,tracketch_0_2hr,0.2263674521232229
151,151,ACMSD,0.1972492330158271,tracketch_0_2hr,0.4110820851418966
152,152,ACO1,-0.0893037590851889,tracketch_0_2hr,0.6961236234559736
153,153,ACO2,-0.6139584476910459,tracketch_0_2hr,0.0186195765509832
154,154,ACOD1,-0.1971451883815246,tracketch_0_2hr,0.4111643810760353
155,155,ACOT1,0.5251598581814558,tracketch_0_2hr,0.0327099618742466
156,156,ACOT11,0.1079723740879097,tracketch_0_2hr,0.6592444543398207
157,157,ACOT12,0.4037841395857076,tracketch_0_2hr,0.0968742653666888
158,158,ACOT13,-0.1832238549932712,tracketch_0_2hr,0.4435087235876325
159,159,ACOT2,-0.0628670019528056,tracketch_0_2hr,0.7786231112925227
160,160,ACOT4,-0.1500110123554941,tracketch_0_2hr,0.5278096859399631
161,161,ACOT6,0.4641584767962916,tracketch_0_2hr,0.0577983680628814
162,162,ACOT7,0.3507904230203039,tracketch_0_2hr,0.1486105225408029
163,163,ACOT8,0.018037900655305,tracketch_0_2hr,0.9518570242713252
164,164,ACOT9,0.4455782084402742,tracketch_0_2hr,0.0681421022452653
165,165,ACOX1,0.1454127046169115,tracketch_0_2hr,0.5548946672769067
166,166,ACOX2,-0.3305057754070338,tracketch_0_2hr,0.1820573585171846
167,167,ACOX3,0.223941229876415,tracketch_0_2hr,0.3543335489188845
168,168,ACOXL,0.1326481561537283,tracketch_0_2hr,0.5862606889374492
169,169,ACP1,-0.0839767947414927,tracketch_0_2hr,0.715709181325974
170,170,ACP2,-0.0447833982336027,tracketch_0_2hr,0.838947585602953
171,171,ACP5,0.0183185725034969,tracketch_0_2hr,0.9552170691289248
172,172,ACP6,0.2982162708429409,tracketch_0_2hr,0.2155619085253001
173,173,ACPP,-0.1254711990431475,tracketch_0_2hr,0.5914897356711921
174,174,ACPT,-0.1955925176380369,tracketch_0_2hr,0.4157236924213266
175,175,ACR,-0.0878859907646871,tracketch_0_2hr,0.7067037519804584
176,176,ACRBP,-0.0751203172366632,tracketch_0_2hr,0.7400304961332328
177,177,ACRV1,-0.0949887878530986,tracketch_0_2hr,0.6839347891681644
178,178,ACSBG1,0.4165555013211147,tracketch_0_2hr,0.0874421019683545
179,179,ACSBG2,0.2044489697586596,tracketch_0_2hr,0.3984289152351392
180,180,ACSF2,-0.0366372285575401,tracketch_0_2hr,0.8676428272899341
181,181,ACSF3,-0.1045375382477556,tracketch_0_2hr,0.6534504124974392
182,182,ACSL1,-0.1651303634459048,tracketch_0_2hr,0.4864538900593361
183,183,ACSL3,-0.0420414549737072,tracketch_0_2hr,0.8478357408132792
184,184,ACSL4,0.1277699321005057,tracketch_0_2hr,0.6019427767318594
185,185,ACSL5,-0.1245614826942615,tracketch_0_2hr,0.5973561629574147
186,186,ACSL6,-0.408143839650716,tracketch_0_2hr,0.1022142707270981
187,187,ACSM1,-0.1804141910984778,tracketch_0_2hr,0.4493694183353495
188,188,ACSM2A,-0.2795128612801627,tracketch_0_2hr,0.2513584051572637
189,189,ACSM2B,0.1119099061928273,tracketch_0_2hr,0.6508537668777714
190,190,ACSM3,0.1218462206689264,tracketch_0_2hr,0.61947812621194
191,191,ACSM4,0.1162218822166406,tracketch_0_2hr,0.636717909893142
192,192,ACSM5,-0.0847303750720324,tracketch_0_2hr,0.7148099500739619
193,193,ACSM6,-0.1475210876722736,tracketch_0_2hr,0.5341546344488934
194,194,ACSS1,-0.029010806830495,tracketch_0_2hr,0.8925408937678513
195,195,ACSS2,-0.1201636551811961,tracketch_0_2hr,0.6065077234539866
196,196,ACSS3,0.0606846352355513,tracketch_0_2hr,0.8127181127667081
197,197,ACTA1,-0.5503707443554545,tracketch_0_2hr,0.0334440182879637
198,198,ACTA2,-0.0830611837660835,tracketch_0_2hr,0.7182032242225597
199,199,ACTB,-0.275855941049013,tracketch_0_2hr,0.2563538752373234
200,200,ACTBL2,-0.2671531235983954,tracketch_0_2hr,0.2731930613548252
201,201,ACTC1,-0.3700814854034743,tracketch_0_2hr,0.1354327767799544
202,202,ACTG1,0.3709869877590561,tracketch_0_2hr,0.128715990561521
203,203,ACTG2,-0.3435612142224793,tracketch_0_2hr,0.1665320896574852
204,204,ACTL10,0.1729646301432605,tracketch_0_2hr,0.4759147637594162
205,205,ACTL6A,-0.0364130599191167,tracketch_0_2hr,0.8691607840538657
206,206,ACTL6B,0.0746327352649069,tracketch_0_2hr,0.766564473641958
207,207,ACTL7A,-0.0728689429831782,tracketch_0_2hr,0.7504332074490548
208,208,ACTL7B,0.0925617193016691,tracketch_0_2hr,0.7078833918108939
209,209,ACTL8,0.3547171691434579,tracketch_0_2hr,0.1439272329051208
210,210,ACTL9,-0.1965116428117735,tracketch_0_2hr,0.4124298146607146
211,211,ACTN1,0.0292855632892342,tracketch_0_2hr,0.9175367048853712
212,212,ACTN2,0.1894893462968004,tracketch_0_2hr,0.4364546892140685
213,213,ACTN3,-0.1691070918374269,tracketch_0_2hr,0.4757167482768013
214,214,ACTN4,0.6406329017650544,tracketch_0_2hr,0.0098329552853737
215,215,ACTR10,0.1930647175383554,tracketch_0_2hr,0.4273490861872104
216,216,ACTR1A,0.2370296555496847,tracketch_0_2hr,0.3271190510763836
217,217,ACTR1B,0.0972510391277899,tracketch_0_2hr,0.6977947070111715
218,218,ACTR2,-0.0442095667163214,tracketch_0_2hr,0.8414085935318797
219,219,ACTR3,-0.3714097435963805,tracketch_0_2hr,0.1366326262376635
220,220,ACTR3B,-0.0713658117103125,tracketch_0_2hr,0.753343490938144
221,221,ACTR3C,-0.2859909741415722,tracketch_0_2hr,0.243804279670344
222,222,ACTR5,0.2933155632255697,tracketch_0_2hr,0.223452893520672
223,223,ACTR6,0.0986740829698151,tracketch_0_2hr,0.6921008388501324
224,224,ACTR8,0.4632139632060998,tracketch_0_2hr,0.0596058666021772
225,225,ACTRT1,0.2241911275177966,tracketch_0_2hr,0.3534554017491724
226,226,ACTRT2,-0.5421921598755167,tracketch_0_2hr,0.0351374490271663
227,227,ACTRT3,-0.1031941043542449,tracketch_0_2hr,0.659424106266884
228,228,ACVR1,0.3324484753521696,tracketch_0_2hr,0.1710022065900971
229,229,ACVR1B,-0.3088423783158011,tracketch_0_2hr,0.2094775476141976
230,230,ACVR1C,0.0103936653313156,tracketch_0_2hr,0.9819204965894068
231,231,ACVR2A,-0.0301609150558467,tracketch_0_2hr,0.8843831028277981
232,232,ACVR2B,-0.0635615779345502,tracketch_0_2hr,0.7785932826599601
233,233,ACVRL1,-0.1558292246184504,tracketch_0_2hr,0.5111684181434066
234,234,ACY1,0.215726688395369,tracketch_0_2hr,0.3726333664152624
235,235,ACY3,-0.0640291408486934,tracketch_0_2hr,0.7790554807221775
236,236,ACYP1,0.2495828869929502,tracketch_0_2hr,0.3041317659925315
237,237,ACYP2,-0.2789803843829328,tracketch_0_2hr,0.2513807523412683
238,238,ADA,-0.112764883071465,tracketch_0_2hr,0.6301859251702601
239,239,ADA2,-0.1513498260739214,tracketch_0_2hr,0.5244094161511552
240,240,ADAD1,0.3043300855871992,tracketch_0_2hr,0.2084138216555775
241,241,ADAD2,0.1764333442910396,tracketch_0_2hr,0.4668098408642452
242,242,ADAL,-0.157200720237029,tracketch_0_2hr,0.5059047818552914
243,243,ADAM10,-0.1832674937888668,tracketch_0_2hr,0.4431435900333308
244,244,ADAM11,-0.2510815388275422,tracketch_0_2hr,0.3002230491867835
245,245,ADAM12,0.1183765931409765,tracketch_0_2hr,0.628752693382207
246,246,ADAM15,0.1552650551976618,tracketch_0_2hr,0.5230920010732478
247,247,ADAM17,-0.4997153782699078,tracketch_0_2hr,0.0508188566898894
248,248,ADAM18,-0.1983468445461046,tracketch_0_2hr,0.4080757087615875
249,249,ADAM19,-0.2665114574323476,tracketch_0_2hr,0.2730056364941951
250,250,ADAM2,0.2304633411361873,tracketch_0_2hr,0.3376265998336883
251,251,ADAM20,0.1973683434215861,tracketch_0_2hr,0.4137916326216225
252,252,ADAM21,-0.0342093491636022,tracketch_0_2hr,0.8748619393401236
253,253,ADAM22,-0.01569406891621,tracketch_0_2hr,0.935262782722848
254,254,ADAM23,0.2123804154203512,tracketch_0_2hr,0.3824458205883537
255,255,ADAM28,-0.5356869581108368,tracketch_0_2hr,0.0373590506022347
256,256,ADAM29,0.4113896502760794,tracketch_0_2hr,0.0922082705081929
257,257,ADAM30,0.2466525976107647,tracketch_0_2hr,0.3066647707186208
258,258,ADAM32,-0.1686036652452669,tracketch_0_2hr,0.4789864327816866
259,259,ADAM33,-0.1569666367418057,tracketch_0_2hr,0.509281927166738
260,260,ADAM7,0.0304228436576953,tracketch_0_2hr,0.910720133632274
261,261,ADAM8,0.429316090620814,tracketch_0_2hr,0.0775560964113871
262,262,ADAM9,0.0932478774307504,tracketch_0_2hr,0.7104391323676662
263,263,ADAMDEC1,-0.1061078066643197,tracketch_0_2hr,0.647123244574043
264,264,ADAMTS1,0.0969075501779391,tracketch_0_2hr,0.694704091463332
265,265,ADAMTS10,0.1944536393728305,tracketch_0_2hr,0.4232955013321108
266,266,ADAMTS12,0.0672441103975462,tracketch_0_2hr,0.7924493140361837
267,267,ADAMTS13,-0.5374367946320813,tracketch_0_2hr,0.0367362443001928
268,268,ADAMTS14,0.3181413602448359,tracketch_0_2hr,0.1875236740480549
269,269,ADAMTS15,0.2704355894802544,tracketch_0_2hr,0.2606118882452306
270,270,ADAMTS16,-0.2435045982517992,tracketch_0_2hr,0.3154602336961625
271,271,ADAMTS17,-0.1621008348093602,tracketch_0_2hr,0.4959956518209627
272,272,ADAMTS18,0.424884102262888,tracketch_0_2hr,0.0810989995311463
273,273,ADAMTS19,0.178123639685098,tracketch_0_2hr,0.4626627864830046
274,274,ADAMTS2,-0.0828934390223673,tracketch_0_2hr,0.7181446357357998
275,275,ADAMTS20,-0.0398266718986222,tracketch_0_2hr,0.8544416655667156
276,276,ADAMTS3,0.1791569679043125,tracketch_0_2hr,0.4589068078218447
277,277,ADAMTS4,0.2890907936449321,tracketch_0_2hr,0.2298499206845
278,278,ADAMTS5,-0.4298147870967573,tracketch_0_2hr,0.0873204555580337
279,279,ADAMTS6,0.2291013548956283,tracketch_0_2hr,0.3420696086604859
280,280,ADAMTS7,0.3109047413272486,tracketch_0_2hr,0.1983194043173496
281,281,ADAMTS8,0.2159606861191812,tracketch_0_2hr,0.371178661898231
282,282,ADAMTS9,0.0345058342171044,tracketch_0_2hr,0.9005343843246358
283,283,ADAMTSL1,0.2614031206477342,tracketch_0_2hr,0.2768914231459209
284,284,ADAMTSL2,-0.246688481027219,tracketch_0_2hr,0.3078567500810935
285,285,ADAMTSL3,-0.0569019156156739,tracketch_0_2hr,0.8014356996944606
286,286,ADAMTSL4,-0.1964353763955371,tracketch_0_2hr,0.4142362444216449
287,287,ADAMTSL5,-0.0690115325112054,tracketch_0_2hr,0.7626735374217442
288,288,ADAP1,-0.2556659117789508,tracketch_0_2hr,0.2929227099808207
289,289,ADAP2,-0.0564517234718612,tracketch_0_2hr,0.8018329937613949
290,290,ADAR,-0.0917081438845779,tracketch_0_2hr,0.6897539958829686
291,291,ADARB1,-0.0292268820638404,tracketch_0_2hr,0.8912909088886362
292,292,ADARB2,-0.2024392183926202,tracketch_0_2hr,0.3980903068166344
293,293,ADAT1,0.0313868595680951,tracketch_0_2hr,0.9108656818133128
294,294,ADAT2,0.1597966158374821,tracketch_0_2hr,0.5110991418729923
295,295,ADCK1,-0.196659662614327,tracketch_0_2hr,0.409857265135104
296,296,ADCK2,-0.0560623393526892,tracketch_0_2hr,0.8015500589795624
297,297,ADCK5,0.1491409611595594,tracketch_0_2hr,0.5394085545700501
298,298,ADCY1,0.0511241717646663,tracketch_0_2hr,0.8426371056821165
299,299,ADCY10,-0.458800873746626,tracketch_0_2hr,0.0696483024471769
300,300,ADCY2,-0.0007137758319686,tracketch_0_2hr,0.9864269519864436
301,301,ADCY4,0.2177455949342027,tracketch_0_2hr,0.3668356324294367
302,302,ADCY5,0.102408541404195,tracketch_0_2hr,0.6783165127860628
303,303,ADCY6,-0.5695910696686904,tracketch_0_2hr,0.028348957496579
304,304,ADCY7,-0.138973707437284,tracketch_0_2hr,0.5584209557511668
305,305,ADCY8,0.1379878284487452,tracketch_0_2hr,0.5747590791386171
306,306,ADCY9,0.1279955339266433,tracketch_0_2hr,0.6016747076854735
307,307,ADCYAP1,0.0854503944705629,tracketch_0_2hr,0.7332561902064049
308,308,ADCYAP1R1,-0.0908692475479308,tracketch_0_2hr,0.6941578485569233
309,309,ADD1,-0.2816092319278454,tracketch_0_2hr,0.247568419911749
310,310,ADD2,-0.4720440151564571,tracketch_0_2hr,0.0644082764447709
311,311,ADD3,-0.1607107696243031,tracketch_0_2hr,0.4985359436722709
312,312,ADGB,0.0327341255636943,tracketch_0_2hr,0.9039011333374368
313,313,ADGRA1,-0.2129370397087063,tracketch_0_2hr,0.375388677041363
314,314,ADGRA2,-0.0989452745055292,tracketch_0_2hr,0.6724775822523329
315,315,ADGRA3,0.0514934004578111,tracketch_0_2hr,0.842637688652134
316,316,ADGRB1,0.4127364886549625,tracketch_0_2hr,0.0927087502682269
317,317,ADGRB2,-0.0675025944677499,tracketch_0_2hr,0.7693565113791618
318,318,ADGRB3,0.1825771993474152,tracketch_0_2hr,0.4520258183818122
319,319,ADGRD1,0.3665711852527899,tracketch_0_2hr,0.1324490390686587
320,320,ADGRD2,-0.1530219247935963,tracketch_0_2hr,0.5194798216830743
321,321,ADGRE1,0.2850218824707978,tracketch_0_2hr,0.2367836689111174
322,322,ADGRE2,-0.015063116861632,tracketch_0_2hr,0.9398356967018812
323,323,ADGRE3,-0.070832580928319,tracketch_0_2hr,0.7533181317423823
324,324,ADGRE5,-0.2293597919863764,tracketch_0_2hr,0.342221666673387
325,325,ADGRF1,0.0497624585753567,tracketch_0_2hr,0.8460277564656354
326,326,ADGRF2,-0.1564126660830483,tracketch_0_2hr,0.5086511536077901
327,327,ADGRF3,-0.2806027013980077,tracketch_0_2hr,0.2489591920501933
328,328,ADGRF4,-0.1028205461157656,tracketch_0_2hr,0.6596183324443851
329,329,ADGRF5,-0.1327451764337954,tracketch_0_2hr,0.5712733070805741
330,330,ADGRG1,0.3757367599625515,tracketch_0_2hr,0.1209785210040939
331,331,ADGRG2,-0.1394735713375399,tracketch_0_2hr,0.5518523410788511
332,332,ADGRG3,0.0127194043554559,tracketch_0_2hr,0.976000241738234
333,333,ADGRG4,0.2370182196282688,tracketch_0_2hr,0.3274272478923083
334,334,ADGRG5,0.1619418775689405,tracketch_0_2hr,0.5054455958048312
335,335,ADGRG6,0.0823865781147181,tracketch_0_2hr,0.7395624683708403
336,336,ADGRG7,-0.1364652166284793,tracketch_0_2hr,0.5632080140499661
337,337,ADGRL1,-0.4714728837112846,tracketch_0_2hr,0.0636365213032547
338,338,ADGRL2,-0.1061030424779562,tracketch_0_2hr,0.6481252728724765
339,339,ADGRL3,-0.3043481711434044,tracketch_0_2hr,0.2153807020115234
340,340,ADGRL4,0.1265015746929186,tracketch_0_2hr,0.6040541969736181
341,341,ADGRV1,0.0432555426063613,tracketch_0_2hr,0.8701356070848152
342,342,ADH1A,0.4163888220670666,tracketch_0_2hr,0.0865795978274456
343,343,ADH1B,-0.0180514300415906,tracketch_0_2hr,0.929387319401354
344,344,ADH1C,-0.3680027708754316,tracketch_0_2hr,0.1394987011670914
345,345,ADH4,-0.1414521533963262,tracketch_0_2hr,0.5511074025581405
346,346,ADH5,-0.0828677369084749,tracketch_0_2hr,0.7180870188657357
347,347,ADH6,-0.0116042072486663,tracketch_0_2hr,0.9454890484467032
348,348,ADH7,0.1378779941967241,tracketch_0_2hr,0.5721953713249388
349,349,ADHFE1,-0.0260002177344263,tracketch_0_2hr,0.905157919533523
350,350,ADI1,-0.1026980602212443,tracketch_0_2hr,0.6603417982361174
351,351,ADIG,-0.0938343123836385,tracketch_0_2hr,0.6837056819512822
