,cell,frame,x,y,celltype,position,aqctime,sampleset
122,79.0,1.0,72.02970297029702,460.5931426475981,sgCtrl1,0,30sec,3
123,88.0,1.0,70.87772068346075,531.9742100792357,sgCtrl1,0,30sec,3
124,97.0,1.0,104.8429071982088,630.6276442622236,sgCtrl1,0,30sec,3
125,55.0,1.0,511.643628130929,358.29148132204523,sgCtrl1,0,30sec,3
126,46.0,1.0,359.61103996835016,308.4528011160737,sgCtrl1,0,30sec,3
127,52.0,1.0,6.793179317931792,347.03581469258035,sgCtrl1,0,30sec,3
128,29.0,1.0,343.5590045491036,165.35902238872535,sgCtrl1,0,30sec,3
129,13.0,1.0,533.2561827611332,78.72787278727873,sgCtrl1,0,30sec,3
130,83.0,1.0,283.7787318554864,496.1681123864599,sgCtrl1,0,30sec,3
131,57.0,1.0,308.91581695482984,360.20393084084526,sgCtrl1,0,30sec,3
132,22.0,1.0,341.2232451315307,138.0618763630749,sgCtrl1,0,30sec,3
133,11.0,1.0,57.10904423775711,76.9010234356769,sgCtrl1,0,30sec,3
134,71.0,1.0,335.3329450592118,417.5715610776764,sgCtrl1,0,30sec,3
135,33.0,1.0,95.83425009167584,186.006600660066,sgCtrl1,0,30sec,3
136,0.0,1.0,595.3411620231791,1.918796530815872,sgCtrl1,0,30sec,3
137,76.0,1.0,135.18967098610096,451.1590351434193,sgCtrl1,0,30sec,3
138,2.0,1.0,526.8086954947779,23.858912399466636,sgCtrl1,0,30sec,3
139,54.0,1.0,170.7030226832207,358.7589711352088,sgCtrl1,0,30sec,3
140,15.0,1.0,286.3341111181182,88.81881818755124,sgCtrl1,0,30sec,3
141,12.0,1.0,141.0226330689941,74.65940906886898,sgCtrl1,0,30sec,3
142,48.0,1.0,535.087223008015,319.4656608517995,sgCtrl1,0,30sec,3
143,67.0,1.0,562.4590416030851,398.13099589528844,sgCtrl1,0,30sec,3
144,32.0,1.0,154.74379016849053,174.43112732325864,sgCtrl1,0,30sec,3
145,42.0,1.0,355.8766687479559,259.3048494038593,sgCtrl1,0,30sec,3
146,68.0,1.0,434.0580791747516,400.94532066271955,sgCtrl1,0,30sec,3
147,18.0,1.0,228.67872994195972,122.68882060619856,sgCtrl1,0,30sec,3
148,77.0,1.0,410.50057196954754,452.892062114578,sgCtrl1,0,30sec,3
149,7.0,1.0,314.95379537953795,56.148514851485146,sgCtrl1,0,30sec,3
150,58.0,1.0,426.3592449210319,374.0427329930225,sgCtrl1,0,30sec,3
151,64.0,1.0,610.9333333333333,401.6818481848185,sgCtrl1,0,30sec,3
152,39.0,1.0,62.265168824574765,212.35085046966233,sgCtrl1,0,30sec,3
153,75.0,1.0,165.72184294241697,445.3467729444424,sgCtrl1,0,30sec,3
154,81.0,1.0,549.4320218538708,489.82583651623594,sgCtrl1,0,30sec,3
155,80.0,1.0,404.4475876159044,474.4931636020745,sgCtrl1,0,30sec,3
156,25.0,1.0,30.693069306930692,147.93924274317195,sgCtrl1,0,30sec,3
157,87.0,1.0,466.6009728934979,541.3448453850124,sgCtrl1,0,30sec,3
158,34.0,1.0,598.1631647327629,185.49646819885606,sgCtrl1,0,30sec,3
159,78.0,1.0,48.33853248338532,463.35126663351264,sgCtrl1,0,30sec,3
160,62.0,1.0,32.26576178744635,387.0094051658687,sgCtrl1,0,30sec,3
161,45.0,1.0,107.98679867986799,312.1943683730075,sgCtrl1,0,30sec,3
162,50.0,1.0,181.15075658509247,337.92888722834545,sgCtrl1,0,30sec,3
163,30.0,1.0,427.53153820054905,165.56244409487678,sgCtrl1,0,30sec,3
164,28.0,1.0,290.5790579057906,173.3223322332233,sgCtrl1,0,30sec,3
165,86.0,1.0,41.593587930221595,518.3152600974383,sgCtrl1,0,30sec,3
166,100.0,1.0,574.763825588908,653.7342623151204,sgCtrl1,0,30sec,3
167,56.0,1.0,79.94114272888245,367.8596071194021,sgCtrl1,0,30sec,3
168,84.0,1.0,266.8684702865191,513.3631834521032,sgCtrl1,0,30sec,3
169,59.0,1.0,346.838213233088,382.6229681791708,sgCtrl1,0,30sec,3
170,31.0,1.0,485.86069133229114,167.53806959643333,sgCtrl1,0,30sec,3
171,40.0,1.0,451.2211221122112,228.1859764923861,sgCtrl1,0,30sec,3
172,63.0,1.0,401.58370003667034,397.0594976164283,sgCtrl1,0,30sec,3
173,14.0,1.0,660.8396323503317,82.78505269881828,sgCtrl1,0,30sec,3
174,51.0,1.0,199.728674790556,345.1050393500889,sgCtrl1,0,30sec,3
175,44.0,1.0,610.8270528545391,305.5071178759667,sgCtrl1,0,30sec,3
176,73.0,1.0,290.734757686295,429.47368421052636,sgCtrl1,0,30sec,3
177,35.0,1.0,292.0602634281555,204.34925667793365,sgCtrl1,0,30sec,3
178,9.0,1.0,63.566632525321495,59.328553545009676,sgCtrl1,0,30sec,3
179,6.0,1.0,306.00744509418956,38.97204219355837,sgCtrl1,0,30sec,3
180,47.0,1.0,482.62539564536655,310.3549262776107,sgCtrl1,0,30sec,3
181,23.0,1.0,12.283514065692284,154.82319660537482,sgCtrl1,0,30sec,3
182,10.0,1.0,602.3536067892503,68.13767090994814,sgCtrl1,0,30sec,3
183,98.0,1.0,617.7270891646126,645.5111333918202,sgCtrl1,0,30sec,3
184,16.0,1.0,484.5400500962149,123.4645940164049,sgCtrl1,0,30sec,3
185,21.0,1.0,658.6591053471544,138.14902617022267,sgCtrl1,0,30sec,3
186,66.0,1.0,247.6072607260726,389.2959295929593,sgCtrl1,0,30sec,3
187,20.0,1.0,607.7579564123813,119.55045724836802,sgCtrl1,0,30sec,3
188,53.0,1.0,85.74131298480167,349.33047444871875,sgCtrl1,0,30sec,3
189,38.0,1.0,136.46938027136045,199.6919691969197,sgCtrl1,0,30sec,3
190,91.0,1.0,102.56331332615126,538.8908839070435,sgCtrl1,0,30sec,3
191,102.0,1.0,650.5524465490028,673.6475821495193,sgCtrl1,0,30sec,3
192,41.0,1.0,84.78904228451015,244.25851035807804,sgCtrl1,0,30sec,3
193,36.0,1.0,206.5413016121756,185.2529857302277,sgCtrl1,0,30sec,3
194,93.0,1.0,346.9975956871705,605.2596209847229,sgCtrl1,0,30sec,3
195,99.0,1.0,517.6342986411317,632.8576519623794,sgCtrl1,0,30sec,3
196,89.0,1.0,643.6076941027436,530.5897256392306,sgCtrl1,0,30sec,3
197,1.0,1.0,51.030676838175616,25.60911828887807,sgCtrl1,0,30sec,3
198,72.0,1.0,78.45810896879162,418.9334722945979,sgCtrl1,0,30sec,3
199,85.0,1.0,576.8739463874446,520.4216824560153,sgCtrl1,0,30sec,3
200,26.0,1.0,208.33188582016095,159.49858143709108,sgCtrl1,0,30sec,3
201,37.0,1.0,203.75811774725858,215.31991908868304,sgCtrl1,0,30sec,3
202,5.0,1.0,inf,inf,sgCtrl1,0,30sec,3
203,27.0,1.0,inf,inf,sgCtrl1,0,30sec,3
204,60.0,1.0,inf,inf,sgCtrl1,0,30sec,3
205,61.0,1.0,inf,inf,sgCtrl1,0,30sec,3
206,103.0,1.0,2.8487059232239016,12.084667113327875,sgCtrl1,0,30sec,3
207,104.0,1.0,673.1176210404545,583.5936170936682,sgCtrl1,0,30sec,3
208,73.0,2.0,290.7678069394241,429.4759634693628,sgCtrl1,0,30sec,3
209,7.0,2.0,315.02219187435986,56.00887674974393,sgCtrl1,0,30sec,3
210,100.0,2.0,574.7419828688071,653.4310078406685,sgCtrl1,0,30sec,3
211,50.0,2.0,181.20246807289425,337.52012882447667,sgCtrl1,0,30sec,3
212,44.0,2.0,611.0373062622718,305.9781927559845,sgCtrl1,0,30sec,3
213,69.0,2.0,266.5282657297988,403.6090705844778,sgCtrl1,0,30sec,3
214,82.0,2.0,347.61934792205335,489.2981017847008,sgCtrl1,0,30sec,3
215,43.0,2.0,343.2600599509492,277.4744905683229,sgCtrl1,0,30sec,3
216,70.0,2.0,40.17060167555217,418.93678598629094,sgCtrl1,0,30sec,3
217,74.0,2.0,415.2555442460134,436.0322013509762,sgCtrl1,0,30sec,3
218,8.0,2.0,4.818863389229096,55.76985444209161,sgCtrl1,0,30sec,3
219,24.0,2.0,458.97504511365895,156.3011602615563,sgCtrl1,0,30sec,3
220,65.0,2.0,274.5713595749819,397.053851726636,sgCtrl1,0,30sec,3
221,96.0,2.0,388.31438699425496,628.1278921542948,sgCtrl1,0,30sec,3
222,33.0,2.0,96.43670249377878,187.52934116941105,sgCtrl1,0,30sec,3
223,94.0,2.0,391.0935093509351,614.1166116611661,sgCtrl1,0,30sec,3
224,18.0,2.0,227.85391121893645,124.29786024960111,sgCtrl1,0,30sec,3
225,71.0,2.0,333.88679074092977,416.43587039116284,sgCtrl1,0,30sec,3
226,1.0,2.0,51.32881709223553,27.470904985235368,sgCtrl1,0,30sec,3
227,90.0,2.0,247.95891353841267,545.7016289864281,sgCtrl1,0,30sec,3
228,3.0,2.0,323.60268284893004,17.157844816739736,sgCtrl1,0,30sec,3
229,76.0,2.0,133.53575357535755,450.17381738173816,sgCtrl1,0,30sec,3
230,80.0,2.0,402.51469049343956,473.7889398695967,sgCtrl1,0,30sec,3
231,12.0,2.0,143.20150247068906,74.00032820961654,sgCtrl1,0,30sec,3
232,11.0,2.0,58.90818590055727,78.37832963624231,sgCtrl1,0,30sec,3
233,77.0,2.0,408.04538285153814,453.120733760123,sgCtrl1,0,30sec,3
234,32.0,2.0,153.001966863353,172.45724572457243,sgCtrl1,0,30sec,3
235,42.0,2.0,353.89559898398215,261.272095795967,sgCtrl1,0,30sec,3
236,49.0,2.0,392.3639422765806,333.6795444250307,sgCtrl1,0,30sec,3
237,75.0,2.0,167.88033642073884,443.3354625785159,sgCtrl1,0,30sec,3
238,79.0,2.0,69.34575810522229,462.2317133674152,sgCtrl1,0,30sec,3
239,15.0,2.0,284.5430749971549,91.88118811881188,sgCtrl1,0,30sec,3
240,62.0,2.0,30.389140608976152,390.4159907516175,sgCtrl1,0,30sec,3
241,66.0,2.0,247.86553073912043,385.3987259191035,sgCtrl1,0,30sec,3
242,53.0,2.0,81.84818481848185,348.49328070061904,sgCtrl1,0,30sec,3
243,17.0,2.0,92.55943558427698,112.87128712871286,sgCtrl1,0,30sec,3
244,13.0,2.0,535.5552456654116,82.0945474829173,sgCtrl1,0,30sec,3
245,52.0,2.0,10.352756587134124,344.7546393983661,sgCtrl1,0,30sec,3
246,6.0,2.0,302.85057917556463,36.0221316249272,sgCtrl1,0,30sec,3
247,45.0,2.0,109.86277575125933,308.28556539864513,sgCtrl1,0,30sec,3
248,36.0,2.0,202.22323487578885,183.8518579891462,sgCtrl1,0,30sec,3
249,46.0,2.0,355.62122366082764,310.8240670220868,sgCtrl1,0,30sec,3
250,102.0,2.0,655.2382510978371,672.432697815236,sgCtrl1,0,30sec,3
251,40.0,2.0,449.87814166031984,223.49581111957352,sgCtrl1,0,30sec,3
252,64.0,2.0,615.6328453358157,403.1931398268032,sgCtrl1,0,30sec,3
253,78.0,2.0,49.62943662787331,457.9815876324475,sgCtrl1,0,30sec,3
254,25.0,2.0,32.25941641783226,153.32809471423334,sgCtrl1,0,30sec,3
255,9.0,2.0,66.78610718214678,54.684897061134684,sgCtrl1,0,30sec,3
256,37.0,2.0,204.49487426618768,221.41417681591167,sgCtrl1,0,30sec,3
257,98.0,2.0,611.739979968146,643.3213470600791,sgCtrl1,0,30sec,3
258,2.0,2.0,529.0158956015362,29.857117448271772,sgCtrl1,0,30sec,3
259,55.0,2.0,513.5013501350135,364.5119057360281,sgCtrl1,0,30sec,3
260,20.0,2.0,613.9813981398139,117.50508384171751,sgCtrl1,0,30sec,3
261,104.0,2.0,667.7767776777678,587.5144657322876,sgCtrl1,0,30sec,3
262,85.0,2.0,573.6850608137737,526.3911006485264,sgCtrl1,0,30sec,3
263,51.0,2.0,198.05069868688997,351.7927111860122,sgCtrl1,0,30sec,3
264,4.0,2.0,486.0082646920154,25.09914857031922,sgCtrl1,0,30sec,3
265,22.0,2.0,334.59409433006795,135.95962770880263,sgCtrl1,0,30sec,3
266,99.0,2.0,511.5001355207985,636.1569490282362,sgCtrl1,0,30sec,3
267,14.0,2.0,654.4943725141745,79.87475670643988,sgCtrl1,0,30sec,3
268,56.0,2.0,82.19321932193219,361.14611461146114,sgCtrl1,0,30sec,3
269,84.0,2.0,261.0291641409039,517.4243955007746,sgCtrl1,0,30sec,3
270,19.0,2.0,390.28296272250174,122.45847535573229,sgCtrl1,0,30sec,3
271,87.0,2.0,470.29877590933694,535.0900169382018,sgCtrl1,0,30sec,3
272,93.0,2.0,352.71098538425275,600.276150063986,sgCtrl1,0,30sec,3
273,29.0,2.0,342.27646020415995,157.8847187044286,sgCtrl1,0,30sec,3
274,83.0,2.0,282.7345591702027,503.94468018230396,sgCtrl1,0,30sec,3
275,92.0,2.0,496.33179878497407,578.554161148599,sgCtrl1,0,30sec,3
276,101.0,2.0,563.9078470953891,663.0122721009965,sgCtrl1,0,30sec,3
277,81.0,2.0,543.861658893162,495.8732236860049,sgCtrl1,0,30sec,3
278,41.0,2.0,77.3539118617744,247.8418430078302,sgCtrl1,0,30sec,3
279,47.0,2.0,478.1730024854337,303.2555107362588,sgCtrl1,0,30sec,3
280,57.0,2.0,310.41285260601535,351.8923967868485,sgCtrl1,0,30sec,3
281,39.0,2.0,69.18958562522918,207.33993399339934,sgCtrl1,0,30sec,3
282,38.0,2.0,132.20891856627523,192.2288740501957,sgCtrl1,0,30sec,3
283,72.0,2.0,85.40465986897198,413.81212748140484,sgCtrl1,0,30sec,3
284,48.0,2.0,543.6956598885695,320.5827034316335,sgCtrl1,0,30sec,3
285,31.0,2.0,492.66776677667764,172.92904290429044,sgCtrl1,0,30sec,3
286,16.0,2.0,491.447163584283,129.354256180335,sgCtrl1,0,30sec,3
287,95.0,2.0,201.32013201320132,626.0059503487294,sgCtrl1,0,30sec,3
288,67.0,2.0,566.1156023859266,389.4995004087565,sgCtrl1,0,30sec,3
289,68.0,2.0,432.10183875530413,391.76237623762376,sgCtrl1,0,30sec,3
290,58.0,2.0,427.57580445544556,364.67615511551156,sgCtrl1,0,30sec,3
291,35.0,2.0,287.9146188000095,213.11821829664981,sgCtrl1,0,30sec,3
292,30.0,2.0,437.35502121640735,166.02545968882603,sgCtrl1,0,30sec,3
293,54.0,2.0,162.08762576662525,363.5921486885531,sgCtrl1,0,30sec,3
294,89.0,2.0,633.7581630503475,529.8153219577276,sgCtrl1,0,30sec,3
295,21.0,2.0,649.8986043182632,142.85259851286332,sgCtrl1,0,30sec,3
296,34.0,2.0,593.9106205702537,176.42428177243954,sgCtrl1,0,30sec,3
297,97.0,2.0,108.05110031298334,620.8639314115914,sgCtrl1,0,30sec,3
298,88.0,2.0,68.84752475247525,521.5287128712871,sgCtrl1,0,30sec,3
299,10.0,2.0,612.1435746059078,62.956357747576,sgCtrl1,0,30sec,3
300,23.0,2.0,2.953152458102953,147.58047233294758,sgCtrl1,0,30sec,3
301,63.0,2.0,398.7582319875823,408.98774808987747,sgCtrl1,0,30sec,3
302,28.0,2.0,288.60768429784156,185.5985598559856,sgCtrl1,0,30sec,3
303,86.0,2.0,34.45410530900806,507.07811897941065,sgCtrl1,0,30sec,3
304,26.0,2.0,197.32860078460675,151.96774394420572,sgCtrl1,0,30sec,3
305,59.0,2.0,357.36321000521104,395.28573910022584,sgCtrl1,0,30sec,3
306,91.0,2.0,118.25171706359824,533.2155918294532,sgCtrl1,0,30sec,3
307,0.0,2.0,inf,inf,sgCtrl1,0,30sec,3
308,5.0,2.0,inf,inf,sgCtrl1,0,30sec,3
309,27.0,2.0,inf,inf,sgCtrl1,0,30sec,3
310,60.0,2.0,inf,inf,sgCtrl1,0,30sec,3
311,61.0,2.0,inf,inf,sgCtrl1,0,30sec,3
312,103.0,2.0,inf,inf,sgCtrl1,0,30sec,3
313,8.0,3.0,5.01731154710563,55.74925590718581,sgCtrl1,0,30sec,3
314,82.0,3.0,347.7011852128609,489.50744131016876,sgCtrl1,0,30sec,3
315,35.0,3.0,288.23242980035707,212.63647676243033,sgCtrl1,0,30sec,3
316,43.0,3.0,342.7538342069501,277.89587782307643,sgCtrl1,0,30sec,3
317,63.0,3.0,399.1011296251576,409.9385548310928,sgCtrl1,0,30sec,3
318,89.0,3.0,633.3565248416733,530.7679957184909,sgCtrl1,0,30sec,3
319,47.0,3.0,478.53015186576124,304.2499652264077,sgCtrl1,0,30sec,3
320,50.0,3.0,180.23684721413318,337.08664984145474,sgCtrl1,0,30sec,3
321,52.0,3.0,9.415069166491117,345.45607752264584,sgCtrl1,0,30sec,3
322,90.0,3.0,248.3748374837484,546.8613528019469,sgCtrl1,0,30sec,3
323,69.0,3.0,267.1012101210121,404.7304730473047,sgCtrl1,0,30sec,3
324,65.0,3.0,274.77927279907476,398.29623988039833,sgCtrl1,0,30sec,3
325,15.0,3.0,283.1816965480332,92.003389528142,sgCtrl1,0,30sec,3
326,80.0,3.0,401.0346980644011,473.74542859691377,sgCtrl1,0,30sec,3
327,12.0,3.0,144.7366611661166,73.76581408140814,sgCtrl1,0,30sec,3
328,42.0,3.0,352.7788778877888,260.0990099009901,sgCtrl1,0,30sec,3
329,64.0,3.0,617.4056536088391,403.47252116516,sgCtrl1,0,30sec,3
330,87.0,3.0,471.0624253914753,533.3895091636823,sgCtrl1,0,30sec,3
331,1.0,3.0,49.55240622101426,28.06359067279277,sgCtrl1,0,30sec,3
332,10.0,3.0,613.7803254009611,63.92218169185339,sgCtrl1,0,30sec,3
333,94.0,3.0,388.95929592959294,614.6666666666666,sgCtrl1,0,30sec,3
