,cell,frame,x,y,celltype,position,aqctime,sampleset
42,42.0,0.0,152.172444967269,513.9430774760644,sgFLCN,0,30sec,2
43,43.0,0.0,624.7709817710743,516.3443447148453,sgFLCN,0,30sec,2
44,44.0,0.0,244.96107069270462,520.3143518771767,sgFLCN,0,30sec,2
45,45.0,0.0,200.58580858085807,525.1952695269528,sgFLCN,0,30sec,2
46,46.0,0.0,326.00211477458424,529.5523727129994,sgFLCN,0,30sec,2
47,47.0,0.0,190.5567976152454,547.7030767592888,sgFLCN,0,30sec,2
48,48.0,0.0,260.0600867261614,550.0451390430522,sgFLCN,0,30sec,2
49,49.0,0.0,225.9762259411782,629.6708431905138,sgFLCN,0,30sec,2
50,50.0,0.0,71.1615106147293,632.9987323991915,sgFLCN,0,30sec,2
51,51.0,0.0,623.840631485829,660.4742948521656,sgFLCN,0,30sec,2
52,52.0,0.0,426.9156915691569,667.3237323732374,sgFLCN,0,30sec,2
53,53.0,0.0,269.02990817216437,669.8643957660015,sgFLCN,0,30sec,2
54,54.0,0.0,642.9350935093508,672.057205720572,sgFLCN,0,30sec,2
55,33.0,1.0,663.1449564709558,407.89906151108937,sgFLCN,0,30sec,2
56,47.0,1.0,190.30783078307832,546.981098109811,sgFLCN,0,30sec,2
57,35.0,1.0,235.14651060247724,439.8070576288398,sgFLCN,0,30sec,2
58,39.0,1.0,8.874915927611719,470.70526957909055,sgFLCN,0,30sec,2
59,50.0,1.0,70.7267849087067,631.5858204525488,sgFLCN,0,30sec,2
60,26.0,1.0,91.71049917491749,338.8149752475247,sgFLCN,0,30sec,2
61,8.0,1.0,447.7768379853061,91.6164983332504,sgFLCN,0,30sec,2
62,41.0,1.0,3.9888199346250417,497.9676915059927,sgFLCN,0,30sec,2
63,23.0,1.0,53.59575471224934,277.438382136086,sgFLCN,0,30sec,2
64,18.0,1.0,95.16530600428464,204.9061046455523,sgFLCN,0,30sec,2
65,20.0,1.0,99.2063492063492,250.24883440725026,sgFLCN,0,30sec,2
66,51.0,1.0,623.7126938500302,658.0041875155257,sgFLCN,0,30sec,2
67,24.0,1.0,414.5913414870899,311.4061994434737,sgFLCN,0,30sec,2
68,49.0,1.0,226.68056279312142,627.1161529108376,sgFLCN,0,30sec,2
69,36.0,1.0,270.0578910350051,444.877995996321,sgFLCN,0,30sec,2
70,16.0,1.0,173.57364478962867,170.54010790300586,sgFLCN,0,30sec,2
71,5.0,1.0,45.36266960029336,75.27392739273928,sgFLCN,0,30sec,2
72,44.0,1.0,247.2139446954404,518.5299112435515,sgFLCN,0,30sec,2
73,17.0,1.0,234.9893139093645,179.90433404573938,sgFLCN,0,30sec,2
74,3.0,1.0,562.9717014254617,51.82501228846289,sgFLCN,0,30sec,2
75,27.0,1.0,582.5634808378798,341.0358995083182,sgFLCN,0,30sec,2
76,28.0,1.0,371.00943574533665,342.05085706808563,sgFLCN,0,30sec,2
77,30.0,1.0,557.8016134946828,348.5515218188485,sgFLCN,0,30sec,2
78,19.0,1.0,426.14794088104463,227.7155976467212,sgFLCN,0,30sec,2
79,52.0,1.0,427.02562391070563,672.2883524307487,sgFLCN,0,30sec,2
80,46.0,1.0,325.469614630636,534.6212064815504,sgFLCN,0,30sec,2
81,4.0,1.0,666.382155456925,49.03835211107317,sgFLCN,0,30sec,2
82,40.0,1.0,613.2735148514852,479.00852585258525,sgFLCN,0,30sec,2
83,29.0,1.0,297.3822382238224,354.54732973297325,sgFLCN,0,30sec,2
84,43.0,1.0,630.577298567553,517.3327803984587,sgFLCN,0,30sec,2
85,42.0,1.0,156.96416616750642,510.2803518786042,sgFLCN,0,30sec,2
86,54.0,1.0,648.935149925249,672.7990747792728,sgFLCN,0,30sec,2
87,2.0,1.0,321.22141417681587,9.229241508221618,sgFLCN,0,30sec,2
88,31.0,1.0,420.3413624944584,370.1123097384366,sgFLCN,0,30sec,2
89,10.0,1.0,632.3828382838284,84.62376237623764,sgFLCN,0,30sec,2
90,14.0,1.0,329.21535396782923,139.55341480093955,sgFLCN,0,30sec,2
91,13.0,1.0,416.95676416956763,104.456199044562,sgFLCN,0,30sec,2
92,6.0,1.0,23.49660296842539,91.11655967108997,sgFLCN,0,30sec,2
93,7.0,1.0,1.8693472400675182,97.67969163328547,sgFLCN,0,30sec,2
94,34.0,1.0,41.60763902477204,413.2404544802306,sgFLCN,0,30sec,2
95,9.0,1.0,48.159752684129174,92.02768378103633,sgFLCN,0,30sec,2
96,12.0,1.0,398.8645579886456,91.82465691824656,sgFLCN,0,30sec,2
97,1.0,1.0,260.13601360136016,4.915491549154916,sgFLCN,0,30sec,2
98,0.0,1.0,263.8135776194442,21.34727491440733,sgFLCN,0,30sec,2
99,25.0,1.0,610.9095709570958,321.980198019802,sgFLCN,0,30sec,2
100,15.0,1.0,459.7288300258597,140.4111839755404,sgFLCN,0,30sec,2
101,22.0,1.0,599.5853431496996,256.6302784124566,sgFLCN,0,30sec,2
102,37.0,1.0,426.6474147414741,446.46314631463144,sgFLCN,0,30sec,2
103,53.0,1.0,263.1287128712871,660.6527319398607,sgFLCN,0,30sec,2
104,21.0,1.0,271.5449227326166,265.89895041006247,sgFLCN,0,30sec,2
105,38.0,1.0,307.58467551824305,436.1545832002555,sgFLCN,0,30sec,2
106,32.0,1.0,494.22264807125873,391.73497994960786,sgFLCN,0,30sec,2
107,48.0,1.0,245.91822818645502,553.2253225322532,sgFLCN,0,30sec,2
108,45.0,1.0,202.42136458543814,540.210143463326,sgFLCN,0,30sec,2
109,11.0,1.0,inf,inf,sgFLCN,0,30sec,2
110,55.0,1.0,96.97866693885884,4.5354019938076275,sgFLCN,0,30sec,2
111,33.0,2.0,663.0151213879152,407.65430580325113,sgFLCN,0,30sec,2
112,41.0,2.0,3.947325425611868,497.3728065875895,sgFLCN,0,30sec,2
113,39.0,2.0,9.501398570350307,470.7277005727479,sgFLCN,0,30sec,2
114,3.0,2.0,563.2479703666569,52.4766400690702,sgFLCN,0,30sec,2
115,8.0,2.0,448.65250344129885,91.96477436688393,sgFLCN,0,30sec,2
116,51.0,2.0,624.6971517961044,657.8263606707492,sgFLCN,0,30sec,2
117,6.0,2.0,22.50031107239988,91.29767554852432,sgFLCN,0,30sec,2
118,30.0,2.0,557.4498222354424,347.46384509695605,sgFLCN,0,30sec,2
119,16.0,2.0,172.18121812181218,170.6910691069107,sgFLCN,0,30sec,2
120,29.0,2.0,297.7974534613582,353.169214202387,sgFLCN,0,30sec,2
121,26.0,2.0,91.55810317873893,337.36321000521104,sgFLCN,0,30sec,2
122,9.0,2.0,48.50116348040334,93.98792413803592,sgFLCN,0,30sec,2
123,50.0,2.0,70.89642787808192,633.6026985051446,sgFLCN,0,30sec,2
124,35.0,2.0,236.88031961090846,438.69839615540496,sgFLCN,0,30sec,2
125,37.0,2.0,424.46881051741536,446.01914736928234,sgFLCN,0,30sec,2
126,7.0,2.0,1.044283532830895,95.45342593960888,sgFLCN,0,30sec,2
127,48.0,2.0,243.82525209042643,552.0943398687695,sgFLCN,0,30sec,2
128,43.0,2.0,633.167495854063,517.133802932532,sgFLCN,0,30sec,2
129,27.0,2.0,584.6885893408618,342.5928134982173,sgFLCN,0,30sec,2
130,12.0,2.0,396.34685072070675,91.02295530221173,sgFLCN,0,30sec,2
131,52.0,2.0,429.72000425849035,671.9386777387416,sgFLCN,0,30sec,2
132,10.0,2.0,634.1527811317717,86.76165177493358,sgFLCN,0,30sec,2
133,54.0,2.0,651.3298388662396,674.3286093315214,sgFLCN,0,30sec,2
134,14.0,2.0,327.1686801707694,141.77491143609774,sgFLCN,0,30sec,2
135,22.0,2.0,602.8683356140492,256.4919906624809,sgFLCN,0,30sec,2
136,5.0,2.0,42.68535764467536,77.72767375747476,sgFLCN,0,30sec,2
137,36.0,2.0,266.7287634686814,446.5841009188027,sgFLCN,0,30sec,2
138,28.0,2.0,367.137003555428,341.58894150284596,sgFLCN,0,30sec,2
139,4.0,2.0,664.8305878622797,45.44943577327165,sgFLCN,0,30sec,2
140,15.0,2.0,457.7890816604596,136.85166681805794,sgFLCN,0,30sec,2
141,2.0,2.0,325.3603499884872,8.970757540870366,sgFLCN,0,30sec,2
142,23.0,2.0,57.0088587806149,279.8046368104303,sgFLCN,0,30sec,2
143,53.0,2.0,259.4283700214682,658.7618956070364,sgFLCN,0,30sec,2
144,47.0,2.0,193.80738073807382,544.2767133856242,sgFLCN,0,30sec,2
145,40.0,2.0,613.2568812436799,474.3852162994077,sgFLCN,0,30sec,2
146,25.0,2.0,606.6534653465346,324.22178217821784,sgFLCN,0,30sec,2
147,13.0,2.0,422.1459372214594,102.42827202428272,sgFLCN,0,30sec,2
148,55.0,2.0,99.74438620332621,9.460946094609461,sgFLCN,0,30sec,2
149,31.0,2.0,422.36760778551354,375.49825653943486,sgFLCN,0,30sec,2
150,49.0,2.0,228.22351200637306,621.2055688327454,sgFLCN,0,30sec,2
151,21.0,2.0,270.5488558334506,272.06294089124555,sgFLCN,0,30sec,2
152,20.0,2.0,93.21880906039321,252.8165637076528,sgFLCN,0,30sec,2
153,46.0,2.0,325.2775277527753,541.6531653165316,sgFLCN,0,30sec,2
154,17.0,2.0,229.29118599933386,175.6199473158325,sgFLCN,0,30sec,2
155,42.0,2.0,163.88118811881188,507.49954995499553,sgFLCN,0,30sec,2
156,24.0,2.0,410.53829520883124,304.57494025264594,sgFLCN,0,30sec,2
157,19.0,2.0,419.15260351946125,222.99808928261248,sgFLCN,0,30sec,2
158,0.0,2.0,268.1482278662649,29.08236475821495,sgFLCN,0,30sec,2
159,44.0,2.0,253.42988844338979,511.4993317513569,sgFLCN,0,30sec,2
160,18.0,2.0,88.96956362302898,213.2049871653832,sgFLCN,0,30sec,2
161,38.0,2.0,296.5577866197835,437.80265877054995,sgFLCN,0,30sec,2
162,1.0,2.0,271.3232517281579,4.420143506888002,sgFLCN,0,30sec,2
163,32.0,2.0,482.0395649032359,400.4179116136466,sgFLCN,0,30sec,2
164,34.0,2.0,26.472120896300158,416.1269510409687,sgFLCN,0,30sec,2
165,11.0,2.0,inf,inf,sgFLCN,0,30sec,2
166,45.0,2.0,inf,inf,sgFLCN,0,30sec,2
167,33.0,3.0,663.194855568031,407.7397842877071,sgFLCN,0,30sec,2
168,28.0,3.0,366.9578722578141,341.45124919731796,sgFLCN,0,30sec,2
169,29.0,3.0,297.5081531821821,352.98494346476065,sgFLCN,0,30sec,2
170,15.0,3.0,458.1920631087499,137.09409965386783,sgFLCN,0,30sec,2
171,51.0,3.0,625.3281142067696,657.8747409624683,sgFLCN,0,30sec,2
172,21.0,3.0,270.68288918444085,271.2936965338325,sgFLCN,0,30sec,2
173,36.0,3.0,267.6096181046676,446.82098871908096,sgFLCN,0,30sec,2
174,14.0,3.0,328.0896329976345,142.25413957704782,sgFLCN,0,30sec,2
175,3.0,3.0,564.1446005065623,53.106147824084736,sgFLCN,0,30sec,2
176,4.0,3.0,664.8178845033824,44.281170198467805,sgFLCN,0,30sec,2
177,41.0,3.0,3.828382838283828,498.7180823345492,sgFLCN,0,30sec,2
178,26.0,3.0,90.4236102622608,338.18196634478267,sgFLCN,0,30sec,2
179,40.0,3.0,614.7235510067861,474.9898023510216,sgFLCN,0,30sec,2
180,12.0,3.0,394.78572392555236,91.95406529500534,sgFLCN,0,30sec,2
181,16.0,3.0,172.4626166320336,168.72427983539094,sgFLCN,0,30sec,2
182,52.0,3.0,431.51648498183147,673.3740040670733,sgFLCN,0,30sec,2
183,24.0,3.0,411.42201176639406,307.2942076816377,sgFLCN,0,30sec,2
184,10.0,3.0,635.5791676728649,89.40406235745525,sgFLCN,0,30sec,2
185,20.0,3.0,90.43285831473321,253.94227284000078,sgFLCN,0,30sec,2
186,31.0,3.0,424.71305150992913,373.4869732707059,sgFLCN,0,30sec,2
187,23.0,3.0,60.14007341328192,279.74163753008963,sgFLCN,0,30sec,2
188,30.0,3.0,556.0764900019414,350.43033715136215,sgFLCN,0,30sec,2
189,50.0,3.0,71.95662423385195,636.6996699669967,sgFLCN,0,30sec,2
190,32.0,3.0,480.4059405940594,397.37623762376234,sgFLCN,0,30sec,2
191,49.0,3.0,230.11753806959643,618.2803543512246,sgFLCN,0,30sec,2
192,35.0,3.0,234.6847823468478,435.7423333574233,sgFLCN,0,30sec,2
193,19.0,3.0,419.55922865013775,226.68084990317212,sgFLCN,0,30sec,2
194,53.0,3.0,261.6459518292255,661.7442595323362,sgFLCN,0,30sec,2
195,5.0,3.0,41.34080074674134,81.78817881788179,sgFLCN,0,30sec,2
196,37.0,3.0,427.11530117155144,442.3573034594296,sgFLCN,0,30sec,2
197,9.0,3.0,51.661785896899545,90.50961434171586,sgFLCN,0,30sec,2
198,47.0,3.0,197.5602004644909,540.9265370981542,sgFLCN,0,30sec,2
199,38.0,3.0,292.00372952093414,440.0153916736965,sgFLCN,0,30sec,2
200,17.0,3.0,227.51892836342458,170.75082508250824,sgFLCN,0,30sec,2
201,48.0,3.0,245.64046148204562,556.9574906208569,sgFLCN,0,30sec,2
202,25.0,3.0,601.7651765176518,327.16521652165216,sgFLCN,0,30sec,2
203,22.0,3.0,607.4668100294192,259.9883517763541,sgFLCN,0,30sec,2
204,39.0,3.0,14.683807090386457,474.02320877249014,sgFLCN,0,30sec,2
205,0.0,3.0,272.9121342627536,33.201616125738134,sgFLCN,0,30sec,2
206,18.0,3.0,95.34985244556202,211.79737021321176,sgFLCN,0,30sec,2
207,44.0,3.0,251.94744193520478,505.01971545469155,sgFLCN,0,30sec,2
208,8.0,3.0,443.5390135872226,96.23831493096954,sgFLCN,0,30sec,2
209,42.0,3.0,168.9233788243689,502.7116225136027,sgFLCN,0,30sec,2
210,1.0,3.0,278.3410138248848,4.170278779029976,sgFLCN,0,30sec,2
211,46.0,3.0,323.5670505826093,550.414225095979,sgFLCN,0,30sec,2
212,2.0,3.0,317.9975606256278,3.3828382838283826,sgFLCN,0,30sec,2
213,6.0,3.0,21.618774255275692,100.8503456208813,sgFLCN,0,30sec,2
214,55.0,3.0,108.88562540464572,16.552181533942868,sgFLCN,0,30sec,2
215,43.0,3.0,643.0231648757293,509.09545930896405,sgFLCN,0,30sec,2
216,27.0,3.0,585.5001893631986,355.77557755775575,sgFLCN,0,30sec,2
217,34.0,3.0,15.711571157115712,407.71327132713265,sgFLCN,0,30sec,2
218,7.0,3.0,26.95041288361201,79.07645536337866,sgFLCN,0,30sec,2
219,11.0,3.0,inf,inf,sgFLCN,0,30sec,2
220,13.0,3.0,inf,inf,sgFLCN,0,30sec,2
221,45.0,3.0,inf,inf,sgFLCN,0,30sec,2
222,54.0,3.0,inf,inf,sgFLCN,0,30sec,2
223,56.0,3.0,2.9751743647271134,608.7206750231674,sgFLCN,0,30sec,2
224,33.0,4.0,663.1955120977937,407.85929524629483,sgFLCN,0,30sec,2
225,50.0,4.0,71.4978420919015,636.6031987814166,sgFLCN,0,30sec,2
226,30.0,4.0,555.005500550055,350.3992334717343,sgFLCN,0,30sec,2
227,49.0,4.0,231.17841195884296,618.0668802174334,sgFLCN,0,30sec,2
228,51.0,4.0,624.2534967782492,657.5789721829326,sgFLCN,0,30sec,2
229,4.0,4.0,665.2447623616987,45.3555487707361,sgFLCN,0,30sec,2
230,47.0,4.0,196.70463286930197,541.8819325541576,sgFLCN,0,30sec,2
231,41.0,4.0,4.726398565782504,497.5539529261568,sgFLCN,0,30sec,2
232,23.0,4.0,58.68385496267748,280.95111524575276,sgFLCN,0,30sec,2
233,26.0,4.0,89.3132170359893,339.76373827858976,sgFLCN,0,30sec,2
234,46.0,4.0,325.4272913324852,549.5989822445931,sgFLCN,0,30sec,2
235,14.0,4.0,328.9111420647768,144.11273827002472,sgFLCN,0,30sec,2
236,5.0,4.0,41.10165402505163,83.87470325979966,sgFLCN,0,30sec,2
237,28.0,4.0,365.50398159081965,339.88857601356466,sgFLCN,0,30sec,2
238,35.0,4.0,236.6986698669867,436.6436643664366,sgFLCN,0,30sec,2
239,53.0,4.0,263.46634663466347,663.2296562989633,sgFLCN,0,30sec,2
240,36.0,4.0,269.6021010551759,445.4353181797053,sgFLCN,0,30sec,2
241,40.0,4.0,614.1594804641754,477.8203626814294,sgFLCN,0,30sec,2
242,48.0,4.0,244.5896228967159,559.9740301899043,sgFLCN,0,30sec,2
243,7.0,4.0,23.8874693921005,80.24858937506654,sgFLCN,0,30sec,2
244,32.0,4.0,482.25910826376753,394.59651847537697,sgFLCN,0,30sec,2
245,17.0,4.0,224.26200953428676,169.66905023835716,sgFLCN,0,30sec,2
246,21.0,4.0,267.4328739406604,272.72003582267774,sgFLCN,0,30sec,2
247,18.0,4.0,94.23926519636092,208.4027450364084,sgFLCN,0,30sec,2
248,24.0,4.0,411.7002433834117,311.038903118111,sgFLCN,0,30sec,2
249,15.0,4.0,454.3008354889543,138.08759254303808,sgFLCN,0,30sec,2
250,42.0,4.0,169.96103942524218,498.657230343973,sgFLCN,0,30sec,2
251,25.0,4.0,598.0608955837218,324.9990368686674,sgFLCN,0,30sec,2
252,12.0,4.0,394.4359996165592,87.61349163962039,sgFLCN,0,30sec,2
253,6.0,4.0,20.76324137268096,105.27732384888975,sgFLCN,0,30sec,2
254,27.0,4.0,590.0042635842532,358.674814849906,sgFLCN,0,30sec,2
255,55.0,4.0,106.95169516951695,21.74317431743174,sgFLCN,0,30sec,2
256,29.0,4.0,300.52263585021115,357.97847261929843,sgFLCN,0,30sec,2
257,31.0,4.0,419.017036838819,371.27820890197125,sgFLCN,0,30sec,2
258,37.0,4.0,429.4192577152452,448.2369289560535,sgFLCN,0,30sec,2
259,3.0,4.0,563.3360715984262,60.201478663150155,sgFLCN,0,30sec,2
260,1.0,4.0,270.8896696121225,3.4493771957840944,sgFLCN,0,30sec,2
261,20.0,4.0,91.4086646759914,245.36906071559537,sgFLCN,0,30sec,2
262,10.0,4.0,637.9189918991899,81.08010801080108,sgFLCN,0,30sec,2
263,8.0,4.0,434.8514851485148,99.09390939093909,sgFLCN,0,30sec,2
264,2.0,4.0,308.8464944055381,3.103920148112372,sgFLCN,0,30sec,2
265,16.0,4.0,169.63910676781964,159.06947837640908,sgFLCN,0,30sec,2
266,0.0,4.0,269.8303424092409,42.912025577557756,sgFLCN,0,30sec,2
267,39.0,4.0,22.13759837522214,466.89007362274685,sgFLCN,0,30sec,2
268,38.0,4.0,283.4915450307917,446.3134973291144,sgFLCN,0,30sec,2
269,43.0,4.0,653.4263278544603,511.1869807670422,sgFLCN,0,30sec,2
270,22.0,4.0,598.1765676567657,253.7018701870187,sgFLCN,0,30sec,2
271,9.0,4.0,60.37515143919455,83.2685800225592,sgFLCN,0,30sec,2
272,56.0,4.0,7.408036941033159,597.2067593025397,sgFLCN,0,30sec,2
273,44.0,4.0,244.14155701284415,493.89224636749384,sgFLCN,0,30sec,2
274,34.0,4.0,17.702313217747115,393.7398264713349,sgFLCN,0,30sec,2
275,19.0,4.0,433.384900990099,231.3299298679868,sgFLCN,0,30sec,2
276,11.0,4.0,inf,inf,sgFLCN,0,30sec,2
277,13.0,4.0,inf,inf,sgFLCN,0,30sec,2
278,45.0,4.0,inf,inf,sgFLCN,0,30sec,2
279,52.0,4.0,inf,inf,sgFLCN,0,30sec,2
280,54.0,4.0,inf,inf,sgFLCN,0,30sec,2
281,33.0,5.0,663.1349027018884,407.6838804212371,sgFLCN,0,30sec,2
282,51.0,5.0,624.7874199184624,657.1772471364784,sgFLCN,0,30sec,2
283,32.0,5.0,481.56284378437846,394.6300880088009,sgFLCN,0,30sec,2
284,7.0,5.0,24.42244224422442,79.47431514451894,sgFLCN,0,30sec,2
285,14.0,5.0,327.9543743848069,144.03045567714668,sgFLCN,0,30sec,2
286,50.0,5.0,72.21743913521787,635.5909503993878,sgFLCN,0,30sec,2
287,12.0,5.0,396.30268516111755,88.1873390202982,sgFLCN,0,30sec,2
288,49.0,5.0,229.0981289363996,617.5535481835036,sgFLCN,0,30sec,2
289,47.0,5.0,197.88520028473437,539.9624668349187,sgFLCN,0,30sec,2
290,4.0,5.0,663.5707818569467,47.06329039983644,sgFLCN,0,30sec,2
291,48.0,5.0,245.9115739160123,562.0035279390007,sgFLCN,0,30sec,2
292,26.0,5.0,88.32156758276726,337.4150868001598,sgFLCN,0,30sec,2
293,27.0,5.0,587.6949800243183,357.49522320653114,sgFLCN,0,30sec,2
294,34.0,5.0,19.242206906202988,396.13289950903214,sgFLCN,0,30sec,2
295,41.0,5.0,4.8874550376385955,494.7058750818902,sgFLCN,0,30sec,2
296,35.0,5.0,239.66396639663964,435.82135991376913,sgFLCN,0,30sec,2
297,5.0,5.0,41.289998565073894,80.75764098148944,sgFLCN,0,30sec,2
298,22.0,5.0,597.0609001198627,250.3817545933698,sgFLCN,0,30sec,2
299,55.0,5.0,104.75598284466128,18.934647087897197,sgFLCN,0,30sec,2
300,24.0,5.0,409.6586221122112,314.01866749174917,sgFLCN,0,30sec,2
301,0.0,5.0,269.88416488707696,39.044845661036696,sgFLCN,0,30sec,2
302,53.0,5.0,262.1876473361622,659.5776924631239,sgFLCN,0,30sec,2
303,23.0,5.0,62.71757312717573,281.5294543152945,sgFLCN,0,30sec,2
304,15.0,5.0,458.4287840548761,139.2771630104187,sgFLCN,0,30sec,2
305,28.0,5.0,363.68563685636855,335.9548149936945,sgFLCN,0,30sec,2
306,17.0,5.0,226.85268526852684,173.23232323232324,sgFLCN,0,30sec,2
307,6.0,5.0,18.39023019021145,109.25654079603545,sgFLCN,0,30sec,2
308,21.0,5.0,262.6989636232996,273.0773446348325,sgFLCN,0,30sec,2
309,30.0,5.0,553.4622330157544,345.80609004296656,sgFLCN,0,30sec,2
310,19.0,5.0,438.32557168760354,229.90646890776034,sgFLCN,0,30sec,2
311,37.0,5.0,434.260899774188,450.2414451971513,sgFLCN,0,30sec,2
312,29.0,5.0,303.09628473220766,363.2992344877641,sgFLCN,0,30sec,2
313,10.0,5.0,632.0732073207321,78.97789778977898,sgFLCN,0,30sec,2
314,8.0,5.0,429.1149638981366,101.97299205903123,sgFLCN,0,30sec,2
315,31.0,5.0,412.61286506009094,368.8336758204122,sgFLCN,0,30sec,2
316,9.0,5.0,64.68646864686468,77.75158468227775,sgFLCN,0,30sec,2
317,3.0,5.0,567.036703670367,66.31163116311632,sgFLCN,0,30sec,2
318,36.0,5.0,275.1887402480706,440.6788770480102,sgFLCN,0,30sec,2
319,25.0,5.0,590.3417614488721,326.64539181190844,sgFLCN,0,30sec,2
320,20.0,5.0,85.98121350596598,239.35685876279936,sgFLCN,0,30sec,2
321,16.0,5.0,166.72214229970007,151.44471712128478,sgFLCN,0,30sec,2
322,18.0,5.0,96.39302512928458,200.01559211039213,sgFLCN,0,30sec,2
323,40.0,5.0,621.3140256756953,482.88335441473663,sgFLCN,0,30sec,2
324,42.0,5.0,162.38616342837292,503.4293654929403,sgFLCN,0,30sec,2
325,39.0,5.0,15.71972581873572,460.3630363036304,sgFLCN,0,30sec,2
326,43.0,5.0,661.0820244328098,519.015775923142,sgFLCN,0,30sec,2
327,56.0,5.0,14.516616496814516,587.5723836119876,sgFLCN,0,30sec,2
328,46.0,5.0,326.69736109413407,537.1117358649445,sgFLCN,0,30sec,2
329,44.0,5.0,245.89030331604587,506.5849442087066,sgFLCN,0,30sec,2
330,2.0,5.0,294.41558017187856,4.581250204228343,sgFLCN,0,30sec,2
331,1.0,5.0,inf,inf,sgFLCN,0,30sec,2
332,11.0,5.0,inf,inf,sgFLCN,0,30sec,2
333,13.0,5.0,inf,inf,sgFLCN,0,30sec,2
334,38.0,5.0,inf,inf,sgFLCN,0,30sec,2
335,45.0,5.0,inf,inf,sgFLCN,0,30sec,2
336,52.0,5.0,inf,inf,sgFLCN,0,30sec,2
337,54.0,5.0,inf,inf,sgFLCN,0,30sec,2
338,33.0,6.0,663.3607309775564,407.6881573507669,sgFLCN,0,30sec,2
339,3.0,6.0,567.026456744035,65.56565492614835,sgFLCN,0,30sec,2
340,50.0,6.0,73.08836517454563,635.3344489378516,sgFLCN,0,30sec,2
341,32.0,6.0,480.27960099380726,394.9753402306523,sgFLCN,0,30sec,2
342,31.0,6.0,414.1882149379987,368.73658239610364,sgFLCN,0,30sec,2
343,49.0,6.0,227.68816207463442,616.6054807727963,sgFLCN,0,30sec,2
344,23.0,6.0,64.66179328213195,281.89547926755296,sgFLCN,0,30sec,2
