,Unnamed: 0,E_field,cell,celltype,concentration,date,fMLP,frame,framerate,magnification,material,scope,trial,x,x_corr,y,y_corr,z,x_corr_,y_corr_
47,176,5.0,15.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,48.964173525786315,0.0,121.27718795975984,0.0,29.648744765458225,0.02,0.02
48,183,5.0,21.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,450.1073408311705,0.0,338.299849402416,0.0,41.70881379662117,0.02,0.02
49,194,5.0,32.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,366.19596385868095,0.0,289.36860899204675,0.0,74.27788473317806,0.02,0.02
50,188,5.0,24.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,399.98499849985,0.0,561.6561656165617,0.0,48.67103867602478,0.02,0.02
51,195,5.0,34.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,314.6594659465946,0.0,350.7530753075308,0.0,78.17713982127368,0.02,0.02
52,166,5.0,8.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,380.2505914308245,0.0,302.26934197844565,0.0,3.976397952547747,0.02,0.02
53,193,5.0,31.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,505.7838283828383,0.0,126.95544554455446,0.0,72.05569266354645,0.02,0.02
54,181,5.0,19.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,218.83388338833885,0.0,306.97469746974696,0.0,37.36297907247371,0.02,0.02
55,189,5.0,26.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,249.73236819480263,0.0,322.0844773552985,0.0,58.640449857845354,0.02,0.02
56,196,5.0,33.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,219.17191719171916,0.0,412.4137413741373,0.0,78.18647133656674,0.02,0.02
57,179,5.0,17.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,623.1086570195481,0.0,160.3960396039604,0.0,30.7369950560177,0.02,0.02
58,187,5.0,27.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,596.078431372549,0.0,539.1833300977156,0.0,47.00670376566961,0.02,0.02
59,184,5.0,22.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,541.9508617528419,0.0,377.0199242146437,0.0,46.42802339457398,0.02,0.02
60,168,5.0,9.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,396.4236423642365,0.0,355.76957695769585,0.0,1.5698057873201468,0.02,0.02
61,186,5.0,25.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,155.14139649259042,0.0,180.27567462628616,0.0,54.52718938434578,0.02,0.02
62,165,5.0,6.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,323.12172393709955,0.0,301.8326538536206,0.0,4.618522161602283,0.02,0.02
63,175,5.0,14.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,609.4224422442244,0.0,259.52695269526953,0.0,17.463097722870952,0.02,0.02
64,177,5.0,18.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,398.4827054133985,0.0,254.47687625905445,0.0,32.79699911560533,0.02,0.02
65,178,5.0,16.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,661.3278974956319,0.0,370.0058241118229,0.0,24.61374598014761,0.02,0.02
66,167,5.0,7.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,368.5068506850685,0.0,310.27436076941035,0.0,5.139966051358074,0.02,0.02
67,185,5.0,23.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,220.55005500550052,0.0,497.97579757975785,0.0,49.14333725583232,0.02,0.02
68,162,5.0,3.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,437.5876650165017,0.0,135.9993811881188,0.0,4.0414570713903135,0.02,0.02
69,161,5.0,2.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,89.38510872363833,0.0,120.2911780539756,0.0,4.013916420092297,0.02,0.02
70,190,5.0,30.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,550.8250825082508,0.0,356.6730357246251,0.0,64.19975311350143,0.02,0.02
71,174,5.0,5.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,447.6567656765677,0.0,225.70297029702968,0.0,13.350824621163433,0.02,0.02
72,192,5.0,28.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,58.23813150545824,0.0,594.4994499449945,0.0,66.71131158436954,0.02,0.02
73,158,5.0,36.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,inf,0.0,inf,0.0,inf,0.02,0.02
74,169,5.0,37.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,255.65620391826417,0.0,390.22540551927534,0.0,0.8465880031484753,0.02,0.02
75,114,5.0,29.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,656.2116925978313,0.0,494.88448844884493,0.0,61.0319847902754,-0.01,0.02
76,86,5.0,4.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,410.73905143323316,0.0,204.97645270144997,0.0,3.7450504434129672,-0.01,0.02
77,101,5.0,15.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,48.988031333253815,0.0,121.29309316473815,0.0,29.52057118989192,-0.01,0.02
78,83,5.0,1.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,180.2444566064646,0.0,97.96507288919848,0.0,7.617569791889665,-0.01,0.02
79,96,5.0,12.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,233.5900256692336,0.0,545.5473752503456,0.0,4.4349504639985495,-0.01,0.02
80,97,5.0,13.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,422.6018206216226,0.0,555.2750879483552,0.0,3.737605218826607,-0.01,0.02
81,94,5.0,11.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,70.07934836036793,0.0,515.3079137701004,0.0,3.376587443815871,-0.01,0.02
82,82,5.0,0.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,176.3126312631263,0.0,47.87728772877288,0.0,2.867708840881629,-0.01,0.02
83,120,5.0,34.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,314.62387618072154,0.0,350.9161260953682,0.0,78.11514534475495,-0.01,0.02
84,107,5.0,21.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,450.0085060052397,0.0,338.45054608553636,0.0,41.636850420570276,-0.01,0.02
85,121,5.0,35.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,322.15047591715694,0.0,467.39369589132826,0.0,78.60254226370259,-0.01,0.02
86,93,5.0,10.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,354.54867520650373,0.0,450.15382894221625,0.0,7.778734260002188,-0.01,0.02
87,116,5.0,32.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,366.1922442244224,0.0,289.32549504950487,0.0,74.08335039208896,-0.01,0.02
88,106,5.0,20.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,422.2536539368222,0.0,637.6426214049976,0.0,38.92765799695282,-0.01,0.02
89,111,5.0,24.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,399.6992104273719,0.0,561.5072899695033,0.0,48.46629387741036,-0.01,0.02
90,103,5.0,17.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,623.5402386392485,0.0,160.29449098756032,0.0,30.480451435521154,-0.01,0.02
91,89,5.0,8.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,380.52805280528054,0.0,302.10243246546867,0.0,4.755703956733597,-0.01,0.02
92,108,5.0,22.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,541.2912077724627,0.0,377.5206734156561,0.0,46.05009558588385,-0.01,0.02
93,119,5.0,33.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,219.03630363036305,0.0,412.8712871287128,0.0,76.76355174008064,-0.01,0.02
94,113,5.0,27.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,596.4336732180682,0.0,539.037485838136,0.0,48.62784806887817,-0.01,0.02
95,115,5.0,31.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,503.8334602691038,0.0,126.46864686468645,0.0,72.85228607244177,-0.01,0.02
96,92,5.0,37.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,257.1414064483372,0.0,391.8151815181518,0.0,0.7185236090828394,-0.01,0.02
97,90,5.0,7.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,369.44645684080604,0.0,312.1092597064585,0.0,7.00879253157269,-0.01,0.02
98,102,5.0,18.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,396.9246924692469,0.0,252.36273627362732,0.0,31.08922899551448,-0.01,0.02
99,99,5.0,16.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,663.7178003514638,0.0,369.46551798036944,0.0,22.64569599565619,-0.01,0.02
100,112,5.0,26.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,246.27796112944625,0.0,322.5055838917225,0.0,59.55043524548182,-0.01,0.02
101,91,5.0,9.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,392.6390853371051,0.0,353.32390381895334,0.0,1.6784077113675269,-0.01,0.02
102,109,5.0,25.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,159.50220022002202,0.0,178.70599559955994,0.0,52.305959228517885,-0.01,0.02
103,105,5.0,19.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,220.15349463940484,0.0,302.5367625519948,0.0,40.448610559469856,-0.01,0.02
104,88,5.0,6.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,319.9200337788348,0.0,295.79057122422427,0.0,6.123017766827807,-0.01,0.02
105,110,5.0,23.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,226.6373303997066,0.0,494.976164283095,0.0,52.045665036136434,-0.01,0.02
106,85,5.0,3.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,429.9139192269743,0.0,133.76884080160593,0.0,1.5798193644131662,-0.01,0.02
107,84,5.0,2.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,80.93225052842362,0.0,124.08128453294769,0.0,6.826848338347937,-0.01,0.02
108,117,5.0,30.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,546.8753326945598,0.0,360.5450867667412,0.0,72.42709161808817,-0.01,0.02
109,98,5.0,14.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,603.0837458745874,0.0,251.5573432343234,0.0,19.194568511213024,-0.01,0.02
110,118,5.0,28.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,46.66262544621809,0.0,597.5954738330976,0.0,72.41230968810014,-0.01,0.02
111,87,5.0,5.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,460.0660066006601,0.0,230.89691322073384,0.0,12.257427840415172,-0.01,0.02
112,158,5.0,36.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,inf,0.0,inf,0.0,inf,-0.01,0.02
113,95,5.0,38.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,496.5508315537436,0.0,524.2347764188182,0.0,0.0,-0.01,0.02
114,100,5.0,39.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,672.8402251989904,0.0,568.8798291593865,0.0,17.175424272663435,-0.01,0.02
115,241,5.0,1.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,180.2942794279428,0.0,97.98542354235424,0.0,7.602339139040795,0.0,0.01
116,270,5.0,27.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,596.398757522811,0.0,539.0603766258979,0.0,48.56999042089016,0.0,0.01
117,252,5.0,13.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,422.6647383839508,0.0,555.2490080468721,0.0,3.7612398856661673,0.0,0.01
118,249,5.0,10.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,354.5245222196638,0.0,450.1611789085885,0.0,7.847076816684082,0.0,0.01
119,272,5.0,29.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,656.1789512284563,0.0,494.8294829482948,0.0,60.9814206899995,0.0,0.01
120,240,5.0,0.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,176.3527515542252,0.0,47.83943510630132,0.0,2.9484213749145667,0.0,0.01
121,263,5.0,20.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,422.37116019294234,0.0,637.5831429296777,0.0,38.927742881250474,0.0,0.01
122,244,5.0,4.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,410.83939719273127,0.0,204.85904012087954,0.0,3.760721593274197,0.0,0.01
123,278,5.0,35.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,322.15935879302214,0.0,467.2512965582272,0.0,78.53930554780149,0.0,0.01
124,258,5.0,15.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,48.98270046784898,0.0,121.25630145432127,0.0,29.3595261737196,0.0,0.01
125,251,5.0,12.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,233.53135313531357,0.0,545.4365436543654,0.0,4.556616151107412,0.0,0.01
126,273,5.0,32.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,366.2611975483262,0.0,289.3069306930693,0.0,73.92145837534319,0.0,0.01
127,264,5.0,21.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,450.0121591106479,0.0,338.2386659718603,0.0,41.55221418130267,0.0,0.01
128,268,5.0,24.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,399.7915581031788,0.0,561.6206357477853,0.0,48.73006546201349,0.0,0.01
129,250,5.0,11.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,69.73023389295452,0.0,515.4182809585307,0.0,3.4159692260363266,0.0,0.01
130,246,5.0,8.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,380.33373430801015,0.0,302.4644520526819,0.0,4.253268244594002,0.0,0.01
131,266,5.0,25.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,159.3534353435344,0.0,178.23282328232818,0.0,51.72873599876296,0.0,0.01
132,254,5.0,14.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,602.2607260726072,0.0,250.9983498349835,0.0,19.032518161696864,0.0,0.01
133,277,5.0,33.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,219.49678838851628,0.0,412.8819333546258,0.0,78.05771119652897,0.0,0.01
134,276,5.0,34.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,316.3851679285576,0.0,351.2521840419336,0.0,78.29352332827256,0.0,0.01
135,247,5.0,7.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,367.51038007026506,0.0,313.0416267433195,0.0,7.774863916564807,0.0,0.01
136,257,5.0,16.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,660.8203677510608,0.0,370.4502593116455,0.0,22.70301831721293,0.0,0.01
137,265,5.0,22.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,542.4227668668507,0.0,374.4846615809122,0.0,45.40334796021382,0.0,0.01
138,245,5.0,6.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,317.70121012101214,0.0,298.2618261826183,0.0,5.072228946125676,0.0,0.01
139,259,5.0,17.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,621.6398110399275,0.0,162.88099398175112,0.0,28.746695125095922,0.0,0.01
140,256,5.0,39.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,670.1834117838013,0.0,570.6865768544068,0.0,15.30590077801354,0.0,0.01
141,275,5.0,31.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,500.1297882597248,0.0,125.2567953424556,0.0,74.94036662715709,0.0,0.01
142,269,5.0,23.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,228.22933456136315,0.0,493.3149128866375,0.0,55.890187205014584,0.0,0.01
143,267,5.0,26.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,244.6168941218446,0.0,326.51859780572653,0.0,55.26508653677034,0.0,0.01
144,248,5.0,9.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,391.5356241506504,0.0,347.2280001109355,0.0,1.6726756658892603,0.0,0.01
145,274,5.0,28.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,52.33293971598993,0.0,594.816362370182,0.0,72.91374161683689,0.0,0.01
146,262,5.0,19.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,220.6157602061576,0.0,309.39463809394636,0.0,36.517064860893605,0.0,0.01
147,242,5.0,2.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,88.97790542413021,0.0,123.31645378278286,0.0,2.8552393248357903,0.0,0.01
148,260,5.0,18.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,394.02114124455926,0.0,242.8660257330081,0.0,31.91499232568145,0.0,0.01
149,253,5.0,5.0,dHL60,1.0mgml,20190116,0.0,3.0,66,20xair,collagen,Rio,0,468.2978642691855,0.0,235.68149918440116,0.0,15.670873879450793,0.0,0.01
