,E_field,cell,celltype,concentration,date,fMLP,frame,framerate,magnification,material,scope,trial,x,x_corr,y,y_corr,z
103,5.0,21.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,623.5402386392485,0.0,160.2944909875603,0.0,30.480451435521154
104,5.0,22.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,455.50715071507153,0.0,211.6083608360836,0.0,35.15884089816659
105,5.0,23.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,220.15349463940476,0.0,302.53676255199485,0.0,40.44861055946985
106,5.0,24.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,422.2536539368222,0.0,637.6426214049976,0.0,38.92765799695282
107,5.0,25.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,450.0085060052397,0.0,338.4505460855364,0.0,41.63685042057027
108,5.0,26.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,541.2912077724627,0.0,377.5206734156561,0.0,46.05009558588385
109,5.0,27.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,159.50220022002202,0.0,178.70599559955994,0.0,52.30595922851788
110,5.0,28.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,226.63733039970663,0.0,494.976164283095,0.0,52.04566503613644
111,5.0,29.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,399.6992104273719,0.0,561.5072899695033,0.0,48.46629387741035
112,5.0,30.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,246.27796112944625,0.0,322.5055838917225,0.0,59.55043524548182
113,5.0,31.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,596.4336732180681,0.0,539.037485838136,0.0,48.62784806887817
114,5.0,32.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,656.2116925978312,0.0,494.8844884488449,0.0,61.031984790275395
115,5.0,33.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,503.8334602691038,0.0,126.46864686468646,0.0,72.85228607244177
116,5.0,34.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,366.19224422442244,0.0,289.3254950495049,0.0,74.08335039208895
117,5.0,35.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,546.8753326945598,0.0,360.5450867667412,0.0,72.42709161808817
118,5.0,36.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,46.66262544621809,0.0,597.5954738330976,0.0,72.41230968810014
119,5.0,37.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,219.03630363036302,0.0,412.8712871287129,0.0,76.76355174008064
120,5.0,38.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,314.6238761807215,0.0,350.91612609536816,0.0,78.11514534475495
121,5.0,39.0,dHL60,1.0mgml,20190116,0.0,2.0,66,20xair,collagen,Rio,0,322.15047591715694,0.0,467.3936958913283,0.0,78.6025422637026
122,5.0,0.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,176.2842166569598,0.0,47.718889536012426,0.0,3.07327168801604
123,5.0,1.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,180.09155754285104,0.0,97.76429255828809,0.0,7.778777302869733
124,5.0,2.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,96.68744652243002,0.0,115.11062217332844,0.0,3.169506967775984
125,5.0,3.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,441.9063953639458,0.0,131.4103063849692,0.0,8.67075533351729
126,5.0,4.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,410.7068846419525,0.0,204.82001688540947,0.0,3.8412501774353816
127,5.0,5.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,450.3839328656484,0.0,216.78358790652933,0.0,19.852673180672188
128,5.0,6.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,325.26412404554065,0.0,300.2441072509618,0.0,6.372816147451555
129,5.0,7.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,368.29869800166824,0.0,303.96039603960395,0.0,4.033113711708005
130,5.0,8.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,380.1980198019802,0.0,301.65016501650166,0.0,4.115551168387678
131,5.0,9.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,399.009900990099,0.0,355.2035203520352,0.0,0.8489339805064616
132,5.0,10.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,354.4080374888318,0.0,449.98267782579364,0.0,8.095372939315437
133,5.0,11.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,69.98762376237623,0.0,515.04400440044,0.0,3.5081702416274076
134,5.0,12.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,233.49545480863875,0.0,545.27242197904,0.0,4.640300113577659
135,5.0,13.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,422.44224422442244,0.0,555.1970927429821,0.0,4.034653177134207
136,5.0,14.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,612.5361373346637,0.0,261.4117225676056,0.0,16.5040996254158
137,5.0,15.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,48.89501608388687,0.0,121.05109245101725,0.0,29.737201870697476
138,5.0,16.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,666.033819876833,0.0,372.07988840121124,0.0,26.336932055116378
139,5.0,17.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,621.7956489526504,0.0,161.0965178150468,0.0,30.63105578690903
140,5.0,18.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,402.8172382455637,0.0,254.53675802362847,0.0,34.5243488708676
141,5.0,19.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,219.5450079359081,0.0,307.82757665079487,0.0,38.06806597701373
142,5.0,20.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,422.3083177883006,0.0,637.5854976802028,0.0,39.2799413755847
143,5.0,21.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,449.99545826142247,0.0,338.3292457686136,0.0,41.941959541326014
144,5.0,22.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,541.970607317142,0.0,378.90609573777886,0.0,44.99713806477523
145,5.0,23.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,226.66516651665165,0.0,497.2922292229223,0.0,52.42550025029427
146,5.0,24.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,399.79876036384127,0.0,561.4022377847541,0.0,48.76935979440268
147,5.0,25.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,153.40750569902352,0.0,181.49093259841447,0.0,56.780664043395355
148,5.0,26.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,250.99170111185873,0.0,322.6120670319459,0.0,59.05177493123261
149,5.0,27.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,596.2996299629963,0.0,539.0239023902391,0.0,49.079600413203735
150,5.0,28.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,51.46991622239147,0.0,584.9352627570449,0.0,58.88332624705054
151,5.0,29.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,656.1176117611761,0.0,494.98949894989494,0.0,61.16650559132359
152,5.0,30.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,546.8646864686468,0.0,362.1031068624104,0.0,70.17968474585123
153,5.0,31.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,506.21618862917217,0.0,127.37912966554387,0.0,71.59954275378952
154,5.0,32.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,366.1198955716467,0.0,289.24683513127434,0.0,74.05593622816065
155,5.0,33.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,219.07964381343797,0.0,412.45407559623885,0.0,76.74363683585634
156,5.0,34.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,315.2793057083486,0.0,350.73951839628404,0.0,78.25237236871092
157,5.0,35.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,322.12177739513083,0.0,467.12584301908447,0.0,78.6165842495239
158,5.0,36.0,dHL60,1.0mgml,20190116,0.0,0.0,66,20xair,collagen,Rio,0,55.05599740301899,0.0,432.4568522426013,0.0,85.0
159,5.0,0.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,176.29135006523907,0.0,47.80873436180828,0.0,3.023651101161363
160,5.0,1.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,180.146983770542,0.0,97.98237555714334,0.0,7.712983970192736
161,5.0,2.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,89.38510872363833,0.0,120.29117805397561,0.0,4.013916420092296
162,5.0,3.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,437.58766501650166,0.0,135.9993811881188,0.0,4.0414570713903135
163,5.0,4.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,410.7410741074107,0.0,204.87548754875488,0.0,3.7792282087495916
164,5.0,5.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,321.18953830866957,0.0,289.5666986053444,0.0,5.532304926233239
165,5.0,6.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,323.12172393709955,0.0,301.8326538536206,0.0,4.618522161602283
166,5.0,7.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,380.2505914308245,0.0,302.2693419784456,0.0,3.976397952547747
167,5.0,8.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,368.50685068506846,0.0,310.2743607694103,0.0,5.139966051358073
168,5.0,9.0,dHL60,1.0mgml,20190116,0.0,1.0,66,20xair,collagen,Rio,0,396.42364236423646,0.0,355.7695769576958,0.0,1.5698057873201468
